entry,exit,trail,max_hold,name,train_total,train_cagr,train_mdd,train_sharpe,train_calmar,train_trades,train_win,train_avg_trade,train_median_trade,train_worst_trade,train_profit_factor,train_median_symbol_total,train_positive_symbols,train_symbols,train_max_symbol_mdd,train_exposure,validation_total,validation_cagr,validation_mdd,validation_sharpe,validation_calmar,validation_trades,validation_win,validation_avg_trade,validation_median_trade,validation_worst_trade,validation_profit_factor,validation_median_symbol_total,validation_positive_symbols,validation_symbols,validation_max_symbol_mdd,validation_exposure,test_total,test_cagr,test_mdd,test_sharpe,test_calmar,test_trades,test_win,test_avg_trade,test_median_trade,test_worst_trade,test_profit_factor,test_median_symbol_total,test_positive_symbols,test_symbols,test_max_symbol_mdd,test_exposure,full_total,full_cagr,full_mdd,full_sharpe,full_calmar,full_trades,full_win,full_avg_trade,full_median_trade,full_worst_trade,full_profit_factor,full_median_symbol_total,full_positive_symbols,full_symbols,full_max_symbol_mdd,full_exposure,selection_score
b-confirm5-ma20+jf,MA20-down,0.15,60.0,b-confirm5-ma20+jf|exit=MA20-down|trail=15%|hold=60,24.62839986971388,7.635834364565097,8.497510052858392,0.8832475153946926,0.8985966850367603,55,52.72727272727272,4.868409256435289,1.421028152530246,-34.38185233852087,2.268658311890544,2.45,6,11,49.68,0.0952495780081987,20.255503500895912,20.43308205247998,6.4579655629091075,1.3690163275712477,3.16401223472544,24,58.333333333333336,8.312320885409893,1.4574007894416985,-16.97103746076054,3.280782517151565,0.43,6,11,40.98,0.12290909090909091,11.203221037485122,11.250277113392215,3.587271500615563,1.4935495509342436,3.1361654983353526,24,58.333333333333336,5.325788960084286,2.2999409892380474,-21.011725753607337,2.648756207494115,4.65,7,11,24.09,0.10440854762767114,71.19298787679995,11.399499331519136,8.497510052858392,1.1287636406545634,1.341510543748586,103,54.36893203883495,6.095244024204395,1.904446940547233,-34.38185233852087,2.656371402490415,2.26,7,11,49.68,0.11281981217376212,1.6504931897443553
b-confirm5-ma20+jf,MA20-down,0.15,120.0,b-confirm5-ma20+jf|exit=MA20-down|trail=15%|hold=120,24.62839986971388,7.635834364565097,8.497510052858392,0.8832475153946926,0.8985966850367603,55,52.72727272727272,4.868409256435289,1.421028152530246,-34.38185233852087,2.268658311890544,2.45,6,11,49.68,0.0952495780081987,20.255503500895912,20.43308205247998,6.4579655629091075,1.3690163275712477,3.16401223472544,24,58.333333333333336,8.312320885409893,1.4574007894416985,-16.97103746076054,3.280782517151565,0.43,6,11,40.98,0.12290909090909091,11.203221037485122,11.250277113392215,3.587271500615563,1.4935495509342436,3.1361654983353526,24,58.333333333333336,5.325788960084286,2.2999409892380474,-21.011725753607337,2.648756207494115,4.65,7,11,24.09,0.10440854762767114,71.19298787679995,11.399499331519136,8.497510052858392,1.1287636406545634,1.341510543748586,103,54.36893203883495,6.095244024204395,1.904446940547233,-34.38185233852087,2.656371402490415,2.26,7,11,49.68,0.11281981217376212,1.6504931897443553
b-confirm5-ma20+jf,S-or-MA20,,,b-confirm5-ma20+jf|exit=S-or-MA20|trail=none|hold=none,27.411521577170728,8.43327879333351,13.8748234053778,0.8228043736282502,0.6078116129438318,52,51.92307692307693,5.017025744080135,1.1523455705650054,-33.328235966336415,2.4498740975808615,5.83,7,11,59.63,0.09971063419339282,30.730237570816566,31.01078799352319,6.308998314362491,1.8203426975789903,4.915326720396621,23,65.21739130434783,13.098451239283456,2.553482586706113,-16.97103746076054,5.113801035724875,11.6,7,11,34.88,0.14581818181818182,11.926242398562682,11.976495591361802,4.926676472715719,1.49162691020724,2.4309482584635864,24,58.333333333333336,5.842404020271971,2.2999409892380474,-23.820405064149398,2.745452714570922,4.65,6,11,30.63,0.11925823976819991,91.49758494823234,13.935087860265316,13.8748234053778,1.2061868508250342,1.0043434394173376,99,55.55555555555556,7.42525659373197,1.9044469405472109,-33.328235966336415,3.1846938357178014,23.31,8,11,59.63,0.12331063883972834,1.5978124327330077
b-confirm5-ma20+jf,S-or-MA20,,60.0,b-confirm5-ma20+jf|exit=S-or-MA20|trail=none|hold=60,27.411521577170728,8.43327879333351,13.8748234053778,0.8228043736282502,0.6078116129438318,52,51.92307692307693,5.017025744080135,1.1523455705650054,-33.328235966336415,2.4498740975808615,5.83,7,11,59.63,0.09971063419339282,30.730237570816566,31.01078799352319,6.308998314362491,1.8203426975789903,4.915326720396621,23,65.21739130434783,13.098451239283456,2.553482586706113,-16.97103746076054,5.113801035724875,11.6,7,11,34.88,0.14581818181818182,11.926242398562682,11.976495591361802,4.926676472715719,1.49162691020724,2.4309482584635864,24,58.333333333333336,5.842404020271971,2.2999409892380474,-23.820405064149398,2.745452714570922,4.65,6,11,30.63,0.11925823976819991,91.49758494823234,13.935087860265316,13.8748234053778,1.2061868508250342,1.0043434394173376,99,55.55555555555556,7.42525659373197,1.9044469405472109,-33.328235966336415,3.1846938357178014,23.31,8,11,59.63,0.12331063883972834,1.5978124327330077
b-confirm5-ma20+jf,S-or-MA20,,120.0,b-confirm5-ma20+jf|exit=S-or-MA20|trail=none|hold=120,27.411521577170728,8.43327879333351,13.8748234053778,0.8228043736282502,0.6078116129438318,52,51.92307692307693,5.017025744080135,1.1523455705650054,-33.328235966336415,2.4498740975808615,5.83,7,11,59.63,0.09971063419339282,30.730237570816566,31.01078799352319,6.308998314362491,1.8203426975789903,4.915326720396621,23,65.21739130434783,13.098451239283456,2.553482586706113,-16.97103746076054,5.113801035724875,11.6,7,11,34.88,0.14581818181818182,11.926242398562682,11.976495591361802,4.926676472715719,1.49162691020724,2.4309482584635864,24,58.333333333333336,5.842404020271971,2.2999409892380474,-23.820405064149398,2.745452714570922,4.65,6,11,30.63,0.11925823976819991,91.49758494823234,13.935087860265316,13.8748234053778,1.2061868508250342,1.0043434394173376,99,55.55555555555556,7.42525659373197,1.9044469405472109,-33.328235966336415,3.1846938357178014,23.31,8,11,59.63,0.12331063883972834,1.5978124327330077
b-confirm3-ma20+jf,MA20-down,,,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=none,28.030531951485838,8.60906303813913,14.27893626716653,0.8255652263352897,0.6029204751011531,46,52.17391304347826,6.651133384349064,1.1523455705649943,-33.328235966336415,2.8343459798368302,5.83,6,11,62.69,0.09814323607427057,29.49999879728349,29.768092990653884,6.09199036585979,1.7520619364539007,4.886431396457499,21,71.42857142857143,13.305307315893597,4.308940416727647,-16.97103746076054,5.433392522962523,18.82,7,11,34.88,0.14727272727272725,9.478517470840874,9.518023293161914,5.474870408928856,1.0807139778644994,1.7384928924781786,22,54.54545454545454,4.7206249706262104,2.003646954024707,-23.820405064149398,2.2927883802836173,4.65,6,11,30.63,0.12070699022093444,86.44847986786772,13.325424389485185,14.27893626716653,1.1354564661432758,0.9332224852159413,89,56.17977528089888,8.11180143556012,1.904446940547233,-33.328235966336415,3.305640561160505,16.35,7,11,62.69,0.12248838716660121,1.5858901306195332
b-confirm3-ma20+jf,MA20-down,,60.0,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=60,28.030531951485838,8.60906303813913,14.27893626716653,0.8255652263352897,0.6029204751011531,46,52.17391304347826,6.651133384349064,1.1523455705649943,-33.328235966336415,2.8343459798368302,5.83,6,11,62.69,0.09814323607427057,29.49999879728349,29.768092990653884,6.09199036585979,1.7520619364539007,4.886431396457499,21,71.42857142857143,13.305307315893597,4.308940416727647,-16.97103746076054,5.433392522962523,18.82,7,11,34.88,0.14727272727272725,9.478517470840874,9.518023293161914,5.474870408928856,1.0807139778644994,1.7384928924781786,22,54.54545454545454,4.7206249706262104,2.003646954024707,-23.820405064149398,2.2927883802836173,4.65,6,11,30.63,0.12070699022093444,86.44847986786772,13.325424389485185,14.27893626716653,1.1354564661432758,0.9332224852159413,89,56.17977528089888,8.11180143556012,1.904446940547233,-33.328235966336415,3.305640561160505,16.35,7,11,62.69,0.12248838716660121,1.5858901306195332
b-confirm3-ma20+jf,MA20-down,,120.0,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=120,28.030531951485838,8.60906303813913,14.27893626716653,0.8255652263352897,0.6029204751011531,46,52.17391304347826,6.651133384349064,1.1523455705649943,-33.328235966336415,2.8343459798368302,5.83,6,11,62.69,0.09814323607427057,29.49999879728349,29.768092990653884,6.09199036585979,1.7520619364539007,4.886431396457499,21,71.42857142857143,13.305307315893597,4.308940416727647,-16.97103746076054,5.433392522962523,18.82,7,11,34.88,0.14727272727272725,9.478517470840874,9.518023293161914,5.474870408928856,1.0807139778644994,1.7384928924781786,22,54.54545454545454,4.7206249706262104,2.003646954024707,-23.820405064149398,2.2927883802836173,4.65,6,11,30.63,0.12070699022093444,86.44847986786772,13.325424389485185,14.27893626716653,1.1354564661432758,0.9332224852159413,89,56.17977528089888,8.11180143556012,1.904446940547233,-33.328235966336415,3.305640561160505,16.35,7,11,62.69,0.12248838716660121,1.5858901306195332
b-confirm5-ma20+jf,MA20-down,0.2,,b-confirm5-ma20+jf|exit=MA20-down|trail=20%|hold=none,22.704962932893213,7.077760396854749,9.92991869627502,0.7932603111099447,0.7127712334150135,55,52.72727272727272,3.9765962560096164,1.4210281525302904,-34.38185233852087,2.027082863880643,2.45,7,11,52.56,0.10067518688208343,20.187587408857667,20.36452169415577,6.308998314362501,1.3456869939436475,3.22785340547575,24,62.5,8.202556497732532,1.4574007894416985,-16.97103746076054,3.2703186257908032,0.43,6,11,34.34,0.13054545454545455,9.343308639183089,9.382227130016197,4.389462646477482,1.2553380602534798,2.137443210171837,24,58.333333333333336,4.4479149219669205,2.2999409892380474,-24.211782585831575,2.3223982255696423,4.65,6,11,24.46,0.10730604853314017,65.63823039212298,10.66409744640624,9.92991869627502,1.036898350001804,1.073936028338946,103,55.33980582524271,5.388903856801623,1.904446940547233,-34.38185233852087,2.4478884001359527,13.67,7,11,52.56,0.11818174850845815,1.4784090023240137
b-confirm5-ma20+jf,MA20-down,0.2,60.0,b-confirm5-ma20+jf|exit=MA20-down|trail=20%|hold=60,22.704962932893213,7.077760396854749,9.92991869627502,0.7932603111099447,0.7127712334150135,55,52.72727272727272,3.9765962560096164,1.4210281525302904,-34.38185233852087,2.027082863880643,2.45,7,11,52.56,0.10067518688208343,20.187587408857667,20.36452169415577,6.308998314362501,1.3456869939436475,3.22785340547575,24,62.5,8.202556497732532,1.4574007894416985,-16.97103746076054,3.2703186257908032,0.43,6,11,34.34,0.13054545454545455,9.343308639183089,9.382227130016197,4.389462646477482,1.2553380602534798,2.137443210171837,24,58.333333333333336,4.4479149219669205,2.2999409892380474,-24.211782585831575,2.3223982255696423,4.65,6,11,24.46,0.10730604853314017,65.63823039212298,10.66409744640624,9.92991869627502,1.036898350001804,1.073936028338946,103,55.33980582524271,5.388903856801623,1.904446940547233,-34.38185233852087,2.4478884001359527,13.67,7,11,52.56,0.11818174850845815,1.4784090023240137
