symbol,trade_id,setup_date,confirmation_date,entry_date,setup_high,entry_open,source_trusted,entry_jf,B_BASE_BULL,B_STAGE_COMPONENT,B_BEAR_RECOVER,B_CRASH_RECOVER,date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,bars_from_entry,first_failure_date,first_recovery_date,failed,failure_on_entry,recovered,bars_to_failure,bars_to_recovery,failure_to_recovery_bars,above_high,above_mid,both_above,both_failed,first_failure_today,first_recovery_today
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-09,44.06999969482422,45.02000045776367,46.00599956512451,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,28,2025-12-29,2026-01-02,True,True,True,0,3,3,True,False,False,False,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-10,45.02000045776367,45.459999084472656,45.76199951171875,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,29,2025-12-29,2026-01-02,True,True,True,0,3,3,True,False,False,False,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-11,44.709999084472656,45.2599983215332,45.57999935150146,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,30,2025-12-29,2026-01-02,True,True,True,0,3,3,True,False,False,False,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-12,44.290000915527344,42.43000030517578,45.29899940490723,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,31,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-13,40.75,41.38999938964844,44.970499420166014,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,32,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-17,41.54999923706055,41.970001220703125,44.80249938964844,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,33,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-18,42.68000030517578,42.58000183105469,44.734499549865724,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,34,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-19,42.15999984741211,42.15999984741211,44.57049961090088,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,35,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-20,40.04999923706055,42.7400016784668,44.417499732971194,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,36,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-23,43.349998474121094,42.349998474121094,44.25199966430664,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,37,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-24,40.599998474121094,41.31999969482422,44.0334997177124,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,38,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-25,41.310001373291016,41.529998779296875,43.736999702453616,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,39,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
YINN,YINN:2025-12-29,2025-12-19,2025-12-26,2025-12-29,44.34000015258789,42.5099983215332,False,False,False,True,False,False,2026-02-26,38.369998931884766,38.18000030517578,43.17849979400635,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2025-12-29,False,False,False,False,40,2025-12-29,2026-01-02,True,True,True,0,3,3,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-07,234.0,233.5,222.2345001220703,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,True,False,False,False,0,,,False,False,False,,,,True,True,True,False,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-08,235.8300018310547,223.7899932861328,222.29399948120118,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,1,,,False,False,False,,,,False,True,False,False,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-09,224.3999938964844,219.08999633789065,222.4209991455078,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,2,2026-01-09,,True,False,False,2,,,False,False,False,True,True,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-12,216.5,220.27999877929688,222.40949935913085,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,3,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-13,220.0,209.38999938964844,221.9824996948242,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,4,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-14,208.0,206.16000366210935,221.52649993896483,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,5,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-15,205.47000122070312,207.7400054931641,220.88349990844728,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,6,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-16,208.52999877929688,210.3800048828125,220.58800048828124,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,7,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-20,206.5099945068359,206.2100067138672,219.83300094604493,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,8,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-21,207.0800018310547,206.5,219.03500061035157,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,9,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-22,208.92999267578125,211.1300048828125,218.24950103759767,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,10,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-23,213.2899932861328,209.69000244140625,217.4790008544922,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,11,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-26,211.7899932861328,211.27000427246097,216.94600143432618,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,12,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-27,213.1499938964844,212.75,216.38950119018554,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,13,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-28,214.2100067138672,216.0,216.04450149536132,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,14,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-29,205.22999572753903,199.3699951171875,214.9105010986328,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,15,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-01-30,200.6499938964844,192.6999969482422,213.57750091552734,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,16,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-02-02,197.08999633789065,190.67999267578125,212.27600021362304,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,17,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
SNOW,SNOW:2026-01-07,2026-01-05,2026-01-06,2026-01-07,227.3999938964844,234.0,True,False,False,True,False,False,2026-02-03,189.1999969482422,173.24000549316406,209.72000045776366,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,SNOW:2026-01-07,False,False,False,False,18,2026-01-09,,True,False,False,2,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-12,430.2999877929687,417.0700073242187,425.7839981079102,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,True,False,False,False,0,2026-02-12,,True,True,False,0,,,False,False,False,True,True,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-13,414.30999755859375,417.44000244140625,424.72749786376954,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,1,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-17,412.3599853515625,410.6300048828125,423.38399810791014,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,2,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-18,411.1099853515625,411.3200073242187,422.9874984741211,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,3,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-19,407.25,411.7099914550781,422.00099792480466,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,4,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-20,408.2999877929687,411.8200073242187,420.1239990234375,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,5,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-23,407.2900085449219,399.8299865722656,417.6624984741211,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,6,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-24,399.5,409.3800048828125,416.37149810791016,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,7,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-25,412.1499938964844,417.3999938964844,415.69649810791014,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,8,2026-02-12,,True,True,False,0,,,False,True,False,False,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-26,414.4200134277344,408.5799865722656,414.55249786376953,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,9,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-02-27,402.94000244140625,402.510009765625,413.8499984741211,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,10,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-02,390.6000061035156,403.3200073242187,412.49549865722656,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,11,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-03,395.0899963378906,392.4299926757813,411.02649841308596,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,12,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-04,397.8500061035156,405.94000244140625,410.22549896240236,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,13,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-05,401.5700073242187,405.5499877929687,410.2024978637695,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,14,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-06,398.0899963378906,396.7300109863281,410.17849884033205,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,15,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-09,390.0499877929687,398.6799926757813,409.55699920654297,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,16,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-10,402.2200012207031,399.239990234375,408.65299835205076,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,17,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-11,402.2799987792969,407.8200073242187,407.7834991455078,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,18,2026-02-12,,True,True,False,0,,,False,True,False,False,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-12,405.1799926757813,395.010009765625,406.1205001831055,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,19,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-13,399.1700134277344,391.2000122070313,404.8270004272461,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,20,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-16,396.2200012207031,395.55999755859375,403.73300018310545,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,21,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-17,395.69000244140625,399.2699890136719,403.1649993896484,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,22,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-18,399.0,392.7799987792969,402.23799896240234,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,23,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-19,387.2699890136719,380.2999877929687,400.66749877929686,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,24,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-20,379.8500061035156,367.9599914550781,398.47449798583983,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,25,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-23,373.0899963378906,380.8500061035156,397.52549896240237,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,26,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-24,376.55999755859375,383.0299987792969,396.20799865722654,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,27,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-25,389.989990234375,385.9500122070313,394.63549957275393,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,28,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-26,381.6000061035156,372.1099853515625,392.81199951171874,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,29,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-27,369.69000244140625,361.8299865722656,390.77799835205076,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,30,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-30,365.8599853515625,355.2799987792969,388.37599792480466,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,31,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-03-31,361.510009765625,371.75,387.3419982910156,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,32,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
TSLA,TSLA:2026-02-12,2026-02-10,2026-02-11,2026-02-12,427.25,430.2999877929687,True,False,False,True,False,False,2026-04-01,378.6300048828125,381.260009765625,386.1079986572266,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,33,2026-02-12,,True,True,False,0,,,False,False,False,True,False,False
