date,open,high,low,close,volume
2016-09-16,110.33000183105469,110.48999786376953,109.12000274658203,109.87999725341797,2604900.0
2016-09-19,110.61000061035156,111.27999877929688,110.13999938964844,110.5,1785700.0
2016-09-20,111.18000030517578,111.75,110.69999694824219,110.69999694824219,1995200.0
2016-09-21,111.48999786376953,111.88999938964844,110.75,111.69999694824219,2466900.0
2016-09-22,111.9800033569336,114.2699966430664,111.91000366210938,113.66000366210938,2596200.0
2016-09-23,110.51000213623047,113.79000091552734,109.5,113.08999633789062,2265200.0
2016-09-26,112.44999694824219,113.94999694824219,112.44999694824219,113.7300033569336,3224200.0
2016-09-27,113.75,116.22000122070312,113.75,116.12999725341797,3134700.0
2016-09-28,115.68000030517578,117.05999755859375,115.37000274658203,116.6500015258789,3640300.0
2016-09-29,120.55999755859375,124.95999908447266,120.3499984741211,121.63999938964844,7643400.0
2016-09-30,121.77999877929688,123.02999877929688,121.77999877929688,122.16999816894531,4815800.0
2016-10-03,121.58999633789062,122.47000122070312,120.63999938964844,120.86000061035156,3667500.0
2016-10-04,121.18000030517578,121.44000244140625,117.76000213623047,118.23999786376953,3973700.0
2016-10-05,118.48999786376953,118.70999908447266,117.51000213623047,118.20999908447266,2875100.0
2016-10-06,118.20999908447266,118.80999755859375,117.68000030517578,118.5199966430664,2504500.0
2016-10-07,118.5199966430664,118.63999938964844,115.93000030517578,116.0,3034300.0
2016-10-10,116.37999725341797,117.9800033569336,116.37999725341797,117.45999908447266,2157600.0
2016-10-11,117.37999725341797,117.44000244140625,116.20999908447266,116.97000122070312,2708200.0
2016-10-12,117.41000366210938,117.97000122070312,116.70999908447266,117.62000274658203,2366500.0
2016-10-13,117.08000183105469,118.5,116.02999877929688,118.11000061035156,3106600.0
2016-10-14,118.45999908447266,119.16000366210938,117.86000061035156,118.25,2508500.0
2016-10-17,118.25,118.25,116.75,116.8499984741211,1904900.0
2016-10-18,117.69999694824219,118.26000213623047,117.3499984741211,117.52999877929688,2472900.0
2016-10-19,116.70999908447266,117.51000213623047,116.12999725341797,116.81999969482422,2263100.0
2016-10-20,116.5999984741211,117.13999938964844,115.95999908447266,116.05000305175781,2247800.0
2016-10-21,115.94999694824219,116.0,114.91000366210938,115.58999633789062,1979100.0
2016-10-24,116.0199966430664,116.5,115.4800033569336,115.80000305175781,1539800.0
2016-10-25,115.80000305175781,115.87000274658203,114.94999694824219,115.2699966430664,1456400.0
2016-10-26,114.79000091552734,115.9000015258789,114.51000213623047,115.44999694824219,1830900.0
2016-10-27,115.6500015258789,116.11000061035156,115.19999694824219,115.45999908447266,1871600.0
2016-10-28,115.8499984741211,116.58000183105469,115.02999877929688,115.66999816894531,1656200.0
2016-10-31,115.62999725341797,116.55999755859375,115.47000122070312,116.23999786376953,1877800.0
2016-11-01,116.5,116.69999694824219,115.45999908447266,116.13999938964844,2444400.0
2016-11-02,116.13999938964844,119.19999694824219,116.0,118.61000061035156,5361100.0
2016-11-03,118.12999725341797,118.5,116.66000366210938,116.94999694824219,2086400.0
2016-11-04,117.04000091552734,118.12000274658203,116.44000244140625,117.2300033569336,2068300.0
2016-11-07,118.11000061035156,120.0,118.11000061035156,119.97000122070312,2311100.0
2016-11-08,119.9000015258789,121.0,119.51000213623047,119.80999755859375,2118800.0
2016-11-09,115.87999725341797,118.0,114.66000366210938,117.20999908447266,5797600.0
2016-11-10,117.33999633789062,120.80000305175781,117.29000091552734,120.33000183105469,4357500.0
2016-11-11,119.66000366210938,121.0,118.70999908447266,119.18000030517578,3201800.0
2016-11-14,119.16999816894531,119.58999633789062,116.19999694824219,117.25,3622500.0
2016-11-15,117.55000305175781,117.83999633789062,115.37999725341797,115.98999786376953,3119900.0
2016-11-16,116.19000244140625,118.02999877929688,115.76000213623047,117.31999969482422,2147100.0
2016-11-17,117.5,118.54000091552734,117.20999908447266,118.37000274658203,1313600.0
2016-11-18,118.25,118.55999755859375,117.87000274658203,118.43000030517578,2123500.0
2016-11-21,118.69999694824219,119.87999725341797,118.43000030517578,119.68000030517578,1694600.0
2016-11-22,119.91999816894531,120.38999938964844,119.31999969482422,119.4800033569336,2251800.0
2016-11-23,119.36000061035156,120.29000091552734,119.06999969482422,119.81999969482422,1958700.0
2016-11-25,119.9000015258789,120.77999877929688,119.58999633789062,120.73999786376953,783700.0
2016-11-28,120.52999877929688,121.38999938964844,120.08999633789062,120.76000213623047,2075600.0
2016-11-29,120.73999786376953,121.52999877929688,120.37000274658203,120.94000244140625,1484000.0
2016-11-30,121.01000213623047,121.13999938964844,119.43000030517578,119.43000030517578,2635500.0
2016-12-01,119.5,120.05000305175781,117.12000274658203,117.66000366210938,2260400.0
2016-12-02,117.62999725341797,118.25,116.16999816894531,117.29000091552734,1922800.0
2016-12-05,117.86000061035156,118.58000183105469,117.29000091552734,117.72000122070312,2052300.0
2016-12-06,118.12999725341797,118.88999938964844,117.7300033569336,118.41000366210938,1973600.0
2016-12-07,118.6500015258789,121.6500015258789,118.44999694824219,121.56999969482422,2024100.0
2016-12-08,121.66999816894531,122.38999938964844,121.2699966430664,121.73999786376953,1449300.0
2016-12-09,121.33000183105469,123.45999908447266,120.86000061035156,123.30999755859375,2227200.0
2016-12-12,122.86000061035156,123.79000091552734,122.5999984741211,123.61000061035156,1608700.0
2016-12-13,123.80000305175781,125.72000122070312,123.68000030517578,125.4000015258789,2333200.0
2016-12-14,125.25,125.6500015258789,123.43000030517578,123.6500015258789,2041300.0
2016-12-15,123.44999694824219,125.27999877929688,123.26000213623047,124.55000305175781,1761400.0
2016-12-16,124.58000183105469,125.16000366210938,122.44000244140625,123.0,4514000.0
2016-12-19,123.2300033569336,124.44000244140625,123.16000366210938,123.6500015258789,2750400.0
2016-12-20,124.04000091552734,124.2699966430664,123.01000213623047,124.0999984741211,3290800.0
2016-12-21,118.55000305175781,119.9800033569336,117.5999984741211,117.9000015258789,6032500.0
2016-12-22,118.05999755859375,118.62999725341797,117.01000213623047,117.79000091552734,2758400.0
2016-12-23,117.4000015258789,118.20999908447266,117.11000061035156,117.4800033569336,1697200.0
2016-12-27,117.36000061035156,118.4800033569336,117.20999908447266,117.55000305175781,1546300.0
2016-12-28,118.0,118.0,116.08999633789062,116.61000061035156,1797700.0
2016-12-29,116.9800033569336,117.9800033569336,116.51000213623047,117.01000213623047,1633900.0
2016-12-30,117.55999755859375,117.94999694824219,116.58999633789062,117.12999725341797,1739500.0
2017-01-03,117.37999725341797,117.80999755859375,115.81999969482422,116.45999908447266,2351600.0
2017-01-04,116.91000366210938,117.80000305175781,116.43000030517578,116.73999786376953,2639800.0
2017-01-05,116.9800033569336,117.13999938964844,114.94999694824219,114.98999786376953,3685400.0
2017-01-06,114.98999786376953,116.73999786376953,114.33999633789062,116.30000305175781,4125300.0
2017-01-09,116.13999938964844,116.3499984741211,114.91999816894531,115.0,2550800.0
2017-01-10,114.94000244140625,115.98999786376953,114.63999938964844,115.05999755859375,2550100.0
2017-01-11,115.4000015258789,116.26000213623047,114.91000366210938,116.12000274658203,2845800.0
2017-01-12,115.62000274658203,115.97000122070312,114.83999633789062,115.77999877929688,2110800.0
2017-01-13,115.3499984741211,117.44000244140625,115.3499984741211,116.94999694824219,2665600.0
