window,symbol,trade_id,date,close,running_peak_close,running_trough_close,trail_reference,close_gross_pct,close_net_pct,mfe_close_r,mae_close_r,above_entry,net_positive,ever_net_positive,returned_to_be,trail_covers_be
recent,MSFT,MSFT:2026-06-29,2026-07-27,389.1000061035156,402.2900085449219,368.5700073242187,321.83200683593753,3.0728492989445355,2.866806673195943,0.8759724112347871,0.3155475804834093,True,True,True,False,False
recent,MSFT,MSFT:2026-06-29,2026-07-28,393.3500061035156,402.2900085449219,368.5700073242187,321.83200683593753,4.198677113514071,3.990383957964161,0.8759724112347871,0.3155475804834093,True,True,True,False,False
recent,MSFT,MSFT:2026-06-29,2026-07-29,390.5400085449219,402.2900085449219,368.5700073242187,321.83200683593753,3.45430689931705,3.247501739825309,0.8759724112347871,0.3155475804834093,True,True,True,False,False
recent,MSFT,MSFT:2026-06-29,2026-07-30,451.1000061035156,451.1000061035156,368.5700073242187,360.8800048828125,19.496690358547177,19.25781647452045,2.6007080512522998,0.3155475804834093,True,True,True,False,False
recent,MSFT,MSFT:2026-06-29,2026-07-31,464.7200012207031,464.7200012207031,368.5700073242187,371.7760009765625,23.10463608495448,22.858549917420667,3.0819801711141834,0.3155475804834093,True,True,True,False,False
recent,MSFT,MSFT:2026-06-29,2026-08-03,487.6499938964844,487.6499938964844,368.5700073242187,390.1199951171875,29.17880633019454,28.920577896340482,3.8922276116264474,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-04,492.80999755859375,492.80999755859375,368.5700073242187,394.247998046875,30.545694717508276,30.284733873767976,4.074559975154583,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-05,487.4599914550781,492.80999755859375,368.5700073242187,394.247998046875,29.128474557636586,28.870346736995867,4.074559975154583,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-06,499.8599853515625,499.8599853515625,368.5700073242187,399.88798828125005,32.413241152731786,32.14854708366748,4.323676259039353,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-07,499.989990234375,499.989990234375,368.5700073242187,399.99199218750005,32.44767953228478,32.18291662089974,4.328270073134383,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-10,506.05999755859375,506.05999755859375,368.5700073242187,404.84799804687503,34.05562849234271,33.78765129098653,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-11,503.80999755859375,506.05999755859375,368.5700073242187,404.84799804687503,33.45960200227649,33.192816257873936,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-12,492.4299926757813,506.05999755859375,368.5700073242187,404.84799804687503,30.44503117239239,30.18427155507879,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-13,496.8800048828125,506.05999755859375,368.5700073242187,404.84799804687503,31.623842353062905,31.360726292199125,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-14,495.3999938964844,506.05999755859375,368.5700073242187,404.84799804687503,31.231786462644862,30.969454121506047,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-17,480.3500061035156,506.05999755859375,368.5700073242187,404.84799804687503,27.24503472940811,26.990671904984033,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-18,481.6300048828125,506.05999755859375,368.5700073242187,404.84799804687503,27.584107253725175,27.329066623324994,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-19,484.30999755859375,506.05999755859375,368.5700073242187,404.84799804687503,28.294039088369203,28.037579304231564,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-20,481.1499938964844,506.05999755859375,368.5700073242187,404.84799804687503,27.456952025558778,27.20216557845969,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-21,483.239990234375,506.05999755859375,368.5700073242187,404.84799804687503,28.010593439569533,27.754700263283837,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-24,487.30999755859375,506.05999755859375,368.5700073242187,404.84799804687503,29.08874107512418,28.830692681715007,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-25,491.7099914550781,506.05999755859375,368.5700073242187,404.84799804687503,30.25430237220612,29.993924021764084,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-26,496.3699951171875,506.05999755859375,368.5700073242187,404.84799804687503,31.488740428394046,31.225894436277702,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,MSFT,MSFT:2026-06-29,2026-08-27,505.05999755859375,506.05999755859375,368.5700073242187,404.84799804687503,33.79072783009105,33.52328016515871,4.5427580569676085,0.3155475804834093,True,True,True,False,True
recent,NFLX,NFLX:2026-02-26,2026-02-26,84.58999633789062,84.58999633789062,84.58999633789062,67.6719970703125,1.670672404607343,1.4674327304705415,0.16971920270447768,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-02-27,96.23999786376952,96.23999786376952,84.58999633789062,76.99199829101562,15.673078598355449,15.441848114237345,1.5921867125486369,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-02,97.08999633789062,97.08999633789062,84.58999633789062,77.6719970703125,16.694711417224273,16.461438689101236,1.6959716957667546,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-03,97.6999969482422,97.6999969482422,84.58999633789062,78.15999755859377,17.427885254635655,17.193146912011635,1.770452891952243,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-04,98.66000366210938,98.66000366210938,84.58999633789062,78.92800292968751,18.58173952035682,18.344694623055634,1.8876699031839468,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-05,99.16999816894533,99.16999816894533,84.58999633789062,79.33599853515626,19.194713709710708,18.956443477005003,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-06,99.0199966430664,99.16999816894533,84.58999633789062,79.33599853515626,19.014423407570156,18.77651357517842,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-09,98.31999969482422,99.16999816894533,84.58999633789062,79.33599853515626,18.173080890841888,17.936852902141087,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-10,96.94000244140624,99.16999816894533,84.58999633789062,79.33599853515626,16.514430285029412,16.281517938889635,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-11,94.88999938964844,99.16999816894533,84.58999633789062,79.33599853515626,14.050484218981962,13.822497301028225,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-12,94.30999755859376,99.16999816894533,84.58999633789062,79.33599853515626,13.353366608009587,13.126773228160182,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-13,95.30999755859376,99.16999816894533,84.58999633789062,79.33599853515626,14.555289729018961,14.326293704850656,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-16,95.1999969482422,99.16999816894533,84.58999633789062,79.33599853515626,14.423077452112265,14.194345720285506,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-17,94.36000061035156,99.16999816894533,84.58999633789062,79.33599853515626,13.413466432038312,13.186752912640664,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-18,94.6999969482422,99.16999816894533,84.58999633789062,79.33599853515626,13.8221158916076,13.59458548194028,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-19,91.73999786376952,99.16999816894533,84.58999633789062,79.33599853515626,10.264424553813356,10.044005969130287,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-20,91.81999969482422,99.16999816894533,84.58999633789062,79.33599853515626,10.36058060428109,10.139969803653127,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-23,93.37999725341795,99.16999816894533,84.58999633789062,79.33599853515626,12.235577738673031,12.011218818773429,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-24,90.91999816894533,99.16999816894533,84.58999633789062,79.33599853515626,9.27884796138354,9.060399544308728,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-25,92.27999877929688,99.16999816894533,84.58999633789062,79.33599853515626,10.913464139551898,10.691748124736943,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-26,93.31999969482422,99.16999816894533,84.58999633789062,79.33599853515626,12.163465285795105,11.939250518688805,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-27,93.43000030517578,99.16999816894533,84.58999633789062,79.33599853515626,12.295677562701801,12.071198503253955,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-30,92.97000122070312,99.16999816894533,84.58999633789062,79.33599853515626,11.74279402743097,11.519420182170137,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-03-31,96.1500015258789,99.16999816894533,84.58999633789062,79.33599853515626,15.564909919038538,15.333895664110386,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-01,95.5500030517578,99.16999816894533,84.58999633789062,79.33599853515626,14.843757880422048,14.614185208419084,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-02,98.66000366210938,99.16999816894533,84.58999633789062,79.33599853515626,18.58173952035682,18.344694623055634,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-06,98.93000030517578,99.16999816894533,84.58999633789062,79.33599853515626,18.906254728253245,18.668561125051465,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-07,98.81999969482422,99.16999816894533,84.58999633789062,79.33599853515626,18.774042451346553,18.536613140486313,1.9499403341844619,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-08,99.38999938964844,99.38999938964844,84.58999633789062,79.51199951171876,19.459138263524057,19.22033944613528,1.9768025271104512,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-09,102.0500030517578,102.0500030517578,84.58999633789062,81.64000244140624,22.656258166982866,22.41106830690707,2.301589504778387,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-10,103.01000213623048,103.01000213623048,84.58999633789062,82.40800170898439,23.810103262758386,23.562606866336132,2.418805584459502,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-13,103.16000366210938,103.16000366210938,84.58999633789062,82.5280029296875,23.990393564898916,23.742536768162694,2.4371208006863663,0.0,True,True,True,False,False
recent,NFLX,NFLX:2026-02-26,2026-04-14,106.27999877929688,106.27999877929688,84.58999633789062,85.02399902343751,27.740387833682867,27.48503479840334,2.8180728267623305,0.0,True,True,True,False,True
recent,NFLX,NFLX:2026-02-26,2026-04-15,107.70999908447266,107.70999908447266,84.58999633789062,86.16799926757812,29.459138263524064,29.200349446135277,2.992676149230679,0.0,True,True,True,False,True
recent,NFLX,NFLX:2026-02-26,2026-04-16,107.79000091552734,107.79000091552734,84.58999633789062,86.23200073242188,29.555294313991777,29.296313280658115,3.0024443887584202,0.0,True,True,True,False,True
recent,NFLX,NFLX:2026-02-26,2026-04-17,97.30999755859376,107.79000091552734,84.58999633789062,86.23200073242188,16.959135971037664,16.72533465823156,3.0024443887584202,0.0,True,True,True,False,True
recent,NFLX,NFLX:2026-07-20,2026-07-20,67.5999984741211,67.5999984741211,67.5999984741211,54.07999877929688,-1.053865960069189,-1.2516592820150052,0.0,0.2222227455006558,False,False,False,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-21,68.66999816894531,68.66999816894531,67.5999984741211,54.93599853515625,0.5122928508262348,0.3113687774174423,0.10802429163144349,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-22,68.52999877929688,68.66999816894531,67.5999984741211,54.93599853515625,0.30737571049574974,0.10686126645047533,0.10802429163144349,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-23,68.88999938964844,68.88999938964844,67.5999984741211,55.11199951171875,0.8343086905303387,0.6327409074579737,0.17592594772919398,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-24,70.08999633789062,70.08999633789062,67.5999984741211,56.071997070312506,2.5907445125479045,2.3856656142673183,0.5462956203949862,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-27,70.4000015258789,70.4000015258789,67.5999984741211,56.320001220703126,3.0444991808339594,2.838513226971484,0.6419762970567943,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-28,72.38999938964844,72.38999938964844,67.5999984741211,57.911999511718754,5.957259533085968,5.745450971279342,1.256173573549531,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-29,73.62999725341797,73.62999725341797,67.5999984741211,58.90399780273438,7.772244704790343,7.55680798762548,1.6388892159379098,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-30,73.16999816894531,73.62999725341797,67.5999984741211,58.90399780273438,7.098943934112056,6.884853145187764,1.6388892159379098,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-07-31,71.70999908447266,73.62999725341797,67.5999984741211,58.90399780273438,4.961942922703577,4.752123998801094,1.6388892159379098,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-03,73.33000183105469,73.62999725341797,67.5999984741211,58.90399780273438,7.33314133285925,7.1185823833348705,1.6388892159379098,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-04,73.56999969482422,73.62999725341797,67.5999984741211,58.90399780273438,7.684426263833433,7.469165095732033,1.6388892159379098,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-05,74.19999694824219,74.19999694824219,67.5999984741211,59.359997558593754,8.606553395320681,8.38944889508344,1.814815163667104,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-06,73.69000244140625,74.19999694824219,67.5999984741211,59.359997558593754,7.860074312893839,7.644462024342369,1.814815163667104,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-07,74.13999938964844,74.19999694824219,67.5999984741211,59.359997558593754,8.518734954363772,8.301806003189993,1.814815163667104,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-10,76.29000091552734,76.29000091552734,67.5999984741211,61.03200073242188,11.665692705362996,11.44247298564498,2.4598785418427824,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-11,74.79000091552734,76.29000091552734,67.5999984741211,61.03200073242188,9.470142344267728,9.25131152972154,2.4598785418427824,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-12,74.20999908447266,76.29000091552734,67.5999984741211,61.03200073242188,8.621193524529037,8.40405975867351,2.4598785418427824,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-13,78.23999786376953,78.23999786376953,67.5999984741211,62.59199829101563,14.519903707928194,14.290978420416046,3.061729848612933,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-14,78.16000366210938,78.23999786376953,67.5999984741211,62.59199829101563,14.402816175701204,14.174124946165989,3.061729848612933,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-17,76.0199966430664,78.23999786376953,67.5999984741211,62.59199829101563,11.270487386763728,11.048057682477586,3.061729848612933,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-18,77.7699966430664,78.23999786376953,67.5999984741211,62.59199829101563,13.831962808041553,13.604412714388282,3.061729848612933,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-19,80.22000122070312,80.22000122070312,67.5999984741211,64.1760009765625,17.418035098118455,17.18331644595732,3.672842398739736,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-20,80.13999938964844,80.22000122070312,67.5999984741211,64.1760009765625,17.30093639874486,17.066451826883778,3.672842398739736,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-21,79.58999633789062,80.22000122070312,67.5999984741211,64.1760009765625,16.495896799484623,16.263021501782447,3.672842398739736,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-24,80.01000213623047,80.22000122070312,67.5999984741211,64.1760009765625,17.110659387622707,16.87655517950686,3.672842398739736,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-25,82.2300033569336,82.2300033569336,67.5999984741211,65.78400268554688,20.36007570878717,20.119475917445317,4.293213837470242,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-26,81.45999908447266,82.2300033569336,67.5999984741211,65.78400268554688,19.23302026982283,18.994673462303457,4.293213837470242,0.2222227455006558,True,True,True,False,False
recent,NFLX,NFLX:2026-07-20,2026-08-27,79.83999633789062,82.2300033569336,67.5999984741211,65.78400268554688,16.86182185966716,16.62821507776968,4.293213837470242,0.2222227455006558,True,True,True,False,False
recent,SNOW,SNOW:2026-02-26,2026-02-26,173.05999755859375,173.05999755859375,173.05999755859375,138.447998046875,-3.015021749161384,-3.2088947206848073,0.0,0.22590822302241245,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-02-27,168.41000366210938,173.05999755859375,168.41000366210938,138.447998046875,-5.62093624863651,-5.8095999970754875,0.0,0.4211630380460551,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-02,170.3300018310547,173.05999755859375,168.41000366210938,138.447998046875,-4.544945359443497,-4.735760013669966,0.0,0.4211630380460551,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-03,165.7899932861328,173.05999755859375,165.7899932861328,138.447998046875,-7.0892226979358375,-7.274951341762659,0.0,0.531178159078386,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-04,168.25999450683594,173.05999755859375,165.7899932861328,138.447998046875,-5.705003247751628,-5.893498946259368,0.0,0.531178159078386,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-05,177.4499969482422,177.4499969482422,165.7899932861328,141.95999755859376,-0.5548114097841617,-0.7536023417760052,0.0,0.531178159078386,False,False,False,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-06,180.47999572753903,180.47999572753903,165.7899932861328,144.38399658203124,1.1432376475127182,0.9410523154553374,0.08566000743237064,0.531178159078386,True,True,True,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-09,182.83999633789065,182.83999633789065,165.7899932861328,146.27199707031252,2.4658113854987285,2.2609822285391212,0.1847572305444865,0.531178159078386,True,True,True,False,False
recent,SNOW,SNOW:2026-02-26,2026-03-10,175.32000732421875,182.83999633789065,165.7899932861328,146.27199707031252,-1.748484126036709,-1.9448889062687602,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-11,179.42999267578125,182.83999633789065,165.7899932861328,146.27199707031252,0.5548028585687037,0.35379380765443447,0.1847572305444865,0.531178159078386,True,True,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-12,177.25,182.83999633789065,165.7899932861328,146.27199707031252,-0.6668921907222014,-0.8654590732329437,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-13,178.66000366210938,182.83999633789065,165.7899932861328,146.27199707031252,0.12329142439648777,-0.07685503516088321,0.1847572305444865,0.531178159078386,True,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-16,174.39999389648438,182.83999633789065,165.7899932861328,146.27199707031252,-2.2640711105395117,-2.4594452323895455,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-17,174.60000610351562,182.83999633789065,165.7899932861328,146.27199707031252,-2.151981778386014,-2.3475799668110198,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-18,173.25,182.83999633789065,165.7899932861328,146.27199707031252,-2.9085420143448393,-3.102627838858163,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-19,175.39999389648438,182.83999633789065,165.7899932861328,146.27199707031252,-1.703658654633855,-1.9001530409832434,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-20,168.02000427246094,182.83999633789065,165.7899932861328,146.27199707031252,-5.839496764391095,-6.02772361035907,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-23,174.1999969482422,182.83999633789065,165.7899932861328,146.27199707031252,-2.3761518914775515,-2.571301963846484,0.1847572305444865,0.531178159078386,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-24,161.33999633789062,182.83999633789065,161.33999633789062,146.27199707031252,-9.583056416472925,-9.76379988669639,0.1847572305444865,0.7180350346630444,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-25,160.61000061035156,182.83999633789065,160.61000061035156,146.27199707031252,-9.992155114943724,-10.172080796868954,0.1847572305444865,0.7486878019401053,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-26,162.3300018310547,182.83999633789065,160.61000061035156,146.27199707031252,-9.028245006688762,-9.210097544920393,0.1847572305444865,0.7486878019401053,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-27,152.8000030517578,182.83999633789065,152.8000030517578,146.27199707031252,-14.368975027372443,-14.540151446292725,0.1847572305444865,1.0766322385535068,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-30,153.6699981689453,182.83999633789065,152.8000030517578,146.27199707031252,-13.881418927123468,-14.053569970688152,0.1847572305444865,1.0766322385535068,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-03-31,150.82000732421875,182.83999633789065,150.82000732421875,146.27199707031252,-15.478589295725321,-15.647547595723166,0.1847572305444865,1.1597729282263542,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-04-01,153.1199951171875,182.83999633789065,150.82000732421875,146.27199707031252,-14.189647488114666,-14.36118238278592,0.1847572305444865,1.1597729282263542,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-04-02,151.85000610351562,182.83999633789065,150.82000732421875,146.27199707031252,-14.90136515023972,-15.071477321304394,0.1847572305444865,1.1597729282263542,False,False,True,True,False
recent,SNOW,SNOW:2026-02-26,2026-04-06,149.3800048828125,182.83999633789065,149.3800048828125,146.27199707031252,-16.28558460042393,-16.452929716807684,0.1847572305444865,1.2202391173417737,False,False,True,True,False
