rule,symbol,kind,date,opportunity_pct,actionable,covered,missed,nearest_signal_date,signal_offset_days
v5,MRNA,sell,2022-02-11,22.54611849482313,False,False,True,,
v5,MRNA,sell,2022-06-08,22.127175412856293,False,False,True,,
v5,TQQQ,sell,2023-10-12,22.051672458554872,True,False,True,,
v5,TQQQ,sell,2024-03-21,21.551307488401548,False,False,True,,
v5,SNOW,sell,2022-12-13,21.2843233368731,True,False,True,,
v5,NVDA,sell,2024-03-25,21.121316666024505,False,False,True,,
v5,TQQQ,sell,2023-07-31,21.031470494364125,False,False,True,,
v5,SNOW,sell,2023-05-18,21.012249478095157,False,False,True,,
v5,MRNA,sell,2023-07-13,20.952455060432563,False,False,True,,
v5,NFLX,sell,2022-02-01,20.86558947390369,False,False,True,,
v5,GOOGL,sell,2022-03-29,20.86445438156761,True,False,True,,
v5,TSLA,sell,2023-02-28,20.513070013354117,False,False,True,,
v5,TQQQ,sell,2022-10-25,20.443840152387484,True,False,True,,
v5,NVDA,sell,2022-02-10,20.30592081481174,False,False,True,,
v5,SNOW,sell,2024-05-23,19.927908704198217,False,False,True,,
v5,TQQQ,sell,2023-09-01,19.58908040860672,False,False,True,,
v5,TSLA,sell,2023-07-19,19.380452550056106,False,False,True,,
v5,YINN,sell,2023-09-01,19.333921034305746,False,False,True,,
v5,MSFT,sell,2021-12-29,19.262383423629338,False,False,True,,
v5,MRNA,sell,2023-04-14,19.18901780367377,False,False,True,,
v5,MRNA,sell,2024-01-29,18.790459063113918,True,False,True,,
v5,SNOW,sell,2024-07-05,18.435558313468835,True,False,True,,
v5,SNOW,sell,2023-07-19,18.43042947214977,False,False,True,,
v5,GOOGL,sell,2024-07-10,18.39347500926296,True,False,True,,
v5,SNOW,sell,2022-06-02,18.310117884266752,True,False,True,,
v5,TSLA,sell,2024-02-16,18.161428383820965,False,False,True,,
v5,NFLX,sell,2022-06-08,18.126094895558765,False,False,True,,
v5,SNOW,sell,2022-07-08,17.886747058905872,True,False,True,,
v5,MRNA,sell,2022-12-14,17.441359571992475,False,False,True,,
v5,NFLX,sell,2023-09-05,17.277812443186836,False,False,True,,
v5,NVDA,sell,2022-09-21,17.26856089161949,False,False,True,,
v5,YINN,sell,2022-11-15,16.893105450225733,True,False,True,,
v5,MRNA,sell,2023-08-30,16.600825683408694,True,False,True,,
v5,GOOGL,sell,2022-10-06,16.534804595424703,False,False,True,,
v5,NVDA,sell,2023-10-12,16.460824493577764,False,False,True,,
v5,SNOW,sell,2023-09-11,16.06086027521646,True,False,True,,
v5,GOOGL,sell,2021-12-27,16.01230041522239,False,False,True,,
v5,TQQQ,sell,2021-11-22,15.904397346317566,False,False,True,,
v5,SNOW,sell,2023-10-10,15.568572814500993,True,False,True,,
v5,NFLX,sell,2022-10-26,15.499616267005534,False,False,True,,
v5,NFLX,sell,2021-11-17,15.485609544591538,False,False,True,,
v5,MRNA,sell,2022-09-12,15.456415667095968,False,False,True,,
v5,GOOGL,sell,2022-05-04,15.240344265917061,False,False,True,,
v5,MSFT,sell,2022-12-13,14.692956116309809,False,False,True,,
v5,NFLX,sell,2023-02-03,14.646349517928158,True,False,True,,
v5,TQQQ,sell,2023-03-06,14.558555982615683,False,False,True,,
v5,NFLX,sell,2022-12-13,14.283474456524925,True,False,True,,
v5,GOOGL,sell,2022-02-02,14.242431319193416,True,False,True,,
v5,NFLX,sell,2024-04-08,14.23756849285509,True,False,True,,
v5,MSFT,sell,2022-03-30,13.98534397900033,True,False,True,,
v5,AAOI,sell,2021-09-08,13.974360588896317,False,False,True,,
v5,NVDA,sell,2021-11-22,13.910494763679605,False,False,True,,
v5,MSFT,sell,2022-08-15,13.836088649496514,False,False,True,,
v5,GOOGL,sell,2023-10-12,13.75377035928327,False,False,True,,
v5,GOOGL,sell,2022-08-16,13.702962627463833,False,False,True,,
v5,NVDA,sell,2023-07-27,13.621754143617437,False,False,True,,
v5,MRNA,sell,2024-03-11,13.392857142857139,False,False,True,,
v5,MSFT,sell,2024-07-05,13.334046315029314,True,False,True,,
v5,AAOI,sell,2021-11-15,13.333336512247717,False,False,True,,
v5,GOOGL,sell,2022-12-01,13.235739733900886,False,False,True,,
v5,YINN,sell,2022-05-20,13.207541543700085,False,False,True,,
v5,GOOGL,sell,2023-02-07,13.199412854374327,False,False,True,,
v5,TQQQ,sell,2022-07-08,13.161770506915804,True,False,True,,
v5,NFLX,sell,2022-08-15,13.137238196794609,False,False,True,,
v5,NFLX,sell,2022-09-20,12.749824194914083,False,False,True,,
v5,SNOW,sell,2023-04-04,12.639673895743343,False,False,True,,
v5,TSLA,sell,2022-08-16,12.411697715340896,False,False,True,,
v5,MSFT,sell,2022-02-02,12.268571656210481,True,False,True,,
v5,YINN,sell,2022-04-04,42.90844021277107,True,True,False,2022-04-11,5.0
v5,SNOW,sell,2022-02-10,42.330130552634216,True,True,False,2022-02-11,1.0
v5,MRNA,sell,2023-10-11,38.676471336215144,True,True,False,2023-10-16,3.0
v5,MRNA,sell,2022-04-13,29.408621673074343,True,True,False,2022-04-21,5.0
v5,AAOI,sell,2022-02-18,28.571425327638234,True,True,False,2022-02-25,4.0
v5,TSLA,sell,2024-07-11,22.815946715636294,True,True,False,2024-07-11,0.0
v5,YINN,sell,2023-06-16,18.36787182774803,True,True,False,2023-06-20,1.0
v5,TQQQ,sell,2023-02-02,16.898034827374666,False,True,False,2023-01-30,-3.0
P,AAOI,buy,2023-06-22,204.5092732179539,True,False,True,,
P,AAOI,buy,2023-05-15,124.84849040939578,False,False,True,,
P,AAOI,buy,2023-11-10,121.42857218883476,True,False,True,,
P,AAOI,buy,2022-07-26,81.54762187748818,True,False,True,,
P,AAOI,buy,2022-09-02,78.57142781116524,True,False,True,,
P,YINN,buy,2022-10-24,75.36293578579382,False,False,True,,
P,TSLA,buy,2023-01-06,67.28312166402381,True,False,True,,
P,YINN,buy,2024-04-16,65.97260775631422,True,False,True,,
P,MRNA,buy,2021-11-05,61.610743088500456,True,False,True,,
P,YINN,buy,2022-05-12,60.23147676107725,True,False,True,,
P,TSLA,buy,2024-06-11,58.36840096589064,False,False,True,,
P,YINN,buy,2022-12-20,55.73321655142993,True,False,True,,
P,TSLA,buy,2023-05-16,55.317381174708366,True,False,True,,
P,MRNA,buy,2022-06-13,54.12757328587654,True,False,True,,
P,TQQQ,buy,2022-03-14,54.04941453396847,False,False,True,,
P,MRNA,buy,2022-10-20,52.41981014229313,True,False,True,,
P,TSLA,buy,2022-03-14,48.70561179856061,False,False,True,,
P,AAOI,buy,2022-12-28,47.39883954925934,True,False,True,,
P,MRNA,buy,2023-12-01,45.39970318624085,False,False,True,,
P,TQQQ,buy,2022-07-14,44.72785303115965,False,False,True,,
P,YINN,buy,2023-07-06,44.61585668790822,True,False,True,,
P,AAOI,buy,2024-01-29,44.31487201467959,True,False,True,,
P,TQQQ,buy,2023-10-26,43.825197788580404,True,False,True,,
P,NVDA,buy,2023-01-06,43.60771027040364,True,False,True,,
P,YINN,buy,2023-05-31,42.95565743393026,True,False,True,,
P,MRNA,buy,2024-05-10,42.68854062015539,False,False,True,,
P,MRNA,buy,2022-03-08,42.343368801040995,False,False,True,,
P,YINN,buy,2021-10-04,41.55153996615013,False,False,True,,
P,NFLX,buy,2022-07-13,39.29141497544653,True,False,True,,
P,SNOW,buy,2022-06-14,38.8790532323394,False,False,True,,
P,YINN,buy,2024-02-02,38.62397791841228,True,False,True,,
P,YINN,buy,2022-01-05,37.172776123910126,False,False,True,,
P,TQQQ,buy,2023-05-04,37.131238325001604,False,False,True,,
P,SNOW,buy,2022-08-22,35.749177334725644,True,False,True,,
P,TSLA,buy,2022-07-05,35.14025483857275,True,False,True,,
P,TQQQ,buy,2022-11-04,33.09467629029654,True,False,True,,
P,NVDA,buy,2024-01-03,32.92230439081776,False,False,True,,
P,MRNA,buy,2024-02-13,32.7870743657578,True,False,True,,
P,YINN,buy,2023-03-15,31.884439240000685,True,False,True,,
P,NVDA,buy,2022-10-13,30.82025931249941,True,False,True,,
P,TQQQ,buy,2021-10-04,30.80766556414025,True,False,True,,
P,NFLX,buy,2022-12-28,30.312873060489576,False,False,True,,
P,NVDA,buy,2024-02-21,29.829463517135736,False,False,True,,
P,NVDA,buy,2021-10-04,29.79446692613259,False,False,True,,
P,SNOW,buy,2023-04-25,29.56996889036605,True,False,True,,
P,NFLX,buy,2022-09-27,29.561587165849623,True,False,True,,
P,NVDA,buy,2022-03-08,29.298253247448013,True,False,True,,
P,TQQQ,buy,2023-03-13,29.27550123806375,True,False,True,,
P,NVDA,buy,2022-07-13,27.5748468128832,True,False,True,,
P,NFLX,buy,2023-05-02,27.57361882397884,False,False,True,,
P,AAOI,buy,2023-09-13,27.510922486266452,True,False,True,,
P,TQQQ,buy,2024-04-19,27.4315125802844,False,False,True,,
P,YINN,buy,2022-06-13,27.426663287146358,True,False,True,,
P,AAOI,buy,2024-05-13,27.34375247382563,False,False,True,,
P,TSLA,buy,2022-05-24,27.054578183446097,True,False,True,,
P,TQQQ,buy,2022-05-20,26.509952648205658,True,False,True,,
P,SNOW,buy,2022-01-28,26.241375568726056,False,False,True,,
P,TSLA,buy,2023-08-18,25.92191701353923,True,False,True,,
P,MRNA,buy,2021-12-10,24.827117441578817,True,False,True,,
P,TQQQ,buy,2024-01-05,24.811403838543455,False,False,True,,
P,YINN,buy,2023-10-31,24.735979031871082,False,False,True,,
P,AAOI,buy,2022-03-14,24.699997901916504,True,False,True,,
P,SNOW,buy,2024-01-17,24.610785708840986,False,False,True,,
P,TQQQ,buy,2023-06-26,24.544271047663724,False,False,True,,
P,NFLX,buy,2024-01-02,24.034928169946834,False,False,True,,
P,YINN,buy,2023-08-21,23.911567271635704,True,False,True,,
P,TSLA,buy,2023-10-31,23.87277412108093,True,False,True,,
P,MRNA,buy,2021-08-30,23.6599190165077,True,False,True,,
P,NVDA,buy,2023-10-31,23.63760392348697,False,False,True,,
P,TSLA,buy,2023-06-26,23.043085753150507,True,False,True,,
P,NVDA,buy,2024-04-19,22.681285138592845,False,False,True,,
P,MRNA,buy,2022-07-14,22.633541889072205,True,False,True,,
P,NVDA,buy,2022-11-21,22.617490820256346,True,False,True,,
P,AAOI,buy,2021-10-06,22.43126230046677,True,False,True,,
P,TQQQ,buy,2024-05-31,22.119122289001993,False,False,True,,
P,GOOGL,buy,2023-01-06,22.05748950785571,True,False,True,,
P,SNOW,buy,2023-03-10,21.55716663600744,True,False,True,,
P,NFLX,buy,2022-01-24,20.926301106115265,True,False,True,,
P,NVDA,buy,2022-05-20,20.554256676542604,True,False,True,,
P,AAOI,buy,2022-05-24,20.283023111758492,True,False,True,,
P,GOOGL,buy,2022-11-03,19.73067701762863,True,False,True,,
P,NFLX,buy,2024-05-01,19.465130085070868,False,False,True,,
P,NVDA,buy,2022-01-24,19.42252039853434,True,False,True,,
P,YINN,buy,2022-08-02,19.219546535675658,True,False,True,,
P,NVDA,buy,2023-03-13,19.169235271062135,False,False,True,,
P,SNOW,buy,2023-10-26,19.000685957191955,False,False,True,,
P,GOOGL,buy,2023-02-24,18.604643463132085,True,False,True,,
P,TQQQ,buy,2022-09-06,18.525611901022533,True,False,True,,
P,NFLX,buy,2022-03-14,18.322899170067085,True,False,True,,
P,NFLX,buy,2023-03-13,18.187652120026666,True,False,True,,
P,NVDA,buy,2023-04-25,17.872753108972827,False,False,True,,
P,MSFT,buy,2023-01-19,17.840419418540463,True,False,True,,
P,GOOGL,buy,2022-01-24,17.71515229453704,False,False,True,,
P,TQQQ,buy,2023-08-18,17.60236652832443,True,False,True,,
P,TSLA,buy,2023-03-13,17.19022962451211,True,False,True,,
P,NFLX,buy,2022-05-12,17.05803417336633,True,False,True,,
P,GOOGL,buy,2024-03-05,16.992195917723585,False,False,True,,
P,MSFT,buy,2021-10-04,16.880835862587617,False,False,True,,
P,TQQQ,buy,2021-12-20,16.52901129126998,True,False,True,,
P,TQQQ,buy,2023-09-27,16.45828269842733,False,False,True,,
P,MRNA,buy,2023-03-10,16.391072314140875,True,False,True,,
P,TSLA,buy,2024-02-05,16.02053965016119,True,False,True,,
P,YINN,buy,2021-11-05,16.007533416677155,False,False,True,,
P,SNOW,buy,2023-08-18,15.624586694204702,True,False,True,,
P,YINN,buy,2024-03-05,15.521908462737821,True,False,True,,
P,MRNA,buy,2022-05-12,15.433450642988845,True,False,True,,
P,MSFT,buy,2022-11-04,15.374561367392015,True,False,True,,
P,AAOI,buy,2023-07-31,140.532539620511,True,True,False,2023-08-04,4.0
P,TQQQ,buy,2023-01-06,51.82525764629617,True,True,False,2023-01-11,3.0
P,AAOI,buy,2024-07-02,51.374995708465576,True,True,False,2024-07-10,5.0
P,SNOW,buy,2023-01-06,40.454289266120384,True,True,False,2023-01-12,4.0
P,SNOW,buy,2022-03-15,39.261099493043105,True,True,False,2022-03-16,1.0
P,TSLA,buy,2024-04-22,38.74973318677457,True,True,False,2024-04-29,5.0
P,YINN,buy,2022-03-15,35.47619410923548,True,True,False,2022-03-15,0.0
P,SNOW,buy,2023-05-25,32.057743180845534,True,True,False,2023-06-01,4.0
P,AAOI,buy,2023-03-28,29.120870159669067,True,True,False,2023-03-28,0.0
P,MRNA,buy,2022-11-30,25.281123010246386,True,True,False,2022-12-07,5.0
P,TSLA,buy,2021-12-21,25.095789726972484,True,True,False,2021-12-23,2.0
P,NFLX,buy,2022-11-07,24.1805159556989,True,True,False,2022-11-10,3.0
