symbol,signal,date,year,reference_open_date,outcome_date,return20_pct,mfe20_pct,mae20_pct,win,interference,band_position,macd_level,macd_delta,rsi_center,chip_center,quality_score,quality_tier,cv_scheme,fold,fit_events,fit_outcome_end
NFLX,b,2023-10-24,2023,2023-10-25,2023-11-21,14.165178532540047,14.662752510954125,-4.903612463740337,True,False,0.521942031962142,2.4337660264524588,0.4232749674681497,1.0553052176586715,0.608514530516233,48.667285067216056,high,leave_one_symbol,NFLX,82,
NFLX,b,2024-05-06,2024,2024-05-07,2024-06-04,5.9267466532472834,11.39901537458412,-0.8318212857656659,True,False,0.10224638376604891,0.47108582329082127,1.1465986160127712,0.7558568240380242,0.583298036816522,34.401061972100386,low,leave_one_symbol,NFLX,82,
NFLX,s,2022-08-16,2022,2022-08-17,2022-09-14,-7.073552418239359,2.197531660895935,-10.983498484512722,True,False,0.3766996606740879,0.5414523404872584,-0.1762443793376105,0.726085885230035,0.7145480762772018,51.05315411702575,normal,leave_one_symbol,NFLX,82,
NFLX,s,2023-02-21,2023,2023-02-22,2023-03-21,-9.395554154007524,1.3066722728587887,-15.457774974681726,True,False,-0.6849736474492807,-1.7081696863260853,-0.3599734133304144,-0.9498044659095899,-0.30762844883062995,42.48846649929753,low,leave_one_symbol,NFLX,82,
NFLX,s,2023-07-27,2023,2023-07-28,2023-08-24,-2.076713272385322,7.1445802951736415,-4.189530126525021,True,False,-0.4559363962420841,-2.0831733483160413,-0.2856355947862417,-0.9495036574869609,-0.5199776372477185,43.255629119160986,low,leave_one_symbol,NFLX,82,
YINN,b,2021-10-08,2021,2021-10-11,2021-11-05,-9.424079900666094,16.230365376768606,-10.383945623320534,False,True,0.16096796552035936,0.6445741291966356,0.4162003669301922,0.6145055512182267,0.12961001942607722,47.694992402391,normal,leave_one_symbol,YINN,72,
YINN,b,2022-11-07,2022,2022-11-08,2022-12-06,67.05140981683448,71.35362510318963,-10.66806303176766,True,False,0.04642246464578796,1.9801181210188263,0.6881709027889291,0.5633699850396192,-0.019928296958460122,45.79024810379014,low,leave_one_symbol,YINN,72,
YINN,b,2023-01-03,2023,2023-01-04,2023-02-01,19.681420790410662,30.17699655178374,-1.4159278532045128,True,False,0.471880547931953,-0.08860135568051737,0.23315909571241544,0.4287534033771806,0.35487916657960566,49.85567928519156,high,leave_one_symbol,YINN,72,
YINN,b,2023-06-13,2023,2023-06-14,2023-07-13,3.724776596980184,12.59699676954542,-18.494567115237302,True,False,0.18693302004613982,1.186600407809387,0.1431896729729584,0.6341803519595931,0.5744713034888608,51.38700390959543,high,leave_one_symbol,YINN,72,
YINN,b,2023-10-11,2023,2023-10-12,2023-11-08,-13.677418616510206,0.35484067855342527,-24.677418124291208,False,True,0.22776166615240778,0.6745274168088943,0.3598909175120181,0.7935721576092692,0.19307142423267437,48.72752760726547,high,leave_one_symbol,YINN,72,
YINN,b,2023-12-29,2023,2024-01-02,2024-01-30,-20.700311235687895,3.08960030439005,-30.99897236927567,False,True,0.25333759096850483,1.0342231450094315,0.3462195589519506,0.4399913806797119,0.12122977392640508,48.98273310772818,high,leave_one_symbol,YINN,72,
YINN,jf,2021-09-22,2021,2021-09-23,2021-10-20,25.024244232980553,26.867124139278854,-11.833168893115442,True,False,-0.30084182931488135,-0.8286081281779223,0.13507005066890454,-0.4135504490822601,-0.7743310361271385,58.0156157160712,low,leave_one_symbol,YINN,72,
YINN,jf,2021-12-30,2021,2021-12-31,2022-01-28,-6.175768570916496,24.465566330339005,-11.995248028725669,False,True,-0.07556732562125518,0.15743801741629954,0.32941940045218493,0.19096080200333831,-0.3654363955366474,52.51521984530223,low,leave_one_symbol,YINN,72,
YINN,jf,2022-02-24,2022,2022-02-25,2022-03-24,-28.715729653022205,3.318896567212981,-59.595961375228576,False,True,-0.5496779694229547,-1.8130551947014801,-0.2960259864614247,-1.2268030361239939,-0.8995730717892575,64.80546419349919,high,leave_one_symbol,YINN,72,
YINN,jf,2022-03-15,2022,2022-03-16,2022-04-12,2.3809523809523725,35.47619410923548,-2.8571446736653683,True,False,-0.4552919522889928,-2.200242916096697,-0.013360356355525052,-1.7336742325182677,-1.3067007383655018,63.78977012927414,high,leave_one_symbol,YINN,72,
YINN,jf,2022-08-11,2022,2022-08-12,2022-09-09,-5.646911947482868,20.38473406186201,-14.272418389089891,False,True,-0.2265098179428495,-0.25778334996750135,0.20148810357164873,-0.25473044418809365,-0.6095555492560749,56.53288169147199,low,leave_one_symbol,YINN,72,
YINN,jf,2022-10-13,2022,2022-10-14,2022-11-10,-15.272315524522496,4.070749035428811,-44.806287375225814,False,True,-0.4729931825726034,-0.5648634204566928,-0.16357820026734235,-1.232819399265044,-1.0311905954738512,65.72003762425808,high,leave_one_symbol,YINN,72,
YINN,s,2022-01-21,2022,2022-01-24,2022-02-18,-9.46547852019657,8.240527444324552,-16.369715008989605,True,False,0.2826926532611329,1.5843770448427064,-0.20356971460489384,0.23901160393653953,0.24790474532874412,53.88687106223129,normal,leave_one_symbol,YINN,72,
YINN,s,2022-06-09,2022,2022-06-10,2022-07-11,-11.24072721153324,13.319191041489198,-17.592792609115293,True,False,0.30468085972339015,1.7595329970577869,-0.3511725380800196,0.27555561256685734,0.5805582021659995,55.65064166062685,high,leave_one_symbol,YINN,72,
YINN,s,2022-12-07,2022,2022-12-08,2023-01-06,25.971872208589787,26.488828364182737,-12.220843202692311,False,True,0.288046582793027,1.2767724412049413,-0.2697500051566061,0.45038593678525446,0.6220177317033952,53.81582343101161,normal,leave_one_symbol,YINN,72,
YINN,s,2023-06-20,2023,2023-06-21,2023-07-19,-0.8936042517521114,12.231212190583163,-12.007821780248095,True,False,0.014973979831412887,1.1473442996617054,-0.610990572781852,-0.36765537751869376,0.22563737388114732,59.03075953848037,high,leave_one_symbol,YINN,72,
YINN,s,2024-02-26,2024,2024-02-27,2024-03-25,-9.365705456226825,5.847375061105087,-15.659067391597759,True,False,0.41963922396344433,1.7013070902656096,-0.0736413074615035,0.7149309311538758,0.7296796757236865,51.2392093969502,low,leave_one_symbol,YINN,72,
SNOW,b,2021-12-08,2021,2021-12-09,2022-01-06,-19.705406395164694,1.962164801520272,-22.702702702702705,False,True,0.049528988652962354,-0.5773387767733636,0.6195326192154461,0.34501745569790815,0.5782404741882504,53.99169870079128,normal,leave_one_symbol,SNOW,73,
SNOW,b,2022-02-07,2022,2022-02-08,2022-03-08,-33.28342880701989,14.724922085608604,-36.371867087027155,False,True,0.22421802489489756,1.5186299439456803,0.6930535292086484,0.5516271562205955,0.26984623032119504,52.75917644856495,low,leave_one_symbol,SNOW,73,
SNOW,b,2022-03-22,2022,2022-03-23,2022-04-20,-15.914638807245307,11.456737695902097,-16.181388222847037,False,True,0.039645413113671105,1.0788491952951247,0.4225848677745269,0.45243778983789296,0.2939931321265263,53.86907416575425,normal,leave_one_symbol,SNOW,73,
SNOW,b,2022-11-15,2022,2022-11-16,2022-12-14,-6.533864320950933,1.9231923645453897,-17.32757176974036,False,True,0.09873809085771168,0.9404986348765152,0.6719901873677945,0.6874667258133786,0.38174458125819655,52.65155991991145,low,leave_one_symbol,SNOW,73,
SNOW,b,2023-01-12,2023,2023-01-13,2023-02-10,12.943286708039569,28.28427353432652,-3.5606651867941874,True,False,0.14363514830822036,0.5597031266037805,0.3891048619326698,0.5256048311795345,0.16884853333886382,53.988904591541406,normal,leave_one_symbol,SNOW,73,
SNOW,b,2023-08-31,2023,2023-09-01,2023-09-29,-3.3712850254824622,9.013282384486331,-10.31626324334477,False,True,0.14992911984112003,1.321660907899903,0.34791560829684887,0.4147826965591955,0.19148001739559475,54.537202583398006,normal,leave_one_symbol,SNOW,73,
SNOW,b,2024-06-27,2024,2024-06-28,2024-07-26,-3.4069658912657896,9.666793985100885,-6.027707126774084,False,False,0.18359982655840495,0.7200208035466868,0.4001716820864104,0.6008923437657648,-0.18358254467722546,52.30495674414107,low,leave_one_symbol,SNOW,73,
SNOW,jf,2022-01-24,2022,2022-01-25,2022-02-22,-2.7209614317974196,19.697025968933414,-15.417585961580915,False,True,-0.29877099228512677,-0.9025796310678834,0.2505815487032398,-0.6829058286807396,-0.6782146096733044,55.19626339528785,normal,leave_one_symbol,SNOW,73,
SNOW,jf,2022-03-16,2022,2022-03-17,2022-04-13,9.953848031850953,26.420515011518454,-2.020514072516022,True,False,-0.20940210988850888,-1.1565761560834855,0.67911991923475,-0.12157192574500954,-0.8144284471330927,51.35847607713695,low,leave_one_symbol,SNOW,73,
SNOW,jf,2022-05-26,2022,2022-05-27,2022-06-27,15.832675628630199,18.999214333431013,-13.788117221141905,True,False,-0.3408086186467642,0.011149366490166247,-0.04943291223210252,-0.7603835685572949,-0.777528001865868,56.30844496199213,normal,leave_one_symbol,SNOW,73,
SNOW,jf,2022-11-10,2022,2022-11-11,2022-12-09,-1.4388984036646901,14.566285255903644,-10.004090445993885,False,True,-0.17652420734211988,-1.6077681082732516,0.8364103088703673,0.040750532800991834,-0.6273670468733176,50.886271477753496,low,leave_one_symbol,SNOW,73,
SNOW,s,2021-09-29,2021,2021-09-30,2021-10-27,15.315616645686259,16.926914354495427,-3.6511595463039836,False,True,-0.6017897860801735,-3.120944284314596,-0.6859690651279039,-1.1120105464142498,-0.14834113987416317,67.87510741437862,high,leave_one_symbol,SNOW,73,
SNOW,s,2022-02-11,2022,2022-02-14,2022-03-14,-43.29388513078057,4.084203858170787,-44.10664423079118,True,False,0.22366010417394339,2.0515581979904867,-0.2532254252784717,0.1788146582095149,0.4109013082631344,57.027152486112854,low,leave_one_symbol,SNOW,73,
SNOW,s,2022-08-09,2022,2022-08-10,2022-09-07,4.860777505132252,21.31901750755174,-12.85394525468504,False,True,0.24347228901561066,1.0731351686420783,-0.2835730829144801,0.21657067239187996,0.5679766984940522,59.039026145748565,normal,leave_one_symbol,SNOW,73,
SNOW,s,2023-02-03,2023,2023-02-06,2023-03-06,-11.061723776954224,10.147734379395533,-17.91662037798123,True,False,0.32158287700030197,2.073600604239587,-0.40377514959921795,0.28598235806286565,0.7702838895402013,60.03856409382099,normal,leave_one_symbol,SNOW,73,
SNOW,s,2024-01-04,2024,2024-01-05,2024-02-02,18.524129504182362,19.05509929745255,-1.1052762984065767,False,True,-0.4675976264874185,-2.09777632336476,-0.3394208407591029,-1.0807066903874263,-0.17441650949371734,62.459166099680516,high,leave_one_symbol,SNOW,73,
TSLA,b,2022-12-02,2022,2022-12-05,2023-01-03,-42.937079243568746,0.9660060216799993,-44.763514547560476,False,True,0.19843400873740666,1.194560970281256,0.1363790176349244,0.6052833950298566,0.38473979043734974,52.03105792912167,high,leave_one_symbol,TSLA,81,
TSLA,b,2023-01-17,2023,2023-01-18,2023-02-14,53.2293524757989,56.70767708397118,-8.970416094760026,True,False,0.16163730496942275,1.779451713354517,0.35956654290168205,0.7123676435506019,0.4669475884907942,50.677393614199275,high,leave_one_symbol,TSLA,81,
TSLA,b,2024-04-29,2024,2024-04-30,2024-05-28,-5.471171227560534,2.123222436312444,-10.28452035883044,False,True,0.6054243094336405,2.1695302965269363,1.33992987624002,1.2232140426456852,0.3891402228269959,48.66951246090016,normal,leave_one_symbol,TSLA,81,
TSLA,jf,2022-02-24,2022,2022-02-25,2022-03-24,25.294407141119702,28.60372555563726,-6.57291872903455,True,False,-0.42200238207639706,-0.7122308733339193,-0.02830162950851928,-0.6247553415644816,-0.5891996288031411,51.96053408334862,normal,leave_one_symbol,TSLA,81,
TSLA,s,2022-08-05,2022,2022-08-08,2022-09-02,-8.403392727092163,6.666663218352764,-9.779663085937496,True,False,0.20364583338692246,1.041736556422564,-0.5481515109548851,0.06523698797359714,0.6313508359603258,56.177041058794266,high,leave_one_symbol,TSLA,81,
TSLA,s,2023-02-10,2023,2023-02-13,2023-03-13,-10.256147839317931,11.948357137290433,-15.692827278150489,True,False,0.2799553152561747,1.3373322494039122,-0.3634456421834694,0.6350864637296735,0.7554647081608931,52.40506044997486,low,leave_one_symbol,TSLA,81,
TSLA,s,2023-08-01,2023,2023-08-02,2023-08-29,0.6299586435899895,3.5997892654836994,-16.907307381750215,False,False,-0.27390239432468455,-1.24200936913701,0.01399695849673265,-0.3666417534159018,-0.17939110029988284,47.662140486325825,low,leave_one_symbol,TSLA,81,
TSLA,s,2024-07-11,2024,2024-07-12,2024-08-08,-15.674302898865733,12.63782979901691,-22.815946715636294,True,False,0.2526824652014983,2.22853902534164,-0.874755620066572,0.2813134460594034,1.027282470499931,59.424123835322916,high,leave_one_symbol,TSLA,81,
MRNA,b,2023-08-21,2023,2023-08-22,2023-09-19,-5.12000189887154,4.951110839843742,-9.466668023003477,False,True,0.09781808942196113,0.8937000103775203,1.0020537153125995,0.5837175044329996,-0.06680756460976284,41.43186104500208,low,leave_one_symbol,MRNA,82,
MRNA,jf,2022-01-10,2022,2022-01-11,2022-02-08,-32.16371789442755,1.106194690265494,-38.86283266860827,False,True,-0.19857859672964118,-0.4021466471484803,0.27403066829012307,-0.07079845020361375,-0.7295625451202444,48.71206985443814,low,leave_one_symbol,MRNA,82,
MRNA,jf,2022-02-15,2022,2022-02-16,2022-03-16,14.727005969554362,15.025070226403137,-17.348593570015115,True,False,-0.28637602135255924,0.44896908791333817,-0.014552574447214282,-0.3984144899348868,-0.5488792745720714,52.2283022126974,high,leave_one_symbol,MRNA,82,
MRNA,jf,2023-08-17,2023,2023-08-18,2023-09-15,8.205849562606593,11.491971665336864,-4.249291723475879,True,False,-0.09391732465620722,-0.403362943548348,0.9123692818418898,0.31972824524560595,-0.5650885885499739,40.547170465335746,low,leave_one_symbol,MRNA,82,
MRNA,jf,2023-11-02,2023,2023-11-03,2023-12-01,9.221515707847928,10.986464374097338,-7.483915536157837,True,False,-0.3187620343754837,-0.6020212352909716,0.03667907041741545,-1.1013769002175966,-0.6877819020356363,51.96059249339812,normal,leave_one_symbol,MRNA,82,
MRNA,s,2022-08-17,2022,2022-08-18,2022-09-15,-13.464967764107282,0.9617799406598238,-17.46496698658937,True,False,-0.29324884777051524,-1.3079627265717406,-0.567327869541786,-0.7756721102862616,-0.453365257489131,54.88606547603339,normal,leave_one_symbol,MRNA,82,
MRNA,s,2024-05-28,2024,2024-05-29,2024-06-26,-18.36666870117186,5.880004882812506,-18.586664835611966,True,False,0.30545450317208833,2.814430180805472,-0.8783527801689474,0.4389025803108842,1.177645618448535,66.15806828440243,high,leave_one_symbol,MRNA,82,
NVDA,s,2021-12-13,2021,2021-12-14,2022-01-11,0.42604554288405705,13.10878977305161,-7.419023169673677,False,True,-0.5911096370220646,-1.9821369225322247,-0.4828537832982473,-0.8454071719029873,-0.08735806550373965,57.60631380407807,low,leave_one_symbol,NVDA,83,
NVDA,s,2022-08-30,2022,2022-08-31,2022-09-28,-17.18809188867376,1.0140414658639019,-20.58223122040801,True,False,-0.5481402764588591,-1.8711020057574903,-0.24293975191019201,-1.0298343958585303,-0.9731983058600416,51.1579650945581,low,leave_one_symbol,NVDA,83,
NVDA,s,2022-11-09,2022,2022-11-10,2022-12-08,16.036452154056825,16.685238685621997,-1.709461190127548,False,True,0.21445520649920186,0.8789531037681316,-0.2636034014809901,0.1058683735595855,0.4494461715027606,59.64161303604184,normal,leave_one_symbol,NVDA,83,
NVDA,s,2023-04-25,2023,2023-04-26,2023-05-23,13.650847175856097,17.872753108972827,-1.3961829330896736,False,True,-0.4487685281280368,-1.3959736918200192,-0.33896221321184195,-0.7265233478809765,0.02089177493749645,56.57552257549686,low,leave_one_symbol,NVDA,83,
NVDA,s,2023-08-10,2023,2023-08-11,2023-09-08,9.160867021286712,20.394741539900863,-3.449006455493142,False,True,-0.5508282978416017,-1.5096634618098501,-0.1968449257693925,-0.9956480670195114,-0.2578147210800897,53.539221910470566,low,leave_one_symbol,NVDA,83,
NVDA,s,2024-07-17,2024,2024-07-18,2024-08-14,-3.0939665522954685,2.3307347572234294,-25.57242040966322,True,False,-0.4991653130656618,-1.3681748629820143,-0.563921328148697,-0.8718539798980152,-0.06320582699707672,60.233564145038606,normal,leave_one_symbol,NVDA,83,
GOOGL,b,2022-02-01,2022,2022-02-02,2022-03-02,-11.027105662448344,0.1960287803460803,-17.38611646920195,False,True,0.11486539865920448,0.8303278450542918,0.953085840149796,0.6690237966171355,0.3605162169228032,42.16859539173098,low,leave_one_symbol,GOOGL,87,
GOOGL,b,2024-03-14,2024,2024-03-15,2024-04-12,10.687716300027406,12.435088575932006,-1.7333341899671062,True,False,0.3111394706221953,1.04265033825414,0.6222465765798981,0.977875515511015,0.7156195054721712,47.07535363205439,normal,leave_one_symbol,GOOGL,87,
AAOI,b,2023-01-12,2023,2023-01-13,2023-02-10,13.733913396545972,24.29184563409521,-8.58368308214451,True,False,0.5266491836479236,1.901306722319796,0.5994411989634125,1.195162776939806,0.41001956663716527,52.77807235436028,high,leave_one_symbol,AAOI,78,
AAOI,b,2024-07-10,2024,2024-07-11,2024-08-07,-26.524068392827328,29.518707621418017,-28.342250952807312,False,True,0.011746887443601995,0.6011776125543752,0.499852217661228,0.48967549335076116,-0.1434918396328743,47.46745983469051,normal,leave_one_symbol,AAOI,78,
AAOI,jf,2022-01-24,2022,2022-01-25,2022-02-22,-0.2518889267302482,14.861458688096075,-8.488668241270236,False,True,-0.2823199494058829,-0.5006274640730791,0.24905363727858584,-0.6539261477942401,-1.031059187117412,57.59082058799879,high,leave_one_symbol,AAOI,78,
AAOI,jf,2023-03-28,2023,2023-03-29,2023-04-26,13.186806780807615,29.120870159669067,-4.120881622100391,True,False,-0.5920263166404939,-2.4184116077864517,-0.3674195403916193,-1.1214629238235767,-0.7699485661277652,51.756187492191295,low,leave_one_symbol,AAOI,78,
AAOI,jf,2023-05-08,2023,2023-05-09,2023-06-06,53.67231965654793,59.322031843562925,-7.34463257810768,True,False,-0.357029503986026,-0.7743809075049036,0.14087869746229567,-0.4837556025986612,-0.8246234482638616,54.81278279566318,normal,leave_one_symbol,AAOI,78,
AAOI,jf,2024-04-16,2024,2024-04-17,2024-05-14,-7.308971073331138,9.634550258200992,-19.933551712079066,False,True,-0.25202131086486823,-0.2203380022907825,0.19882117768529886,-0.24095873885208136,-0.8596243341144293,57.15137437198932,high,leave_one_symbol,AAOI,78,
AAOI,s,2021-11-05,2021,2021-11-08,2021-12-06,-8.695651827223239,5.351173422085642,-13.043481727767603,True,False,-0.7047999871884396,-0.767176114081066,-2.6940570165125424,-1.0858204259506088,0.13584372688749624,91.38132833836555,high,leave_one_symbol,AAOI,78,
AAOI,s,2022-08-05,2022,2022-08-08,2022-09-02,21.390373002041162,63.10160131224565,-4.010697726870093,False,True,0.2793838093336482,1.7270384462207249,-0.21605834024966797,0.3296591085699876,0.2238575395133506,71.3615123472138,high,leave_one_symbol,AAOI,78,
AAOI,s,2023-01-19,2023,2023-01-20,2023-02-16,28.820964926856508,33.62445387568667,-6.986893016480245,False,True,0.2529460706874302,1.7098544130912994,-0.3363548224525491,0.33066495909139093,0.4295222562884109,72.4619121560526,high,leave_one_symbol,AAOI,78,
AAOI,s,2023-06-21,2023,2023-06-22,2023-07-20,72.94993799085915,144.5154232693884,-23.51437808706346,False,True,0.28860949223655147,2.648541889329059,-0.8307378919424317,0.317630069241377,0.8702821617078393,83.1201803257186,high,leave_one_symbol,AAOI,78,
AAOI,s,2023-11-30,2023,2023-12-01,2023-12-29,46.474604317332215,82.56255261386664,-1.5921155786789654,False,True,0.15995718394853115,0.454905508094506,-0.3956958418796435,-0.014907814207656713,0.517626708934886,66.79838549268614,normal,leave_one_symbol,AAOI,78,
