cost,scheme,total,cagr,mdd,sharpe,calmar,trades,win,avg_trade,median_trade,worst_trade,profit_factor,median_symbol_total,positive_symbols,symbols,max_symbol_mdd,exposure
0.001,baseline,233.28834392927774,27.344623815702086,39.31910940846054,1.0137947251908022,0.6954537940225617,53,64.15094339622641,26.658634699993545,16.0499383078456,-68.66988113497078,4.024973334226902,81.65,8,10,87.93,0.6194422310756972
0.001,recommended,159.0641809107651,21.062846835890745,14.988696140842784,1.2995444898431363,1.4052487713388542,82,53.65853658536586,15.690496112805171,2.54671151694289,-34.38185233852087,3.3339539834085166,59.714999999999996,8,10,67.5,0.31976095617529876
0.0025,baseline,228.01001987282598,26.93707524697919,39.438549053951675,1.002131719488453,0.6830138504874875,53,64.15094339622641,26.278563992381237,15.701701629979148,-68.76389494204216,3.9546467250418247,80.28999999999999,8,10,88.07,0.6194422310756972
0.0025,recommended,152.75941622545992,20.465406672197716,15.229492335198325,1.2680867799226927,1.3438009765367014,82,52.4390243902439,15.34333803056496,2.238994626563684,-34.57875589644236,3.242223542852805,53.515,8,10,68.51,0.31976095617529876
0.005,baseline,219.39550036319542,26.260531830205515,39.63715785106856,0.9826769651449714,0.662523078190319,53,64.15094339622641,25.64638193635188,15.12246999073632,-68.92027069176227,3.8404699202110937,78.045,8,10,88.31,0.6194422310756972
0.005,recommended,142.5880025927946,19.475961019463696,15.858209794573686,1.2155391944462934,1.2281311239890345,82,52.4390243902439,14.765900449077646,1.7271606637281889,-34.90627099716747,3.095417961975442,45.33,8,10,70.13,0.31976095617529876
