entry,exit,trail,max_hold,hard_stop,name,train_total,train_cagr,train_mdd,train_sharpe,train_calmar,train_trades,train_win,train_avg_trade,train_median_trade,train_worst_trade,train_profit_factor,train_median_symbol_total,train_positive_symbols,train_symbols,train_max_symbol_mdd,train_exposure,validation_total,validation_cagr,validation_mdd,validation_sharpe,validation_calmar,validation_trades,validation_win,validation_avg_trade,validation_median_trade,validation_worst_trade,validation_profit_factor,validation_median_symbol_total,validation_positive_symbols,validation_symbols,validation_max_symbol_mdd,validation_exposure,test_total,test_cagr,test_mdd,test_sharpe,test_calmar,test_trades,test_win,test_avg_trade,test_median_trade,test_worst_trade,test_profit_factor,test_median_symbol_total,test_positive_symbols,test_symbols,test_max_symbol_mdd,test_exposure,full_total,full_cagr,full_mdd,full_sharpe,full_calmar,full_trades,full_win,full_avg_trade,full_median_trade,full_worst_trade,full_profit_factor,full_median_symbol_total,full_positive_symbols,full_symbols,full_max_symbol_mdd,full_exposure,selection_score
b-confirm3-ma20+jf,MA20-down,,,,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=none,29.837599420859174,9.131658995876313,14.27893626716653,0.86808500924602,0.6395195569906673,46,52.17391304347826,6.917061775127397,1.1523455705649943,-33.328235966336415,2.9363747725846086,6.359999999999999,6,10,62.69,0.10677290836653389,23.123285325688947,23.32834879816188,6.174289595731375,1.4781057746769473,3.778304926657481,18,66.66666666666666,11.481086678143788,3.4312158250949465,-16.97103746076054,4.530918713476525,9.37,6,10,34.34,0.13999999999999999,11.845757016565361,11.845757016565361,5.886750483574055,1.315009322931257,2.0122743523135336,19,57.89473684210527,6.151253380390439,2.2750409540071015,-23.820405064149398,2.80331222827295,6.385,6,10,30.63,0.12103174603174602,82.22444541300192,12.80516422531841,14.27893626716653,1.1052139987763945,0.8967869864902358,83,56.62650602409639,7.983797251657617,1.904446940547233,-33.328235966336415,3.2616665872801827,11.15,6,10,62.69,0.1200796812749004,1.5616837679412625
b-confirm3-ma20+jf,MA20-down,,60.0,,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=60,29.837599420859174,9.131658995876313,14.27893626716653,0.86808500924602,0.6395195569906673,46,52.17391304347826,6.917061775127397,1.1523455705649943,-33.328235966336415,2.9363747725846086,6.359999999999999,6,10,62.69,0.10677290836653389,23.123285325688947,23.32834879816188,6.174289595731375,1.4781057746769473,3.778304926657481,18,66.66666666666666,11.481086678143788,3.4312158250949465,-16.97103746076054,4.530918713476525,9.37,6,10,34.34,0.13999999999999999,11.845757016565361,11.845757016565361,5.886750483574055,1.315009322931257,2.0122743523135336,19,57.89473684210527,6.151253380390439,2.2750409540071015,-23.820405064149398,2.80331222827295,6.385,6,10,30.63,0.12103174603174602,82.22444541300192,12.80516422531841,14.27893626716653,1.1052139987763945,0.8967869864902358,83,56.62650602409639,7.983797251657617,1.904446940547233,-33.328235966336415,3.2616665872801827,11.15,6,10,62.69,0.1200796812749004,1.5616837679412625
b-confirm3-ma20+jf,MA20-down,,120.0,,b-confirm3-ma20+jf|exit=MA20-down|trail=none|hold=120,29.837599420859174,9.131658995876313,14.27893626716653,0.86808500924602,0.6395195569906673,46,52.17391304347826,6.917061775127397,1.1523455705649943,-33.328235966336415,2.9363747725846086,6.359999999999999,6,10,62.69,0.10677290836653389,23.123285325688947,23.32834879816188,6.174289595731375,1.4781057746769473,3.778304926657481,18,66.66666666666666,11.481086678143788,3.4312158250949465,-16.97103746076054,4.530918713476525,9.37,6,10,34.34,0.13999999999999999,11.845757016565361,11.845757016565361,5.886750483574055,1.315009322931257,2.0122743523135336,19,57.89473684210527,6.151253380390439,2.2750409540071015,-23.820405064149398,2.80331222827295,6.385,6,10,30.63,0.12103174603174602,82.22444541300192,12.80516422531841,14.27893626716653,1.1052139987763945,0.8967869864902358,83,56.62650602409639,7.983797251657617,1.904446940547233,-33.328235966336415,3.2616665872801827,11.15,6,10,62.69,0.1200796812749004,1.5616837679412625
b-confirm5-ma20+jf,S,0.2,,0.125,b-confirm5-ma20+jf|exit=S|trail=20%|hold=none|hard=12.5%,39.58346766911895,11.807345588895423,14.029037698199643,0.9636095938491216,0.8416361722665177,50,48.0,8.192357415731518,-0.4967422602022542,-26.9742832525411,2.2816286993815513,20.045,6,10,55.71,0.24462151394422307,18.47297230699969,18.633744546750954,11.736694797282187,1.2217579331027593,1.5876483855630192,19,47.368421052631575,10.263229613832308,-0.11109733359201401,-15.537512758781336,2.740378348805481,2.0,5,10,44.06,0.284,34.083243431018786,34.083243431018786,7.050489722764985,2.6890964762523253,4.834166812692322,18,55.55555555555556,20.479798115795596,15.291588354892626,-14.534561596662432,5.228424479973374,34.67,8,10,27.38,0.2373015873015873,160.5477916954962,21.201742510022626,14.029037698199643,1.4632119520363107,1.5112756103537637,85,48.23529411764706,15.38851676866334,-0.1998999999999973,-26.9742832525411,3.45374134067023,95.23,9,10,57.7,0.28613545816733066,1.5416619569567354
b-confirm5-ma20+jf,S-or-MA20,0.2,,,b-confirm5-ma20+jf|exit=S-or-MA20|trail=20%|hold=none,26.03527669008503,8.051507081828913,8.51672146789928,0.9317910042373692,0.9453763531161814,55,54.54545454545454,5.029497614079386,1.9044469405472109,-34.38185233852087,2.3578687428313785,7.35,7,10,48.67,0.10132802124833998,13.785821599414527,13.903443802804105,6.924387614196236,1.01361107661409,2.007895077147263,20,55.00000000000001,6.301583285923465,0.22105620948279503,-16.97103746076054,2.5240468625481656,0.215,5,10,34.34,0.11560000000000001,14.287315238053754,14.287315238053754,4.820066922291611,1.8450864183184343,2.9641321310246704,21,61.904761904761905,7.278399230404135,2.324841024468993,-24.211782585831575,3.3441972607081483,6.385,6,10,24.46,0.10515873015873016,67.04164215936417,10.851736247362087,8.51672146789928,1.0928267022567477,1.2741682686540596,96,56.25,6.004555980510807,1.988055911693376,-34.38185233852087,2.6148939824692374,15.965,7,10,48.67,0.10876494023904382,1.4989441087263613
b-confirm5-ma20+jf,S-or-MA20,0.2,60.0,,b-confirm5-ma20+jf|exit=S-or-MA20|trail=20%|hold=60,26.03527669008503,8.051507081828913,8.51672146789928,0.9317910042373692,0.9453763531161814,55,54.54545454545454,5.029497614079386,1.9044469405472109,-34.38185233852087,2.3578687428313785,7.35,7,10,48.67,0.10132802124833998,13.785821599414527,13.903443802804105,6.924387614196236,1.01361107661409,2.007895077147263,20,55.00000000000001,6.301583285923465,0.22105620948279503,-16.97103746076054,2.5240468625481656,0.215,5,10,34.34,0.11560000000000001,14.287315238053754,14.287315238053754,4.820066922291611,1.8450864183184343,2.9641321310246704,21,61.904761904761905,7.278399230404135,2.324841024468993,-24.211782585831575,3.3441972607081483,6.385,6,10,24.46,0.10515873015873016,67.04164215936417,10.851736247362087,8.51672146789928,1.0928267022567477,1.2741682686540596,96,56.25,6.004555980510807,1.988055911693376,-34.38185233852087,2.6148939824692374,15.965,7,10,48.67,0.10876494023904382,1.4989441087263613
b-confirm5-ma20+jf,S-or-MA20,0.2,120.0,,b-confirm5-ma20+jf|exit=S-or-MA20|trail=20%|hold=120,26.03527669008503,8.051507081828913,8.51672146789928,0.9317910042373692,0.9453763531161814,55,54.54545454545454,5.029497614079386,1.9044469405472109,-34.38185233852087,2.3578687428313785,7.35,7,10,48.67,0.10132802124833998,13.785821599414527,13.903443802804105,6.924387614196236,1.01361107661409,2.007895077147263,20,55.00000000000001,6.301583285923465,0.22105620948279503,-16.97103746076054,2.5240468625481656,0.215,5,10,34.34,0.11560000000000001,14.287315238053754,14.287315238053754,4.820066922291611,1.8450864183184343,2.9641321310246704,21,61.904761904761905,7.278399230404135,2.324841024468993,-24.211782585831575,3.3441972607081483,6.385,6,10,24.46,0.10515873015873016,67.04164215936417,10.851736247362087,8.51672146789928,1.0928267022567477,1.2741682686540596,96,56.25,6.004555980510807,1.988055911693376,-34.38185233852087,2.6148939824692374,15.965,7,10,48.67,0.10876494023904382,1.4989441087263613
v4-b+jf,MA20-down,,,,v4-b+jf|exit=MA20-down|trail=none|hold=none,31.250295926425075,9.527608086450922,17.397598877382315,0.7810588106469523,0.5476392549110473,67,47.76119402985074,5.224972516384354,-0.4682478915206234,-37.168436157154915,2.2623410613895807,14.33,7,10,75.25,0.1541832669322709,23.036988490495226,23.24121695426875,7.22515719850807,1.432075009414177,3.2167074453505116,21,61.904761904761905,9.861513341040261,2.058622140114297,-16.87266341559851,4.105702414501557,9.33,6,10,32.76,0.15599999999999997,14.80297594023401,14.80297594023401,6.18502157960259,1.3909040343297119,2.3933588185128296,26,61.53846153846154,5.350773323652224,1.324420967465989,-23.820405064149387,2.7607805235573197,9.325,8,10,31.66,0.1619047619047619,70.1867853380632,11.267715563131064,17.397598877382315,0.8911603180327685,0.6476592340440506,113,52.21238938053098,5.531485776246939,0.8359020401503381,-52.18005142712598,2.3362654581308524,18.535,8,10,81.91,0.16223107569721112,1.4211350317119833
v4-b+jf,MA20-down,,60.0,,v4-b+jf|exit=MA20-down|trail=none|hold=60,31.250295926425075,9.527608086450922,17.397598877382315,0.7810588106469523,0.5476392549110473,67,47.76119402985074,5.224972516384354,-0.4682478915206234,-37.168436157154915,2.2623410613895807,14.33,7,10,75.25,0.1541832669322709,23.036988490495226,23.24121695426875,7.22515719850807,1.432075009414177,3.2167074453505116,21,61.904761904761905,9.861513341040261,2.058622140114297,-16.87266341559851,4.105702414501557,9.33,6,10,32.76,0.15599999999999997,14.80297594023401,14.80297594023401,6.18502157960259,1.3909040343297119,2.3933588185128296,26,61.53846153846154,5.350773323652224,1.324420967465989,-23.820405064149387,2.7607805235573197,9.325,8,10,31.66,0.1619047619047619,71.85320775693907,11.485633292596553,17.397598877382315,0.9077433334298252,0.66018496998045,114,52.63157894736842,5.573009810000762,0.8762455105200129,-51.632066020561915,2.359803738791891,18.535,8,10,79.92,0.16191235059760953,1.4211350317119833
v4-b+jf,MA20-down,,120.0,,v4-b+jf|exit=MA20-down|trail=none|hold=120,31.250295926425075,9.527608086450922,17.397598877382315,0.7810588106469523,0.5476392549110473,67,47.76119402985074,5.224972516384354,-0.4682478915206234,-37.168436157154915,2.2623410613895807,14.33,7,10,75.25,0.1541832669322709,23.036988490495226,23.24121695426875,7.22515719850807,1.432075009414177,3.2167074453505116,21,61.904761904761905,9.861513341040261,2.058622140114297,-16.87266341559851,4.105702414501557,9.33,6,10,32.76,0.15599999999999997,14.80297594023401,14.80297594023401,6.18502157960259,1.3909040343297119,2.3933588185128296,26,61.53846153846154,5.350773323652224,1.324420967465989,-23.820405064149387,2.7607805235573197,9.325,8,10,31.66,0.1619047619047619,70.1867853380632,11.267715563131064,17.397598877382315,0.8911603180327685,0.6476592340440506,113,52.21238938053098,5.531485776246939,0.8359020401503381,-52.18005142712598,2.3362654581308524,18.535,8,10,81.91,0.16223107569721112,1.4211350317119833
