component,name,total,cagr,mdd,sharpe,calmar,trades,win,avg_trade,median_trade,worst_trade,profit_factor,median_symbol_total,positive_symbols,symbols,max_symbol_mdd,exposure
baseline,v4-b+jf|exit=S|trail=none|hold=none,233.28834392927774,27.344623815702086,39.31910940846054,1.0137947251908022,0.6954537940225617,53,64.15094339622641,26.658634699993545,16.0499383078456,-68.66988113497078,4.024973334226902,81.65,8,10,87.93,0.6194422310756972
confirm-only,b-confirm5-ma20+jf|exit=S|trail=none|hold=none,232.02301580482728,27.24739828321756,32.4433707722777,1.0973571806996996,0.8398448630528856,49,67.3469387755102,26.889795237786178,19.241631641253253,-52.99088510555606,4.6369627995516485,72.795,9,10,89.96,0.5389641434262948
trail-only,v4-b+jf|exit=S|trail=20%|hold=none,168.35147154355568,21.922088385868822,24.812517408671408,1.2139170567502136,0.8835092395021374,101,50.495049504950494,13.807089427031585,2.5348712619252423,-37.841895501244046,2.7458363778064183,66.215,8,10,81.3,0.37569721115537846
confirm+trail,b-confirm5-ma20+jf|exit=S|trail=20%|hold=none,159.0641809107651,21.062846835890745,14.988696140842784,1.2995444898431363,1.4052487713388542,82,53.65853658536586,15.690496112805171,2.54671151694289,-34.38185233852087,3.3339539834085166,59.714999999999996,8,10,67.5,0.31976095617529876
defensive,b-confirm5-ma20+jf|exit=S-or-MA20|trail=15%|hold=none,67.7319565398279,10.943570665337488,7.061838370196972,1.133016579346297,1.5496773066235225,96,55.208333333333336,6.092377154701213,1.988055911693365,-34.38185233852088,2.658627848342172,11.169999999999998,6,10,45.56,0.10310756972111554
