symbol,date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,source_trusted,event_type,raw_b_state,reference_open_date,outcome_date,actual_entry_date,actual_entry_kind,reference_open,ret20_pct,mfe20_pct,mae20_pct,outcome_complete,win,interference,next_entry_observed,drives_entry,B_BASE_BULL,B_STAGE_COMPONENT,B_BEAR_RECOVER,B_CRASH_RECOVER
TSLA,2026-02-11,427.9599914550781,428.2699890136719,426.89049835205077,False,False,False,True,False,True,False,False,1,False,True,,2026-02-10,confirmed,,False,False,False,False,False,True,False,False,False,False,False,False,flat,initial,2025-08-27,116,,False,False,False,True,True,confirmed_b,,2026-02-12,2026-03-12,2026-02-12,B,430.2999877929687,-8.201250064715982,1.3781137256765552,-11.364163440323338,True,False,True,True,True,False,True,False,False
TSLA,2026-04-17,395.9200134277344,400.6199951171875,367.7995010375977,True,False,True,False,False,False,False,False,1,False,False,2026-04-17,,,0,False,True,False,False,False,False,False,False,False,True,False,False,held,,,,TSLA:2026-02-12,False,False,False,False,True,raw_b,accepted,2026-04-20,2026-05-15,,,402.5799865722656,4.883502488413005,12.623580162770033,-9.578220190951292,True,True,False,False,False,False,True,False,False
MRNA,2025-09-22,25.11000061035156,26.559999465942383,24.743999862670897,True,False,True,False,False,False,False,False,1,False,False,2025-09-22,,,0,False,False,False,True,False,False,False,False,False,False,False,True,flat,initial,2025-08-27,18,,False,False,False,False,False,raw_b,accepted,2025-09-23,2025-10-20,,,26.719999313354492,1.9461095476292822,10.217071555913272,-10.516465337399772,True,True,False,False,False,False,False,False,True
MRNA,2025-09-30,25.100000381469727,25.829999923706055,24.9439998626709,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,initial,2025-08-27,24,,False,False,False,False,False,raw_b,suppressed,2025-10-01,2025-10-28,,,26.1200008392334,-2.9479342765069805,12.74885075311425,-3.5222053856601154,True,False,False,False,False,False,False,False,True
MRNA,2025-10-01,26.1200008392334,27.600000381469727,25.121499919891356,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,initial,2025-08-27,25,,False,False,False,False,False,raw_b,suppressed,2025-10-02,2025-10-29,,,28.020000457763672,-11.848678231924604,5.103498507543969,-12.883656500267183,True,False,True,False,False,False,False,False,True
MRNA,2025-10-02,28.020000457763672,28.3700008392334,25.32599992752075,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,initial,2025-08-27,26,,False,False,False,False,False,raw_b,suppressed,2025-10-03,2025-10-30,,,28.65999984741211,-1.8143770430292694,2.7564581986509573,-15.38729892146289,True,False,True,False,False,False,False,False,True
MRNA,2025-10-03,28.65999984741211,28.489999771118164,25.493499946594238,True,False,False,False,False,False,False,False,5,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,initial,2025-08-27,27,,False,False,False,False,False,raw_b,suppressed,2025-10-06,2025-10-31,,,28.489999771118164,-4.6683044380166905,3.369606877970188,-14.882414198600591,True,False,True,False,False,False,False,False,True
MRNA,2025-11-11,24.950000762939453,26.40999984741211,25.985499954223634,True,False,True,False,False,False,False,False,1,False,False,2025-11-11,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,initial,2025-08-27,54,,False,False,False,False,False,raw_b,accepted,2025-11-12,2025-12-10,,,26.065000534057617,11.375407987096331,11.720699185039308,-14.521387952655019,True,True,False,False,False,False,False,True,False
MRNA,2025-11-12,26.065000534057617,26.709999084472656,25.93499994277954,False,False,False,True,False,True,False,False,1,False,True,,2025-11-11,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,flat,initial,2025-08-27,55,,False,False,False,True,False,confirmed_b,,2025-11-13,2025-12-11,2025-11-13,B,26.11000061035156,13.481418874496342,13.672920763582287,-14.668708671678898,True,True,False,True,True,False,False,True,False
MRNA,2025-11-21,22.38999938964844,23.719999313354492,25.032499980926513,False,True,False,False,False,False,True,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,raw_jf,,2025-11-24,2025-12-22,,,23.760000228881836,46.88552689261203,51.094281060822986,-0.9048827883702759,True,True,False,False,False,False,False,False,False
MRNA,2025-11-21,22.38999938964844,23.719999313354492,25.032499980926513,False,True,False,False,False,False,True,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,tradable_jf,,2025-11-24,2025-12-22,,,23.760000228881836,46.88552689261203,51.094281060822986,-0.9048827883702759,True,True,False,False,False,False,False,False,False
MRNA,2025-11-26,24.780000686645508,25.010000228881836,24.892499923706055,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,False,True,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,raw_b,suppressed,2025-11-28,2025-12-26,,,25.010000228881836,24.750101868888976,43.54258775424229,-4.358257267543508,True,True,False,False,False,False,False,True,False
MRNA,2025-12-03,24.040000915527344,25.18000030517578,24.663499927520753,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,True,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,raw_b,suppressed,2025-12-04,2026-01-02,,,25.200000762939453,22.460316174815453,42.46031920235289,-1.984126924056795,True,True,False,False,False,False,False,True,False
MRNA,2026-01-06,32.380001068115234,35.65999984741211,31.013999938964844,True,False,True,False,False,False,False,False,1,False,False,2026-01-06,,,0,True,False,False,False,False,False,False,False,True,False,False,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,raw_b,accepted,2026-01-07,2026-02-04,,,34.5,23.971015819604837,60.0000022114187,-6.173916139464453,True,True,False,False,False,True,False,False,False
MRNA,2026-01-13,34.380001068115234,39.599998474121094,32.67199993133545,False,False,False,True,False,True,False,False,1,False,True,,2026-01-06,confirmed,,False,False,False,False,True,False,False,False,False,False,False,False,held,,,,MRNA:2025-11-13,False,False,False,False,False,confirmed_b,,2026-01-14,2026-02-11,,,39.72999954223633,1.9632489007901155,38.93783387602916,-7.739745276539633,True,True,False,False,False,True,False,False,False
NVDA,2026-04-06,176.953760088437,177.43319702148438,177.4062385559082,True,False,True,False,False,False,False,False,1,False,False,2026-04-06,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,initial,2025-08-27,152,,False,False,False,False,True,raw_b,accepted,2026-04-07,2026-05-04,,,175.52541836668527,12.9459959301218,23.388157102079266,-1.1779389493863701,True,True,False,False,False,False,False,True,False
NVDA,2026-04-07,175.52541836668527,177.89266967773438,177.17949752807618,False,False,False,True,False,True,False,False,1,False,True,,2026-04-06,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,flat,initial,2025-08-27,153,,False,False,False,True,True,confirmed_b,,2026-04-08,2026-05-05,2026-04-08,B,184.2852230345028,6.504057678910113,17.523030551298604,-2.2764211101583554,True,True,False,True,True,False,False,True,False
NVDA,2026-04-08,184.2852230345028,181.8680419921875,177.04565353393554,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,True,False,False,held,,,,NVDA:2026-04-08,True,False,False,False,True,raw_b,suppressed,2026-04-09,2026-05-06,,,181.6283100364998,14.292787523026028,19.24219243401226,-0.6709201744791837,True,True,False,False,False,False,True,False,False
GOOGL,2026-03-09,294.3599853515625,306.3599853515625,308.2589965820313,True,False,True,False,False,False,False,False,1,False,False,2026-03-09,,,0,False,True,False,False,False,False,False,False,False,True,False,False,flat,initial,2025-08-27,133,,False,False,False,False,False,raw_b,accepted,2026-03-10,2026-04-07,,,306.1700134277344,-0.23190447839982475,2.057676296393973,-11.12454733723004,True,False,True,False,False,False,True,False,False
GOOGL,2026-03-11,306.75,308.70001220703125,306.9009979248047,False,False,False,True,False,True,False,False,1,False,True,,2026-03-09,confirmed,,False,False,False,False,False,True,False,False,False,False,False,False,flat,initial,2025-08-27,135,,False,False,False,True,False,confirmed_b,,2026-03-12,2026-04-09,2026-03-12,B,306.82000732421875,3.8035273553150395,4.973593274157495,-11.312828741307579,True,True,False,True,True,False,True,False,False
GOOGL,2026-07-31,340.8299865722656,356.1300048828125,348.05399932861326,True,False,True,False,False,False,False,False,1,False,False,2026-07-31,,,0,False,True,False,False,False,False,False,False,False,True,False,False,flat,S,2026-06-02,42,,False,False,False,False,False,raw_b,accepted,2026-08-03,,,,365.4500122070313,,,,False,,,False,False,False,True,False,False
GOOGL,2026-08-03,365.4500122070313,373.510009765625,348.4065002441406,False,False,False,True,False,True,False,False,1,False,True,,2026-07-31,confirmed,,False,False,False,False,False,True,False,False,False,False,False,False,flat,S,2026-06-02,43,,False,False,False,True,False,confirmed_b,,2026-08-04,,2026-08-04,B,368.2200012207031,,,,False,,,True,True,False,True,False,False
