scheme,signal,candidate,events,symbols,base_win_pct,base_noise_pct,brier,base_brier,brier_gain,logloss,base_logloss,high_events,high_symbols,coverage_pct,high_win_pct,high_noise_pct,win_gain_pp,noise_reduction_pp,high_wilson_low_pct,high_wilson_high_pct,brier_gain_cluster_lower,improved_folds,passed,failures
time,b,decay730,60,10,53.333333333333336,43.333333333333336,0.269791431674438,0.2599314586479411,-0.009859973026496851,0.7341868552271625,0.7135685545350031,0,0,0.0,,,,,,,-0.020432830482651265,0,False,"brier,logloss,high_events,high_symbols,coverage,win,interference,time_consistency,cluster_uncertainty"
time,jf,decay730,44,9,68.18181818181817,31.818181818181817,0.2509004818736363,0.2918014699995716,0.04090098812593526,0.6953697547716319,0.7804981365184482,9,6,20.454545454545453,77.77777777777779,22.22222222222222,9.595959595959613,9.595959595959595,45.25889691069889,93.67748928821533,0.012389481298415045,5,False,high_events
time,s,decay730,61,10,54.09836065573771,39.34426229508197,0.26496878274485286,0.2708246144824281,0.005855831737575169,0.7240287486220494,0.7360154539959923,0,0,0.0,,,,,,,-0.006658990695149261,5,False,"brier,high_events,high_symbols,coverage,win,interference,cluster_uncertainty"
time_symbol,jf,decay730,44,9,68.18181818181817,31.818181818181817,0.24835501095608148,0.2905547657361623,0.04219975478008081,0.6901800178896027,0.7783034931426234,9,6,20.454545454545453,77.77777777777779,22.22222222222222,9.595959595959613,9.595959595959595,45.25889691069889,93.67748928821533,0.01574402644305821,5,False,high_events
time_symbol,s,decay730,61,10,54.09836065573771,39.34426229508197,0.26405518015397467,0.2692318424222795,0.005176662268304743,0.722422395907764,0.7326683619022684,0,0,0.0,,,,,,,-0.006529809976502377,4,False,"brier,high_events,high_symbols,coverage,win,interference,cluster_uncertainty"
time_symbol,b,decay730,60,10,53.333333333333336,43.333333333333336,0.2704540905701685,0.261379500765522,-0.009074589804646486,0.7357678697499982,0.7166237206044824,1,1,1.6666666666666667,0.0,100.0,-53.333333333333336,-56.666666666666664,0.0,79.34506856227625,-0.01956212510551048,0,False,"brier,logloss,high_events,high_symbols,coverage,win,interference,time_consistency,cluster_uncertainty"
