case,rule,symbol,entry_date,exit_date,return_pct,hold_days,exit_reason,peak_close_pct,entry_origin,entry_profit_enabled,entry_stop_pct,entry_limit
early8,v5,YINN,2021-08-24,2021-08-26,-3.5581444966228726,3,terminal,3.7963774529342187,v5,False,,
early8,v5,TSLA,2018-02-26,2018-03-28,-25.303794365856913,22,trail,1.1089033169330964,v5,False,,
early8,v5,TSLA,2018-04-06,2018-07-09,3.443960716740402,64,signal,23.199330691750642,v5,False,,
early8,v5,TSLA,2018-09-11,2018-12-21,13.345092864077902,71,signal,34.8230643485012,v5,False,,
early8,v5,TSLA,2019-06-11,2019-07-26,3.3432487798678245,32,signal,20.872503654939266,v5,False,,
early8,v5,TSLA,2020-08-14,2020-09-09,6.873660911883062,17,trail,49.64654728311169,v5,False,,
early8,v5,TSLA,2020-11-19,2021-02-24,44.395738449105984,64,trail,79.48984285680258,v5,False,,
early8,v5,TSLA,2021-03-10,2021-05-13,-14.274235691603876,45,trail,8.8562072341825,v5,False,,
early8,v5,NVDA,2018-10-26,2018-11-19,-18.57868899390891,16,trail,9.984372992873025,v5,False,,
early8,v5,NVDA,2018-11-21,2018-12-21,-12.020588169127633,20,trail,10.082884679446025,v5,False,,
early8,v5,NVDA,2019-01-11,2019-05-01,26.745905197434404,75,signal,33.23488991740897,v5,False,,
early8,v5,NVDA,2021-08-23,2021-08-26,5.020684156703181,4,terminal,5.922465504926411,v5,False,,
early8,v5,GOOGL,2018-02-22,2018-11-20,-10.176613760403185,189,trail,14.861909506220016,v5,False,,
early8,v5,GOOGL,2019-01-07,2020-03-10,15.811031094640304,295,trail,41.064968814602,v5,False,,
early8,v5,GOOGL,2020-11-05,2021-08-26,59.459762060364454,203,terminal,60.500433472170265,v5,False,,
early8,v5,AAOI,2017-11-09,2018-01-10,-18.674521037913472,41,trail,5.5813988973927975,v5,False,,
early8,v5,AAOI,2018-01-22,2018-02-23,-22.96733175349466,23,trail,2.8873703529096684,v5,False,,
early8,v5,AAOI,2018-04-16,2018-05-01,5.502007046114121,11,signal,13.063814926643879,v5,False,,
early8,v5,AAOI,2018-10-12,2018-12-17,-22.515453457818147,44,trail,3.6823420141668395,v5,False,,
early8,v5,AAOI,2019-02-25,2019-03-04,-14.666450428830702,5,trail,7.3116249611770545,v5,False,,
early8,v5,AAOI,2019-12-13,2020-01-17,28.768621754441725,23,signal,38.05309839074638,v5,False,,
early8,v5,AAOI,2020-03-11,2020-03-19,-29.770296398399566,6,trail,-10.089399355691297,v5,False,,
early8,v5,AAOI,2020-07-07,2020-08-19,12.85155130905724,31,trail,42.63295753688296,v5,False,,
early8,v5,AAOI,2020-11-27,2021-03-01,11.513726131212131,62,trail,50.5868454738754,v5,False,,
early8,v5,AAOI,2021-08-10,2021-08-26,-6.156136895471365,13,terminal,-5.570292817226042,v5,False,,
early8,P-confirm5-v5profit50,TQQQ,2017-10-03,2017-10-31,12.59184749693083,20,max_hold,11.81741728573189,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TQQQ,2018-02-16,2018-03-26,-7.575285293039058,25,trail,15.905286423995424,v5,True,,
early8,P-confirm5-v5profit50,TQQQ,2018-09-28,2018-10-08,-9.806929677219811,6,hard_stop,1.288238421903909,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TQQQ,2018-10-15,2018-10-30,-19.687474990680386,11,trail,5.899748846108954,v5,True,,
early8,P-confirm5-v5profit50,TQQQ,2019-01-08,2019-01-23,5.343160085466847,10,signal,10.371105881699293,v5,True,,
early8,P-confirm5-v5profit50,TQQQ,2020-02-05,2020-02-25,-9.972134932352194,13,hard_stop,8.75093894704424,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TQQQ,2020-03-02,2020-03-10,-14.41386816457576,6,trail,12.135743497221263,v5,True,,
early8,P-confirm5-v5profit50,TQQQ,2020-08-03,2020-08-31,29.425828502590655,20,max_hold,29.006140049632823,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TQQQ,2021-01-11,2021-02-09,15.001488557130482,20,max_hold,16.18417592485153,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TQQQ,2021-08-24,2021-08-26,-1.3405930270502409,3,terminal,0.5609448270193163,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,MSFT,2017-10-03,2017-10-31,12.751261595913643,20,max_hold,12.347664988342878,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,MSFT,2017-11-28,2017-12-27,1.675731513165668,20,max_hold,3.3067667293782854,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,MSFT,2018-02-26,2018-03-26,-4.206705765421804,20,hard_stop,2.5105880072870512,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,MSFT,2018-10-26,2020-02-28,43.91648457867612,335,signal,78.54100916768934,v5,True,,
early8,P-confirm5-v5profit50,MSFT,2020-06-03,2020-07-01,9.692627690044663,20,max_hold,10.112534596879662,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NFLX,2017-10-06,2017-11-03,2.625111734248131,20,max_hold,4.312914723160577,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NFLX,2018-05-08,2018-06-06,12.624978472910797,20,max_hold,12.243024424011729,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NFLX,2019-01-04,2019-07-19,14.500329242115129,135,profit_lock,36.593581407748886,v5,True,,
early8,P-confirm5-v5profit50,NFLX,2020-01-27,2020-02-25,7.315035847424034,20,max_hold,12.091338371519633,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NFLX,2020-03-05,2020-03-10,-6.635819892625793,3,signal,-2.1574767168290987,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NFLX,2020-03-31,2021-08-26,49.21869143705009,356,terminal,59.36183523510057,v5,True,,
early8,P-confirm5-v5profit50,YINN,2017-11-08,2017-11-16,-1.1880180457178868,6,hard_stop,2.5917280298983325,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,YINN,2018-05-15,2018-06-22,-19.458559173124847,27,trail,4.406678356867544,v5,True,,
early8,P-confirm5-v5profit50,YINN,2018-07-23,2018-08-16,-10.5039916569997,18,trail,14.487928182304044,v5,True,,
early8,P-confirm5-v5profit50,YINN,2018-08-20,2018-09-11,-12.131060760141455,15,trail,15.23595231302668,v5,True,,
early8,P-confirm5-v5profit50,YINN,2018-09-13,2018-10-11,-18.215004492195774,20,trail,10.507413325520542,v5,True,,
early8,P-confirm5-v5profit50,YINN,2018-10-15,2018-11-09,1.0442221385676742,19,signal,16.80216802168022,v5,True,,
early8,P-confirm5-v5profit50,YINN,2019-01-17,2019-01-29,9.697197278793901,7,signal,12.0456885841286,v5,True,,
early8,P-confirm5-v5profit50,YINN,2019-03-18,2019-03-25,-11.682361076768256,5,hard_stop,0.39001560990821194,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,YINN,2019-08-14,2019-09-17,23.8400409954296,23,signal,33.103915921868676,v5,True,,
early8,P-confirm5-v5profit50,YINN,2020-03-02,2020-03-13,-19.752576204848214,9,trail,4.489794138916725,v5,True,,
early8,P-confirm5-v5profit50,YINN,2020-10-12,2020-12-07,14.761313748877125,39,signal,30.746611355875665,v5,True,,
early8,P-confirm5-v5profit50,YINN,2021-03-29,2021-05-13,-13.99297398641821,32,trail,9.551766135681428,v5,True,,
early8,P-confirm5-v5profit50,YINN,2021-05-27,2021-07-09,-16.286274020854606,29,trail,7.654984877758597,v5,True,,
early8,P-confirm5-v5profit50,YINN,2021-07-12,2021-07-27,-33.02304593375068,11,trail,5.015869140624996,v5,True,,
early8,P-confirm5-v5profit50,YINN,2021-07-29,2021-08-23,-16.911706007482575,17,trail,4.088048013364376,v5,True,,
early8,P-confirm5-v5profit50,YINN,2021-08-24,2021-08-26,-3.5581444966228726,3,terminal,3.7963774529342187,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2018-02-26,2018-03-28,-25.303794365856913,22,trail,1.1089033169330964,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2018-04-06,2018-06-25,9.455171703001497,55,profit_lock,23.199330691750642,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2018-09-11,2018-12-21,13.345092864077923,71,signal,34.8230643485012,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2019-06-11,2019-07-26,3.3432487798678245,32,signal,20.872503654939266,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2019-12-12,2020-01-13,38.76747479153555,20,max_hold,38.66223718099759,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TSLA,2020-08-14,2020-09-04,20.72288273954639,15,profit_lock,49.64654728311169,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2020-09-16,2020-09-24,-17.459075205089313,6,hard_stop,2.1642697911470776,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,TSLA,2020-11-19,2021-02-24,44.395738449105984,64,trail,79.48984285680258,v5,True,,
early8,P-confirm5-v5profit50,TSLA,2021-03-10,2021-05-13,-14.274235691603888,45,trail,8.8562072341825,v5,True,,
early8,P-confirm5-v5profit50,NVDA,2018-02-15,2018-03-02,-7.044470008863247,10,hard_stop,1.752538856073027,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2018-08-23,2018-09-21,1.9568009881028248,20,max_hold,8.648551927483684,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2018-10-26,2018-11-19,-18.578688993908898,16,trail,9.984372992873025,v5,True,,
early8,P-confirm5-v5profit50,NVDA,2018-11-21,2018-12-21,-12.020588169127633,20,trail,10.082884679446025,v5,True,,
early8,P-confirm5-v5profit50,NVDA,2019-01-11,2019-05-01,26.745905197434404,75,signal,33.23488991740897,v5,True,,
early8,P-confirm5-v5profit50,NVDA,2019-11-26,2019-12-03,-8.564557529164274,4,hard_stop,-0.951895731325969,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2020-02-06,2020-03-06,5.380735589660923,20,max_hold,24.811599833334384,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2020-12-08,2020-12-29,-5.048494953869264,14,hard_stop,-1.6525540111395287,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2021-02-05,2021-03-04,-6.920488427852279,18,hard_stop,11.695798283009463,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,NVDA,2021-08-23,2021-08-26,5.020684156703181,4,terminal,5.922465504926411,v5,True,,
early8,P-confirm5-v5profit50,GOOGL,2018-02-22,2018-11-20,-10.176613760403185,189,trail,14.861909506220016,v5,True,,
early8,P-confirm5-v5profit50,GOOGL,2019-01-07,2020-03-09,11.247426434658902,294,profit_lock,41.064968814602,v5,True,,
early8,P-confirm5-v5profit50,GOOGL,2020-06-24,2020-06-29,-7.220722004865188,3,signal,-1.515774339107001,additional,False,5.0,20.0
early8,P-confirm5-v5profit50,GOOGL,2020-11-05,2021-08-26,59.459762060364426,203,terminal,60.500433472170265,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2017-11-09,2018-01-10,-18.674521037913472,41,trail,5.5813988973927975,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2018-01-22,2018-02-23,-22.96733175349466,23,trail,2.8873703529096684,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2018-04-16,2018-05-01,5.502007046114121,11,signal,13.063814926643879,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2018-10-12,2018-12-17,-22.515453457818147,44,trail,3.6823420141668395,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2019-02-25,2019-03-04,-14.666450428830702,5,trail,7.3116249611770545,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2019-12-13,2020-01-17,28.768621754441725,23,signal,38.05309839074638,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2020-03-11,2020-03-19,-29.770296398399566,6,trail,-10.089399355691297,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2020-07-07,2020-08-11,21.813545551200896,25,profit_lock,42.63295753688296,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2020-11-27,2021-03-01,11.513726131212154,62,trail,50.5868454738754,v5,True,,
early8,P-confirm5-v5profit50,AAOI,2021-08-10,2021-08-26,-6.156136895471354,13,terminal,-5.570292817226042,v5,True,,
cost025,v5,TQQQ,2022-01-25,2022-02-22,-9.889009602943588,19,trail,19.113549955302723,v5,False,,
cost025,v5,TQQQ,2022-02-25,2022-03-15,-18.66819353853211,12,trail,4.920004571506165,v5,False,,
cost025,v5,TQQQ,2022-06-16,2022-08-18,61.261097981362546,43,signal,69.16050991105432,v5,False,,
cost025,v5,TQQQ,2022-10-14,2022-11-04,-9.121110044005153,15,trail,13.60199577168546,v5,False,,
cost025,v5,TQQQ,2023-01-12,2023-01-31,11.83624123415532,12,signal,19.51845176686615,v5,False,,
cost025,v5,TQQQ,2023-10-10,2023-10-27,-17.331487828803148,13,trail,3.499080772653551,v5,False,,
cost025,v5,TQQQ,2024-05-06,2024-07-22,28.112973799876894,52,signal,48.47578465194693,v5,False,,
cost025,v5,TQQQ,2024-08-06,2024-09-09,7.6621405882991045,23,trail,32.69905581555563,v5,False,,
cost025,v5,TQQQ,2025-04-08,2025-04-22,-4.730185521099939,9,trail,15.906579767180485,v5,False,,
cost025,v5,TQQQ,2026-04-10,2026-06-10,44.49361427463212,42,signal,76.7017953318747,v5,False,,
cost025,v5,MSFT,2022-02-01,2022-06-14,-21.831699407333836,92,trail,1.6107728298095259,v5,False,,
cost025,v5,MSFT,2023-04-28,2025-04-04,19.177533315515305,485,trail,53.7975667048124,v5,False,,
cost025,v5,MSFT,2026-04-15,2026-06-10,-0.36187718808351477,39,signal,15.708539953183887,v5,False,,
cost025,v5,MSFT,2026-06-29,2026-08-27,33.12261038298958,43,terminal,34.05562849234271,v5,False,,
cost025,v5,NFLX,2022-12-02,2023-02-22,8.156337300869154,54,signal,18.509458235336695,v5,False,,
cost025,v5,NFLX,2023-03-27,2023-07-28,26.235622450730123,85,signal,45.80673885961111,v5,False,,
cost025,v5,NFLX,2023-10-25,2025-01-03,113.6123123557236,299,signal,125.12378143019514,v5,False,,
cost025,v5,NFLX,2025-03-25,2025-11-21,6.938399355050651,168,trail,36.90015467349741,v5,False,,
cost025,v5,NFLX,2026-02-26,2026-04-20,16.17176690261706,36,signal,29.555294313991777,v5,False,,
cost025,v5,NFLX,2026-07-20,2026-08-27,16.2782431367555,29,terminal,20.36007570878717,v5,False,,
cost025,v5,YINN,2021-09-23,2021-11-29,-4.7457659631947475,46,trail,25.800192888264583,v5,False,,
cost025,v5,YINN,2021-12-31,2022-01-24,6.118251217327941,15,signal,18.052262622978677,v5,False,,
cost025,v5,YINN,2022-02-25,2022-03-08,-26.6308576945275,7,trail,3.318896567212981,v5,False,,
cost025,v5,YINN,2022-03-16,2022-04-12,7.555441114902495,19,trail,34.52380952380953,v5,False,,
cost025,v5,YINN,2022-08-12,2022-09-07,-11.67505484293162,17,trail,11.929882951640703,v5,False,,
cost025,v5,YINN,2022-10-14,2022-10-25,-34.578755896442345,7,trail,-0.056149518145465205,v5,False,,
cost025,v5,YINN,2022-11-08,2022-12-08,68.30536061731387,21,signal,67.05140981683448,v5,False,,
cost025,v5,YINN,2023-01-04,2023-02-07,1.367364807846294,23,trail,29.20353982300885,v5,False,,
cost025,v5,YINN,2023-06-14,2023-06-21,-7.834518055958306,4,signal,10.657007108499927,v5,False,,
cost025,v5,YINN,2023-10-12,2023-11-30,-25.117755688428844,34,trail,-3.064518590127263,v5,False,,
cost025,v5,YINN,2024-01-02,2024-01-17,-27.193415062258165,10,trail,2.832127883109181,v5,False,,
cost025,v5,YINN,2024-08-06,2024-10-09,97.07854963611413,45,signal,214.38541241680946,v5,False,,
cost025,v5,YINN,2025-01-28,2025-02-25,37.83578764318341,19,signal,48.43181817609368,v5,False,,
cost025,v5,YINN,2025-04-10,2025-10-13,74.61669473634811,127,signal,106.79328220366347,v5,False,,
cost025,v5,YINN,2025-12-29,2026-02-27,-11.242915389679265,41,trail,18.583866943784866,v5,False,,
cost025,v5,SNOW,2021-12-09,2022-01-06,-20.87280289644806,19,trail,0.3351324957770352,v5,False,,
cost025,v5,SNOW,2022-01-25,2022-02-14,6.292566252565024,14,signal,13.019943244198174,v5,False,,
cost025,v5,SNOW,2022-03-17,2022-04-19,-1.0912780224726415,22,trail,23.707690116686674,v5,False,,
cost025,v5,SNOW,2022-05-27,2022-08-10,31.87917258702808,50,signal,33.58092577422396,v5,False,,
cost025,v5,SNOW,2022-11-11,2023-01-05,-12.265199333736454,36,trail,11.490729796542198,v5,False,,
cost025,v5,SNOW,2023-01-13,2023-02-06,14.100718132559265,15,signal,27.81765911778349,v5,False,,
cost025,v5,SNOW,2023-09-01,2024-01-05,16.15958492114171,86,signal,27.280194787458868,v5,False,,
cost025,v5,SNOW,2024-06-28,2024-08-06,-14.588159276575151,26,trail,7.090977914117302,v5,False,,
cost025,v5,SNOW,2026-01-07,2026-02-04,-27.2667426927273,19,trail,-0.21367521367521292,v5,False,,
cost025,v5,SNOW,2026-02-26,2026-04-10,-26.113367960767697,30,trail,2.4658113854987285,v5,False,,
cost025,v5,SNOW,2026-04-14,2026-08-27,140.2542076524113,95,terminal,147.52751087958353,v5,False,,
cost025,v5,TSLA,2022-02-25,2022-04-27,10.486843947103486,42,trail,41.5481363736643,v5,False,,
cost025,v5,TSLA,2022-12-05,2022-12-21,-26.813679558486648,12,trail,-3.6898254872679614,v5,False,,
cost025,v5,TSLA,2023-01-18,2023-02-13,41.658697101313315,18,signal,51.81605962995424,v5,False,,
cost025,v5,TSLA,2024-04-30,2024-07-12,25.479988312975554,50,signal,40.79581547816411,v5,False,,
cost025,v5,TSLA,2024-10-28,2024-12-19,66.52719596608483,37,signal,77.7259205005787,v5,False,,
cost025,v5,TSLA,2025-03-13,2025-04-09,-9.898862555013544,19,trail,16.124615716878353,v5,False,,
cost025,v5,TSLA,2026-02-12,2026-06-08,-8.354444599344157,79,signal,3.478968544127814,v5,False,,
cost025,v5,MRNA,2022-01-11,2022-01-20,-22.95745612688822,6,trail,-1.3761064647573318,v5,False,,
cost025,v5,MRNA,2022-02-16,2022-04-22,-3.458375795745028,45,trail,26.4869309015193,v5,False,,
cost025,v5,MRNA,2023-08-18,2023-10-17,-15.081528945816169,41,trail,10.122758325063375,v5,False,,
cost025,v5,MRNA,2023-11-03,2024-02-12,18.995080467987037,67,trail,57.94227421730067,v5,False,,
cost025,v5,MRNA,2024-11-19,2025-01-14,-10.07977685014284,36,trail,22.200792440946238,v5,False,,
cost025,v5,MRNA,2025-02-18,2025-04-01,-13.595519536026025,30,trail,8.804840891339527,v5,False,,
cost025,v5,MRNA,2025-04-29,2025-08-04,1.493170695722168,66,signal,26.233380580114552,v5,False,,
cost025,v5,MRNA,2025-11-13,2026-02-06,56.92974615407378,57,trail,98.65950869154867,v5,False,,
cost025,v5,NVDA,2025-01-07,2025-02-04,-23.95221852433248,18,trail,-3.796640270125806,v5,False,,
cost025,v5,NVDA,2025-04-08,2026-03-31,60.07645234509549,245,trail,99.466402539966,v5,False,,
cost025,v5,NVDA,2026-04-08,2026-06-09,13.719487686397237,43,signal,27.772358681080988,v5,False,,
cost025,v5,GOOGL,2022-02-02,2022-04-28,-23.41576627788069,59,trail,-2.148760330578514,v5,False,,
cost025,v5,GOOGL,2024-03-15,2024-09-09,6.490103664398217,121,trail,34.1613983689693,v5,False,,
cost025,v5,GOOGL,2024-09-18,2025-03-12,3.683311844162507,119,trail,29.100465466561865,v5,False,,
cost025,v5,GOOGL,2026-03-12,2026-06-02,18.8838174944161,56,signal,31.223513951531935,v5,False,,
cost025,v5,GOOGL,2026-08-04,2026-08-27,-7.949358572103948,18,terminal,2.5609669883546404,v5,False,,
cost025,v5,AAOI,2022-01-25,2022-02-28,-14.785357165967595,23,trail,10.075563074715642,v5,False,,
cost025,v5,AAOI,2023-01-13,2023-01-20,-2.207538662950592,4,signal,4.721035927736872,v5,False,,
cost025,v5,AAOI,2023-03-29,2023-05-02,-0.4993749999999797,23,trail,26.37362011157598,v5,False,,
cost025,v5,AAOI,2023-05-09,2023-06-22,163.92963643473038,30,signal,193.78530312430712,v5,False,,
cost025,v5,AAOI,2024-04-17,2024-06-21,-25.622456159694483,45,trail,4.1528239334234,v5,False,,
cost025,v5,AAOI,2024-07-11,2024-07-25,-5.2881830573440975,10,trail,27.16577388474675,v5,False,,
cost025,v5,AAOI,2024-08-20,2024-12-06,333.7949261898836,76,signal,412.5727357063207,v5,False,,
cost025,v5,AAOI,2025-03-13,2025-03-28,3.4429920575312467,11,trail,31.7563624345935,v5,False,,
cost025,v5,AAOI,2025-04-08,2025-04-17,-13.900827237751601,7,trail,14.96063297101613,v5,False,,
cost025,v5,AAOI,2025-05-02,2025-06-02,-0.10789439330334272,20,trail,33.04918633132685,v5,False,,
cost025,v5,AAOI,2025-09-16,2025-11-05,2.9848185574052,36,trail,25.31986621073543,v5,False,,
cost025,v5,AAOI,2025-11-24,2025-12-15,61.03705749006485,14,signal,74.53147826488646,v5,False,,
cost025,v5,AAOI,2026-07-31,2026-08-19,35.036570625405346,13,signal,54.73526648423699,v5,False,,
cost025,P-confirm5-v5profit50,TQQQ,2022-01-25,2022-02-22,-9.889009602943588,19,trail,19.113549955302723,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2022-02-25,2022-03-15,-18.66819353853211,12,trail,4.920004571506165,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2022-06-16,2022-06-29,7.247753093770148,8,profit_lock,21.70507749770354,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2022-10-14,2022-11-04,-9.121110044005166,15,trail,13.60199577168546,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2023-01-12,2023-01-31,11.836241234155342,12,signal,19.51845176686615,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2023-05-01,2023-05-05,-4.105994499784482,4,hard_stop,0.10661225051962209,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2023-10-10,2023-10-27,-17.331487828803148,13,trail,3.499080772653551,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2023-12-11,2024-01-10,10.005020135930497,20,max_hold,15.885996378068468,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2024-05-06,2024-07-22,28.11297379987692,52,signal,48.47578465194693,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2024-08-06,2024-09-04,12.20243866426678,20,profit_lock,32.69905581555563,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2024-11-08,2024-11-18,-9.32156360587454,6,hard_stop,0.6446105222915444,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2025-04-08,2025-04-22,-4.730185521099961,9,trail,15.906579767180485,v5,True,,
cost025,P-confirm5-v5profit50,TQQQ,2025-06-25,2025-07-24,11.572399714644831,20,max_hold,11.650620293720015,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2025-08-07,2025-08-25,-1.8896772298506725,12,signal,4.367929094334877,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2025-09-08,2025-10-06,15.128432146477412,20,max_hold,14.348790780075804,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2025-10-21,2025-11-18,-7.812072551094918,20,signal,11.779419670269874,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TQQQ,2026-04-10,2026-06-10,44.493614274632144,42,signal,76.7017953318747,v5,True,,
cost025,P-confirm5-v5profit50,MSFT,2021-09-16,2021-09-29,-6.611706996284649,9,hard_stop,0.480639784086323,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,MSFT,2022-02-01,2022-06-14,-21.83169940733385,92,trail,1.6107728298095259,v5,True,,
cost025,P-confirm5-v5profit50,MSFT,2023-04-28,2025-03-11,24.044392170089758,467,profit_lock,53.7975667048124,v5,True,,
cost025,P-confirm5-v5profit50,MSFT,2025-03-25,2026-01-15,17.232504099792312,204,profit_lock,37.60915638871516,v5,True,,
cost025,P-confirm5-v5profit50,MSFT,2026-04-15,2026-06-10,-0.36187718808351477,39,signal,15.708539953183887,v5,True,,
cost025,P-confirm5-v5profit50,MSFT,2026-06-29,2026-08-27,33.122610382989606,43,terminal,34.05562849234271,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2021-09-30,2021-10-28,9.793512413936444,20,max_hold,10.461310795345401,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NFLX,2021-11-17,2021-11-24,-5.112451092471226,5,hard_stop,0.24492567864016213,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NFLX,2022-11-14,2022-12-13,12.538635313346514,20,max_hold,10.486208159348065,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NFLX,2023-03-27,2023-07-28,26.2356224507301,85,signal,45.80673885961111,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2023-10-25,2025-01-03,113.6123123557236,299,signal,125.12378143019514,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2025-03-25,2025-08-01,18.301563549165543,89,profit_lock,36.90015467349741,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2025-08-12,2025-12-08,-18.880590269088714,82,trail,3.122446488360975,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2026-02-26,2026-04-20,16.17176690261706,36,signal,29.555294313991777,v5,True,,
cost025,P-confirm5-v5profit50,NFLX,2026-07-20,2026-08-27,16.278243136755478,29,terminal,20.36007570878717,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2021-09-23,2021-11-01,6.9318110263511645,27,profit_lock,25.800192888264583,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2021-12-31,2022-01-24,6.118251217327941,15,signal,18.052262622978677,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2022-02-25,2022-03-08,-26.6308576945275,7,trail,3.318896567212981,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2022-03-16,2022-03-18,8.976875000000039,2,profit_lock,21.904763721284404,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2022-08-12,2022-09-07,-11.675054842931631,17,trail,11.929882951640703,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2022-10-14,2022-10-25,-34.57875589644236,7,trail,-0.056149518145465205,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2022-11-08,2022-11-23,20.382183125698774,11,profit_lock,40.468694064616614,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2023-01-04,2023-01-31,11.246978744405611,18,profit_lock,29.20353982300885,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2023-06-14,2023-06-21,-7.834518055958317,4,signal,10.657007108499927,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2023-10-12,2023-11-30,-25.117755688428854,34,trail,-3.064518590127263,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2024-01-02,2024-01-17,-27.193415062258175,10,trail,2.832127883109181,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2024-08-06,2024-09-09,6.603997497052716,23,profit_lock,24.476659037613068,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2025-01-28,2025-02-25,37.83578764318343,19,signal,48.43181817609368,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2025-04-10,2025-10-13,74.61669473634807,127,signal,106.79328220366347,v5,True,,
cost025,P-confirm5-v5profit50,YINN,2025-12-29,2026-02-27,-11.242915389679265,41,trail,18.583866943784866,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2021-12-09,2022-01-06,-20.87280289644806,19,trail,0.3351324957770352,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2022-01-25,2022-02-14,6.292566252565024,14,signal,13.019943244198174,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2022-03-17,2022-04-07,8.37913919331481,15,profit_lock,23.707690116686674,v5,True,,
