window,symbol,trade_id,date,close,running_peak_close,running_trough_close,trail_reference,close_gross_pct,close_net_pct,mfe_close_r,mae_close_r,above_entry,net_positive,ever_net_positive,returned_to_be,trail_covers_be
training,TQQQ,TQQQ:2022-02-25,2022-02-25,24.73342514038086,24.73342514038086,24.73342514038086,19.786740112304688,3.8199996948242276,3.612463515434272,0.20340795636628664,0.0,True,True,True,False,False
training,TQQQ,TQQQ:2022-02-25,2022-02-28,24.9954833984375,24.9954833984375,24.73342514038086,19.996386718750003,4.920004571506165,4.710269482367724,0.2619811924484738,0.0,True,True,True,False,False
training,TQQQ,TQQQ:2022-02-25,2022-03-01,23.84243392944336,24.9954833984375,23.84243392944336,19.996386718750003,0.08001193645272853,-0.12004800740823551,0.2619811924484738,0.0,True,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-02,24.981185913085938,24.9954833984375,23.84243392944336,19.996386718750003,4.859990039899187,4.650374919809441,0.2619811924484738,0.0,True,True,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-03,23.937725067138672,24.9954833984375,23.84243392944336,19.996386718750003,0.4800020643988434,0.2791425402721037,0.2619811924484738,0.0,True,True,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-04,22.91332244873047,24.9954833984375,22.91332244873047,19.996386718750003,-3.819987885512277,-4.012251729729133,0.2619811924484738,0.2034073275421501,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-07,20.354690551757812,24.9954833984375,20.354690551757812,19.996386718750003,-14.559995031921524,-14.730789601852711,0.2619811924484738,0.7752929504573487,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-08,20.07357406616211,24.9954833984375,20.07357406616211,19.996386718750003,-15.739997934192695,-15.908433678322243,0.2619811924484738,0.8381259342354557,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-09,22.222442626953125,24.9954833984375,20.07357406616211,19.996386718750003,-6.719996375196913,-6.906463102442895,0.2619811924484738,0.8381259342354557,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-10,21.50774383544922,24.9954833984375,20.07357406616211,19.996386718750003,-9.719986384453039,-9.90045613167051,0.2619811924484738,0.8381259342354557,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-11,20.173629760742188,24.9954833984375,20.07357406616211,19.996386718750003,-15.320008299849263,-15.489283603257864,0.2619811924484738,0.8381259342354557,False,False,True,True,False
training,TQQQ,TQQQ:2022-02-25,2022-03-14,18.99199104309082,24.9954833984375,18.99199104309082,19.996386718750003,-20.280005979494064,-20.43936624754106,0.2619811924484738,1.079873010716242,False,False,True,True,False
training,TQQQ,TQQQ:2022-06-16,2022-06-16,10.415579795837402,10.415579795837402,10.415579795837402,8.332463836669922,-4.915176911772723,-5.105251473126082,0.0,2.404262691560927,False,False,False,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-17,10.801519393920898,10.801519393920898,10.415579795837402,8.64121551513672,-1.3918974471790468,-1.5890150441821294,0.0,2.404262691560927,False,False,False,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-21,11.616276741027832,11.616276741027832,10.415579795837402,9.293021392822267,6.046100218630923,5.834114064293883,2.957454725642815,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-22,11.573393821716309,11.616276741027832,10.415579795837402,9.293021392822267,5.65461795108857,5.443414369804356,2.957454725642815,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-23,12.068921089172363,12.068921089172363,10.415579795837402,9.655136871337891,10.178333719679955,9.95808723057432,4.978740025790268,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-24,13.33155918121338,13.33155918121338,10.415579795837402,10.665247344970705,21.70507749770354,21.46178904778564,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-27,13.017088890075684,13.33155918121338,10.415579795837402,10.665247344970705,18.834248164584587,18.596698502503585,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-28,11.83068561553955,13.33155918121338,10.415579795837402,10.665247344970705,8.00345931923907,7.787560404059923,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-29,11.854512214660645,13.33155918121338,10.415579795837402,10.665247344970705,8.220974619071807,8.004640890808279,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-06-30,11.435219764709473,13.33155918121338,10.415579795837402,10.665247344970705,4.393213783158489,4.184531748805953,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-01,11.621039390563965,13.33155918121338,10.415579795837402,10.665247344970705,6.089578901282411,5.877505833058749,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-05,12.221390724182127,13.33155918121338,10.415579795837402,10.665247344970705,11.570243585036089,11.347214668109595,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-06,12.454859733581545,13.33155918121338,10.415579795837402,10.665247344970705,13.701604478089703,13.47431497073801,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-07,13.226736068725586,13.33155918121338,10.415579795837402,10.665247344970705,20.7481372887252,20.50676176228503,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-08,13.288676261901855,13.33155918121338,10.415579795837402,10.665247344970705,21.313595230161162,21.071089353296067,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-11,12.44056510925293,13.33155918121338,10.415579795837402,10.665247344970705,13.571107486847577,13.344078842981366,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-12,12.078451156616213,13.33155918121338,10.415579795837402,10.665247344970705,10.265334615902688,10.044914212005507,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-13,12.00221824645996,13.33155918121338,10.415579795837402,10.665247344970705,9.569397095592503,9.350367870798415,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-14,12.12609577178955,13.33155918121338,10.415579795837402,10.665247344970705,10.700286859912577,10.478996986479604,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-15,12.764562606811523,13.33155918121338,10.415579795837402,10.665247344970705,16.528911597637407,16.295970303353723,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-18,12.46915340423584,13.33155918121338,10.415579795837402,10.665247344970705,13.832092763147852,13.604542409714316,10.617055902947365,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-19,13.560263633728027,13.560263633728027,10.415579795837402,10.848210906982423,23.79294229573774,23.545480204088555,11.638336627739536,2.404262691560927,True,True,True,False,False
training,TQQQ,TQQQ:2022-06-16,2022-07-20,14.241610527038574,14.241610527038574,10.415579795837402,11.39328842163086,30.013023182453068,29.753127149111357,14.680894135405573,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-21,14.846724510192873,14.846724510192873,10.415579795837402,11.8773796081543,35.53716654885826,35.266227752927094,17.38303325208115,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-22,14.070085525512695,14.846724510192873,10.415579795837402,11.8773796081543,28.44715505557125,28.19038919261516,17.38303325208115,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-25,13.860438346862791,14.846724510192873,10.415579795837402,11.8773796081543,26.533265931430616,26.28032593283369,17.38303325208115,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-26,13.021854400634766,14.846724510192873,10.415579795837402,11.8773796081543,18.87775296578791,18.640116337609292,17.38303325208115,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-27,14.646608352661133,14.846724510192873,10.415579795837402,11.8773796081543,33.71028702712429,33.44300016335706,17.38303325208115,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-28,15.065899848937988,15.065899848937988,10.415579795837402,12.052719879150391,37.53803915685368,37.26310061657914,18.361761677999514,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-07-29,15.894954681396484,15.894954681396484,10.415579795837402,12.715963745117188,45.1065599324576,44.816491919152625,22.063909628667158,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-01,15.871131896972656,15.894954681396484,10.415579795837402,12.715963745117188,44.889079457360694,44.59944618752543,22.063909628667158,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-02,15.723426818847656,15.894954681396484,10.415579795837402,12.715963745117188,43.540665687023925,43.25372789631557,22.063909628667158,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-03,16.98130226135254,16.98130226135254,10.415579795837402,13.585041809082032,55.02393078239602,54.71403794476202,26.9149994593852,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-04,17.22429847717285,17.22429847717285,10.415579795837402,13.779438781738282,57.24226645312047,56.92793916248069,28.000100115214497,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-05,16.814537048339844,17.22429847717285,10.415579795837402,13.779438781738282,53.501515219613815,53.1946656906898,28.000100115214497,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-08,16.643007278442383,17.22429847717285,10.415579795837402,13.779438781738282,51.935603561812236,51.63188429029218,28.000100115214497,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-09,16.071245193481445,17.22429847717285,10.415579795837402,13.779438781738282,46.715932860542765,46.422647710754546,28.000100115214497,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-10,17.39106559753418,17.39106559753418,10.415579795837402,13.912852478027345,58.76469942827058,58.447328794113474,28.744799414600518,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-11,17.12900733947754,17.39106559753418,10.415579795837402,13.912852478027345,56.37234455273277,56.05975623597186,28.744799414600518,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-12,18.09623336791992,18.09623336791992,10.415579795837402,14.476986694335935,65.2022433777149,64.87200409320283,31.893729152177468,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-15,18.529821395874023,18.529821395874023,10.415579795837402,14.82385711669922,69.16050991105432,68.82235805174213,33.829918371850916,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-16,18.410703659057617,18.529821395874023,10.415579795837402,14.82385711669922,68.0730727108339,67.73709463848493,33.829918371850916,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-06-16,2022-08-17,17.772235870361328,18.529821395874023,10.415579795837402,14.82385711669922,62.24443926692511,61.920112632830524,33.829918371850916,2.404262691560927,True,True,True,False,True
training,TQQQ,TQQQ:2022-10-14,2022-10-14,8.371533393859863,8.371533393859863,8.371533393859863,6.697226715087891,-11.486149334152774,-11.663088521633803,0.0,0.6458926087190235,False,False,False,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-17,9.195822715759276,9.195822715759276,8.371533393859863,7.356658172607421,-2.7707780262427373,-2.965139240968273,0.0,0.6458926087190235,False,False,False,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-18,9.42452621459961,9.42452621459961,8.371533393859863,7.539620971679688,-0.35265145483615035,-0.5518465045779353,0.0,0.6458926087190235,False,False,False,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-19,9.310174942016602,9.42452621459961,8.371533393859863,7.539620971679688,-1.5617096988474244,-1.7584878411594285,0.0,0.6458926087190235,False,False,False,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-20,9.152938842773438,9.42452621459961,8.371533393859863,7.539620971679688,-3.224197555360986,-3.4176523844478113,0.0,0.6458926087190235,False,False,False,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-21,9.800935745239258,9.800935745239258,8.371533393859863,7.840748596191407,3.627199716596352,3.4200489443628745,0.20396578689181094,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-24,10.134461402893066,10.134461402893066,8.371533393859863,8.107569122314453,7.153631358910584,6.939431249824124,0.4022651530815903,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-25,10.744339942932127,10.744339942932127,8.371533393859863,8.595471954345703,13.60199577168546,13.374905382137857,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-26,10.034406661987305,10.744339942932127,8.371533393859863,8.595471954345703,6.09573312470677,5.88364775419048,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-27,9.481703758239746,10.744339942932127,8.371533393859863,8.595471954345703,0.25189783393753107,0.05149429016748641,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-28,10.339344024658203,10.744339942932127,8.371533393859863,8.595471954345703,9.319895164326187,9.10136469389271,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-10-31,9.9819917678833,10.744339942932127,8.371533393859863,8.595471954345703,5.54154025571687,5.3305627167457015,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-11-01,9.67228889465332,10.744339942932127,8.371533393859863,8.595471954345703,2.266991546161634,2.0625598300608505,0.7648715228380812,0.6458926087190235,True,True,True,False,False
training,TQQQ,TQQQ:2022-10-14,2022-11-02,8.671707153320312,10.744339942932127,8.371533393859863,8.595471954345703,-8.312353797701155,-8.495637402459543,0.7648715228380812,0.6458926087190235,False,False,True,True,False
training,TQQQ,TQQQ:2022-10-14,2022-11-03,8.171415328979492,10.744339942932127,8.171415328979492,8.595471954345703,-13.602036553016571,-13.774746081947086,0.7648715228380812,0.7648738160661747,False,False,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-06,26.969663619995117,26.969663619995117,26.969663619995117,21.575730895996095,1.5333419545160876,1.3303768039490071,0.15572184365023758,0.0,True,True,True,False,False
training,TQQQ,TQQQ:2024-08-06,2024-08-07,26.101097106933594,26.969663619995117,26.101097106933594,21.575730895996095,-1.7365713089009138,-1.9329999028544154,0.15572184365023758,0.17636123831066639,False,False,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-08,28.490875244140625,28.490875244140625,26.101097106933594,22.792700195312502,7.260283980780002,7.045870673102428,0.7373337718840052,0.17636123831066639,True,True,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-09,28.878541946411133,28.878541946411133,26.101097106933594,23.102833557128907,8.719742148320098,8.502411383765619,0.8855521884677119,0.17636123831066639,True,True,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-12,29.07482528686523,29.07482528686523,26.101097106933594,23.259860229492187,9.458694765865005,9.239886835028056,0.9605981125913847,0.17636123831066639,True,True,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-13,31.189807891845703,31.189807891845703,26.101097106933594,24.951846313476565,17.42102069936784,17.186296078989805,1.7692292665602076,0.17636123831066639,True,True,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-14,31.243785858154297,31.243785858154297,26.101097106933594,24.99502868652344,17.624232848708733,17.389102007244173,1.7898669139253554,0.17636123831066639,True,True,True,True,False
training,TQQQ,TQQQ:2024-08-06,2024-08-15,33.59430694580078,33.59430694580078,26.101097106933594,26.875445556640628,26.473296178752403,26.220476059691087,2.688552593446194,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-16,33.682640075683594,33.682640075683594,26.101097106933594,26.946112060546877,26.805846039539503,26.552361153306457,2.7223254105760426,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-19,34.98794174194336,34.98794174194336,26.101097106933594,27.990353393554688,31.719946649081198,31.456638475729683,3.2213874785947096,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-20,34.77201843261719,34.98794174194336,26.101097106933594,27.990353393554688,30.90705496786974,30.645371764988983,3.2213874785947096,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-21,35.248016357421875,35.248016357421875,26.101097106933594,28.198413085937503,32.69905581555563,32.433790402980335,3.3208230181292446,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-22,33.5550422668457,35.248016357421875,26.101097106933594,28.198413085937503,26.325475496549867,26.072950871032276,3.3208230181292446,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-23,34.61008834838867,35.248016357421875,26.101097106933594,28.198413085937503,30.297432881129737,30.03696831280036,3.3208230181292446,0.17636123831066639,True,True,True,True,True
training,TQQQ,TQQQ:2024-08-06,2024-08-26,33.59430694580078,35.248016357421875,26.101097106933594,28.198413085937503,26.473296178752403,26.220476059691087,3.3208230181292446,0.17636123831066639,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-09-23,207.8000030517578,207.8000030517578,207.8000030517578,166.24000244140626,0.7759486552840533,0.5744975339221359,0.0909094849895918,0.0,True,True,True,False,False
training,YINN,YINN:2021-09-23,2021-09-24,194.3999938964844,207.8000030517578,194.3999938964844,166.24000244140626,-5.722600982734094,-5.9110615033696075,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-09-27,203.0,207.8000030517578,194.3999938964844,166.24000244140626,-1.5518899105732786,-1.7486876826420361,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-09-28,203.3999938964844,207.8000030517578,194.3999938964844,166.24000244140626,-1.357906446749657,-1.5550919917626027,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-09-29,199.0,207.8000030517578,194.3999938964844,166.24000244140626,-3.491754148788584,-3.684674132245158,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-09-30,205.0,207.8000030517578,194.3999938964844,166.24000244140626,-0.581957791465626,-0.7806944578404806,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-10-01,200.0,207.8000030517578,194.3999938964844,166.24000244140626,-3.0067880892347576,-3.200677519844375,0.0909094849895918,0.6704550676112067,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-10-04,185.3999938964844,207.8000030517578,185.3999938964844,166.24000244140626,-10.08729551871853,-10.267031014976613,0.0909094849895918,1.1818189699791803,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-10-05,192.8000030517578,207.8000030517578,185.3999938964844,166.24000244140626,-6.498542238023353,-6.685451652089547,0.0909094849895918,1.1818189699791803,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-10-06,190.0,207.8000030517578,185.3999938964844,166.24000244140626,-7.856448684773021,-8.040643643852153,0.0909094849895918,1.1818189699791803,False,False,True,True,False
training,YINN,YINN:2021-09-23,2021-10-07,213.3999938964844,213.3999938964844,185.3999938964844,170.71999511718752,3.491754148788595,3.2848741322451636,0.40909094849896016,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-08,219.3999938964844,219.3999938964844,185.3999938964844,175.51999511718753,6.401550506111553,6.188853806649841,0.750000216744276,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-11,218.6000061035156,219.3999938964844,185.3999938964844,175.51999511718753,6.01358357846431,5.801662424890952,0.750000216744276,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-12,215.6000061035156,219.3999938964844,185.3999938964844,175.51999511718753,4.558685399802842,4.3496725876886355,0.750000216744276,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-13,227.3999938964844,227.3999938964844,185.3999938964844,181.91999511718754,10.281278982542164,10.060826705856062,1.2045459077380305,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-14,224.6000061035156,227.3999938964844,185.3999938964844,181.91999511718754,8.923379935787267,8.70564209929563,1.2045459077380305,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-15,231.1999969482422,231.1999969482422,185.3999938964844,184.95999755859376,12.124151488845648,11.900015310019452,1.4204552843554825,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-18,235.3999938964844,235.3999938964844,185.3999938964844,188.31999511718755,14.161007458972774,13.932799605062286,1.659091598731785,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-19,254.8000030517578,254.8000030517578,185.3999938964844,203.84000244140626,23.56935345431388,23.322338316758717,2.761365419577899,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-20,257.79998779296875,257.79998779296875,185.3999938964844,206.239990234375,25.024244232980553,24.774320768758827,2.931819186723455,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-21,256.3999938964844,257.79998779296875,185.3999938964844,206.239990234375,24.345294709603117,24.096728465478613,2.931819186723455,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-22,257.0,257.79998779296875,185.3999938964844,206.239990234375,24.63627730533333,24.387129386999984,2.931819186723455,1.1818189699791803,True,True,True,True,False
training,YINN,YINN:2021-09-23,2021-10-25,259.3999938964844,259.3999938964844,185.3999938964844,207.5199951171875,25.800192888264583,25.54871830268095,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-10-26,243.3999938964844,259.3999938964844,185.3999938964844,207.5199951171875,18.040735935403383,17.804772504268506,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-10-27,236.0,259.3999938964844,185.3999938964844,207.5199951171875,14.45199005470299,14.223200526583636,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-10-28,237.6000061035156,259.3999938964844,185.3999938964844,207.5199951171875,15.227938709987022,14.997598060505757,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-10-29,224.1999969482422,259.3999938964844,185.3999938964844,207.5199951171875,8.729389071968875,8.512039023214001,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-11-01,236.0,259.3999938964844,185.3999938964844,207.5199951171875,14.45199005470299,14.223200526583636,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-11-02,217.0,259.3999938964844,185.3999938964844,207.5199951171875,5.237634923180279,5.027264890968852,3.0227286717130464,1.1818189699791803,True,True,True,True,True
training,YINN,YINN:2021-09-23,2021-11-03,221.8000030517578,259.3999938964844,185.3999938964844,207.5199951171875,7.5654734890376,7.350450107533013,3.0227286717130464,1.1818189699791803,True,True,True,True,True
