scheme,signal,candidate,dimension,value,events,symbols,base_win_pct,base_noise_pct,brier,base_brier,brier_gain,logloss,base_logloss,high_events,high_symbols,coverage_pct,high_win_pct,high_noise_pct,win_gain_pp,noise_reduction_pp,high_wilson_low_pct,high_wilson_high_pct
time,b,obv,symbol,TQQQ,5,1,60.0,20.0,0.24646935178822016,0.24568080760602848,-0.0007885441821916417,0.6865162266978008,0.6845357973888209,2,1,40.0,50.0,0.0,-10.0,20.0,9.453120573423075,90.54687942657694
time,b,obv,symbol,TSLA,6,1,33.33333333333333,66.66666666666666,0.2484769411408149,0.27033307044211585,0.02185612930130093,0.6899044164699301,0.7340433061891903,0,0,0.0,,,,,,
time,b,obv,symbol,YINN,9,1,55.55555555555556,44.44444444444444,0.24912929647542997,0.272199861416871,0.023070564941441028,0.6913482987878743,0.7384784214423309,1,1,11.11111111111111,100.0,0.0,44.44444444444444,44.44444444444444,20.654931437723747,100.0
time,b,obv,source_trusted,False,32,5,62.5,37.5,0.25237716627703366,0.24973598877764824,-0.002641177499385418,0.6979318407897013,0.6930454082859601,3,3,9.375,100.0,0.0,37.5,37.5,43.85029682449546,100.0
time,b,obv,source_trusted,True,28,5,42.857142857142854,50.0,0.2689939380437287,0.2715834242139901,0.002589486170261509,0.7317442071311592,0.7370235788196242,3,2,10.714285714285714,66.66666666666666,0.0,23.809523809523803,50.0,20.76596008020477,93.85080552796038
time,b,dmi,fold_start,2021-08-27,6,4,0.0,100.0,0.3961338296366961,0.3814878892733564,-0.014645940363339697,0.9926892578211284,0.9614111671546247,0,0,0.0,,,,,,
time,b,dmi,fold_start,2022-08-27,14,8,64.28571428571429,35.714285714285715,0.23031435831656638,0.24088552732217222,0.010571169005605795,0.6534067961057103,0.6748879969859475,1,1,7.142857142857143,100.0,0.0,35.71428571428571,35.714285714285715,20.654931437723747,100.0
time,b,dmi,fold_start,2023-08-27,15,8,46.666666666666664,40.0,0.25147535169740703,0.2604252400548697,0.008949888357462679,0.6964047027356524,0.7141931026423262,2,2,13.333333333333334,50.0,50.0,3.3333333333333357,-10.0,9.453120573423075,90.54687942657694
time,b,dmi,fold_start,2024-08-27,13,8,53.84615384615385,46.15384615384615,0.239993017607907,0.24858727131454397,0.008594253706637002,0.6729085877825347,0.6903193837697507,4,4,30.76923076923077,75.0,25.0,21.153846153846153,21.153846153846153,30.064184258240186,95.44127391902994
time,b,dmi,fold_start,2025-08-27,12,9,75.0,25.0,0.24888123814082894,0.2330458060678168,-0.015835432073012162,0.6904388316019552,0.6591804818939608,3,3,25.0,66.66666666666666,33.33333333333333,-8.333333333333343,-8.333333333333329,20.76596008020477,93.85080552796038
time,b,dmi,symbol,AAOI,5,1,60.0,40.0,0.2368527790474102,0.24685323164633424,0.010000452598923997,0.6677637070940365,0.686891210827025,2,1,40.0,50.0,50.0,-10.0,-10.0,9.453120573423075,90.54687942657694
time,b,dmi,symbol,GOOGL,4,1,75.0,25.0,0.3013426543737882,0.24956728753317933,-0.05177536684060886,0.7977106871604267,0.6933110757791892,0,0,0.0,,,,,,
time,b,dmi,symbol,MRNA,6,1,33.33333333333333,66.66666666666666,0.22553702218411073,0.2601823354960016,0.03464531331189085,0.6416807309468431,0.7135324878089482,1,1,16.666666666666668,100.0,0.0,66.66666666666667,66.66666666666666,20.654931437723747,100.0
time,b,dmi,symbol,MSFT,5,1,60.0,40.0,0.24487282283817974,0.2547256667759531,0.009852843937773326,0.6840400526503951,0.7034269546934032,0,0,0.0,,,,,,
time,b,dmi,symbol,NFLX,8,1,87.5,12.5,0.21102863673208683,0.21359517389305155,0.0025665371609647283,0.6141106615121956,0.619946658591535,2,1,25.0,100.0,0.0,12.5,12.5,34.2380227506653,100.0
time,b,dmi,symbol,NVDA,2,1,50.0,50.0,0.38356341825245593,0.24798721354478206,-0.13557620470767387,0.9659811382503604,0.6890985754436356,1,1,50.0,0.0,100.0,-50.0,-50.0,0.0,79.34506856227625
time,b,dmi,symbol,SNOW,10,1,30.0,60.0,0.28742302041133583,0.3023692831987652,0.014946262787429374,0.7697814862165016,0.7997068177847835,1,1,10.0,100.0,0.0,70.0,60.0,20.654931437723747,100.0
time,b,dmi,symbol,TQQQ,5,1,60.0,20.0,0.22865701034283054,0.24568080760602848,0.017023797263197943,0.6501380824575236,0.6845357973888209,0,0,0.0,,,,,,
time,b,dmi,symbol,TSLA,6,1,33.33333333333333,66.66666666666666,0.2658929442175904,0.27033307044211585,0.004440126224525415,0.7260651146666199,0.7340433061891903,2,1,33.333333333333336,50.0,50.0,16.66666666666667,16.666666666666657,9.453120573423075,90.54687942657694
time,b,dmi,symbol,YINN,9,1,55.55555555555556,44.44444444444444,0.2715965271981692,0.272199861416871,0.0006033342187017683,0.7370321544158167,0.7384784214423309,1,1,11.11111111111111,100.0,0.0,44.44444444444444,44.44444444444444,20.654931437723747,100.0
time,b,dmi,source_trusted,False,32,5,62.5,37.5,0.24736108448221666,0.24973598877764824,0.0023749042954315635,0.6877281899817079,0.6930454082859601,4,3,12.5,100.0,0.0,37.5,37.5,51.01091635454027,100.0
time,b,dmi,source_trusted,True,28,5,42.857142857142854,50.0,0.27015227331696484,0.2715834242139901,0.0014311508970252923,0.7348455990865449,0.7370235788196242,6,4,21.428571428571427,50.0,50.0,7.142857142857146,0.0,18.76163064826506,81.23836935173495
time,b,volatility,fold_start,2021-08-27,6,4,0.0,100.0,0.3961316151882653,0.3814878892733564,-0.01464372591490884,0.9927369964482141,0.9614111671546247,0,0,0.0,,,,,,
time,b,volatility,fold_start,2022-08-27,14,8,64.28571428571429,35.714285714285715,0.23791709571299416,0.24088552732217222,0.0029684316091780133,0.6688605665912423,0.6748879969859475,0,0,0.0,,,,,,
time,b,volatility,fold_start,2023-08-27,15,8,46.666666666666664,40.0,0.28236359842976827,0.2604252400548697,-0.021938358374898596,0.7599348531725053,0.7141931026423262,1,1,6.666666666666667,0.0,100.0,-46.666666666666664,-60.0,0.0,79.34506856227625
time,b,volatility,fold_start,2024-08-27,13,8,53.84615384615385,46.15384615384615,0.24660463183730283,0.24858727131454397,0.0019826394772412418,0.6863185941240245,0.6903193837697507,0,0,0.0,,,,,,
time,b,volatility,fold_start,2025-08-27,12,9,75.0,25.0,0.23500709485387072,0.2330458060678168,-0.0019612887860539475,0.663123237063814,0.6591804818939608,0,0,0.0,,,,,,
time,b,volatility,symbol,AAOI,5,1,60.0,40.0,0.25159850037404197,0.24685323164633424,-0.004745268727707769,0.6965224387881046,0.686891210827025,0,0,0.0,,,,,,
time,b,volatility,symbol,GOOGL,4,1,75.0,25.0,0.25583154516234613,0.24956728753317933,-0.006264257629166818,0.7061500318692894,0.6933110757791892,0,0,0.0,,,,,,
time,b,volatility,symbol,MRNA,6,1,33.33333333333333,66.66666666666666,0.2631849066588262,0.2601823354960016,-0.003002571162824643,0.719745591284902,0.7135324878089482,0,0,0.0,,,,,,
time,b,volatility,symbol,MSFT,5,1,60.0,40.0,0.26708264777707613,0.2547256667759531,-0.01235698100112304,0.7290124603960259,0.7034269546934032,0,0,0.0,,,,,,
time,b,volatility,symbol,NFLX,8,1,87.5,12.5,0.23254206329253557,0.21359517389305155,-0.018946889399484017,0.658188833595865,0.619946658591535,0,0,0.0,,,,,,
time,b,volatility,symbol,NVDA,2,1,50.0,50.0,0.2577212917327947,0.24798721354478206,-0.009734078188012585,0.7087044582527074,0.6890985754436356,0,0,0.0,,,,,,
time,b,volatility,symbol,SNOW,10,1,30.0,60.0,0.3042123981947106,0.3023692831987652,-0.0018431149959453525,0.8041141408861068,0.7997068177847835,0,0,0.0,,,,,,
time,b,volatility,symbol,TQQQ,5,1,60.0,20.0,0.2449178135398189,0.24568080760602848,0.0007629940662095714,0.6829937943440695,0.6845357973888209,0,0,0.0,,,,,,
time,b,volatility,symbol,TSLA,6,1,33.33333333333333,66.66666666666666,0.28217733671463,0.27033307044211585,-0.011844266272514179,0.7610062739108301,0.7340433061891903,1,1,16.666666666666668,0.0,100.0,-33.33333333333333,-33.33333333333334,0.0,79.34506856227625
time,b,volatility,symbol,YINN,9,1,55.55555555555556,44.44444444444444,0.2708478709546258,0.272199861416871,0.0013519904622451315,0.735921944056266,0.7384784214423309,0,0,0.0,,,,,,
time,b,volatility,source_trusted,False,32,5,62.5,37.5,0.2573692563881137,0.24973598877764824,-0.007633267610465509,0.7086545044512504,0.6930454082859601,0,0,0.0,,,,,,
time,b,volatility,source_trusted,True,28,5,42.857142857142854,50.0,0.2761861484024921,0.2715834242139901,-0.004602724188501955,0.747220326231869,0.7370235788196242,1,1,3.5714285714285716,0.0,100.0,-42.857142857142854,-50.0,0.0,79.34506856227625
time,b,equal_ensemble,fold_start,2021-08-27,6,4,0.0,100.0,0.3791537494899213,0.3814878892733564,0.002334139783435126,0.9567476173272103,0.9614111671546247,0,0,0.0,,,,,,
time,b,equal_ensemble,fold_start,2022-08-27,14,8,64.28571428571429,35.714285714285715,0.23331383297523695,0.24088552732217222,0.00757169434693523,0.659447289990427,0.6748879969859475,0,0,0.0,,,,,,
time,b,equal_ensemble,fold_start,2023-08-27,15,8,46.666666666666664,40.0,0.25509031927251247,0.2604252400548697,0.005334920782357237,0.7033426859605432,0.7141931026423262,0,0,0.0,,,,,,
time,b,equal_ensemble,fold_start,2024-08-27,13,8,53.84615384615385,46.15384615384615,0.2575694345683359,0.24858727131454397,-0.00898216325379191,0.7085864489050299,0.6903193837697507,0,0,0.0,,,,,,
time,b,equal_ensemble,fold_start,2025-08-27,12,9,75.0,25.0,0.23885739788929702,0.2330458060678168,-0.005811591821480222,0.6705652557316343,0.6591804818939608,1,1,8.333333333333334,100.0,0.0,25.0,25.0,20.654931437723747,100.0
time,b,equal_ensemble,symbol,AAOI,5,1,60.0,40.0,0.23348665469680124,0.24685323164633424,0.013366576949532949,0.6597581865588525,0.686891210827025,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,GOOGL,4,1,75.0,25.0,0.26846273831263073,0.24956728753317933,-0.018895450779451407,0.7313969222353001,0.6933110757791892,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,MRNA,6,1,33.33333333333333,66.66666666666666,0.2594689209386423,0.2601823354960016,0.0007134145573592515,0.7117166840520633,0.7135324878089482,1,1,16.666666666666668,100.0,0.0,66.66666666666667,66.66666666666666,20.654931437723747,100.0
time,b,equal_ensemble,symbol,MSFT,5,1,60.0,40.0,0.265891432612379,0.2547256667759531,-0.011165765836425968,0.7267567964789681,0.7034269546934032,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,NFLX,8,1,87.5,12.5,0.22463305048815493,0.21359517389305155,-0.011037876595103382,0.6420591340620501,0.619946658591535,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,NVDA,2,1,50.0,50.0,0.3076980242556077,0.24798721354478206,-0.05971081071082565,0.8099407167808192,0.6890985754436356,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,SNOW,10,1,30.0,60.0,0.29354882201400934,0.3023692831987652,0.008820461184755901,0.7814172859253226,0.7997068177847835,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,TQQQ,5,1,60.0,20.0,0.2416913310445193,0.24568080760602848,0.003989476561509215,0.6764845179930361,0.6845357973888209,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,TSLA,6,1,33.33333333333333,66.66666666666666,0.26456326431357113,0.27033307044211585,0.005769806128544673,0.7227638226532814,0.7340433061891903,0,0,0.0,,,,,,
time,b,equal_ensemble,symbol,YINN,9,1,55.55555555555556,44.44444444444444,0.2567802825168459,0.272199861416871,0.015419578900025053,0.7070332620159526,0.7384784214423309,0,0,0.0,,,,,,
time,b,equal_ensemble,source_trusted,False,32,5,62.5,37.5,0.25213151839066017,0.24973598877764824,-0.002395529613011923,0.6977951314465123,0.6930454082859601,1,1,3.125,100.0,0.0,37.5,37.5,20.654931437723747,100.0
time,b,equal_ensemble,source_trusted,True,28,5,42.857142857142854,50.0,0.26836263511569064,0.2715834242139901,0.00322078909829952,0.7304232411247853,0.7370235788196242,0,0,0.0,,,,,,
time,jf,cmf,fold_start,2021-08-27,15,6,53.333333333333336,46.666666666666664,0.30494669478870123,0.3050754458161865,0.00012875102748532245,0.8124641401214265,0.812729853497411,0,0,0.0,,,,,,
time,jf,cmf,fold_start,2022-08-27,6,5,66.66666666666666,33.33333333333333,0.2838615901657291,0.29583558680367766,0.01197399663794855,0.7632136665524932,0.7863590403155912,0,0,0.0,,,,,,
time,jf,cmf,fold_start,2023-08-27,4,4,75.0,25.0,0.2816981377023129,0.30435235318617243,0.022654215483859527,0.7567483844476551,0.8031971354485148,0,0,0.0,,,,,,
time,jf,cmf,fold_start,2024-08-27,10,6,80.0,20.0,0.2916834175611979,0.30207100591715974,0.010387588355961788,0.7773389974285696,0.7981702795623435,0,0,0.0,,,,,,
time,jf,cmf,fold_start,2025-08-27,9,6,77.77777777777779,22.22222222222222,0.23330857541682734,0.25,0.01669142458317264,0.6595858704759016,0.6931471805599453,0,0,0.0,,,,,,
time,jf,cmf,symbol,AAOI,8,1,62.5,37.5,0.2719135923931374,0.24967864039989646,-0.022234951993240982,0.7379932594044185,0.6910547326873759,0,0,0.0,,,,,,
time,jf,cmf,symbol,MRNA,8,1,75.0,25.0,0.2530109262951195,0.29919233790193556,0.04618141160681601,0.6990413731310059,0.7944330069102256,0,0,0.0,,,,,,
time,jf,cmf,symbol,MSFT,1,1,100.0,0.0,0.2690328540800373,0.25,-0.019032854080037298,0.731230783709331,0.6931471805599453,0,0,0.0,,,,,,
time,jf,cmf,symbol,NFLX,2,1,100.0,0.0,0.211984430510883,0.25,0.038015569489116996,0.6168735914147068,0.6931471805599453,0,0,0.0,,,,,,
time,jf,cmf,symbol,NVDA,2,1,100.0,0.0,0.3460171339614456,0.33284023668639046,-0.013176897275055166,0.8873867431364351,0.8602012652231115,0,0,0.0,,,,,,
time,jf,cmf,symbol,SNOW,6,1,50.0,50.0,0.28327857557739305,0.28908166724904505,0.005803091671651953,0.7679794218882767,0.7789310790464743,0,0,0.0,,,,,,
time,jf,cmf,symbol,TQQQ,6,1,83.33333333333334,16.666666666666664,0.3512477313394658,0.35448388104919454,0.003236149709728737,0.9060689191885368,0.9114107661506615,0,0,0.0,,,,,,
time,jf,cmf,symbol,TSLA,2,1,100.0,0.0,0.3832614618422234,0.4140195696463502,0.030758107804126827,0.9753420899861265,1.0382982947738024,0,0,0.0,,,,,,
time,jf,cmf,symbol,YINN,9,1,44.44444444444444,55.55555555555556,0.25140677447569115,0.26035377234573076,0.008946997870039606,0.696877523107516,0.715502706352714,0,0,0.0,,,,,,
time,jf,cmf,source_trusted,False,20,4,65.0,35.0,0.24898750478719894,0.27433613271635304,0.025348627929154065,0.6914603329777218,0.7437214977068033,0,0,0.0,,,,,,
time,jf,cmf,source_trusted,True,24,5,70.83333333333334,29.166666666666668,0.31004265717723295,0.30635591773558707,-0.0036867394416458497,0.8197372411642231,0.811145335528152,0,0,0.0,,,,,,
time,jf,mfi,fold_start,2021-08-27,15,6,53.333333333333336,46.666666666666664,0.3194369200034472,0.3050754458161865,-0.014361474187260633,0.8561127928439222,0.812729853497411,0,0,0.0,,,,,,
time,jf,mfi,fold_start,2022-08-27,6,5,66.66666666666666,33.33333333333333,0.2924370987975445,0.29583558680367766,0.003398488006133108,0.7795560214432972,0.7863590403155912,0,0,0.0,,,,,,
time,jf,mfi,fold_start,2023-08-27,4,4,75.0,25.0,0.2937688775540524,0.30435235318617243,0.010583475632120046,0.7815874061061598,0.8031971354485148,0,0,0.0,,,,,,
time,jf,mfi,fold_start,2024-08-27,10,6,80.0,20.0,0.31735565330871995,0.30207100591715974,-0.015284647391560246,0.829802544386645,0.7981702795623435,0,0,0.0,,,,,,
time,jf,mfi,fold_start,2025-08-27,9,6,77.77777777777779,22.22222222222222,0.26280350628459287,0.25,-0.012803506284592881,0.7190525119520171,0.6931471805599453,0,0,0.0,,,,,,
time,jf,mfi,symbol,AAOI,8,1,62.5,37.5,0.2535829073533135,0.24967864039989646,-0.003904266953417118,0.700702022474772,0.6910547326873759,0,0,0.0,,,,,,
time,jf,mfi,symbol,MRNA,8,1,75.0,25.0,0.3151656068446417,0.29919233790193556,-0.015973268942706134,0.8413251044233734,0.7944330069102256,0,0,0.0,,,,,,
time,jf,mfi,symbol,MSFT,1,1,100.0,0.0,0.2771855412822964,0.25,-0.027185541282296388,0.7475698548431121,0.6931471805599453,0,0,0.0,,,,,,
time,jf,mfi,symbol,NFLX,2,1,100.0,0.0,0.34609932345006345,0.25,-0.09609932345006342,0.8878564571270386,0.6931471805599453,0,0,0.0,,,,,,
time,jf,mfi,symbol,NVDA,2,1,100.0,0.0,0.3865420370138292,0.33284023668639046,-0.053701800327438765,0.9730222433753581,0.8602012652231115,0,0,0.0,,,,,,
time,jf,mfi,symbol,SNOW,6,1,50.0,50.0,0.25532106856965747,0.28908166724904505,0.03376059867938758,0.7057286369779524,0.7789310790464743,0,0,0.0,,,,,,
time,jf,mfi,symbol,TQQQ,6,1,83.33333333333334,16.666666666666664,0.3837223339659184,0.35448388104919454,-0.0292384529167239,0.9881616592331722,0.9114107661506615,0,0,0.0,,,,,,
