case,rule,mode,symbol,entry_date,exit_date,exit_reason,lifetime_return_pct,entered_before_window
year2022,P-confirm5-v5profit50,reset_mark,SNOW,2023-07-19,2023-07-21,hard_stop,-7.055764201430337,False
year2022,P-confirm5-v5profit50,reset_mark,TSLA,2022-12-05,2022-12-21,trail,-26.593404828411117,False
year2022,P-confirm5-v5profit50,reset_mark,TSLA,2023-01-18,2023-02-13,signal,42.08505862732799,False
year2022,P-confirm5-v5profit50,reset_mark,MRNA,2022-12-09,2022-12-13,hard_stop,1.0570427877807598,False
year2022,P-confirm5-v5profit50,reset_mark,MRNA,2023-01-17,2023-02-01,hard_stop,-7.208404859172413,False
year2022,P-confirm5-v5profit50,reset_mark,NVDA,2023-04-19,2023-04-26,signal,-1.509372585492097,False
year2022,P-confirm5-v5profit50,reset_mark,AAOI,2023-01-13,2023-01-20,signal,-1.913204859932649,False
year2022,P-confirm5-v5profit50,reset_mark,AAOI,2023-03-29,2023-04-26,profit_lock,10.218788058805828,False
year2022,P-confirm5-v5profit50,reset_mark,AAOI,2023-05-09,2023-06-22,signal,164.72400659945325,False
year2022,P-confirm5-v5profit50,carry_mark,TQQQ,2022-10-14,2022-11-04,trail,-8.84758457047603,False
year2022,P-confirm5-v5profit50,carry_mark,TQQQ,2023-01-12,2023-01-31,signal,12.172843726286375,False
year2022,P-confirm5-v5profit50,carry_mark,TQQQ,2023-05-01,2023-05-05,hard_stop,-3.8173746313447166,False
year2022,P-confirm5-v5profit50,carry_mark,NFLX,2022-11-14,2022-12-13,max_hold,12.877351857191965,False
year2022,P-confirm5-v5profit50,carry_mark,NFLX,2023-03-27,2023-07-28,signal,26.615563913745333,False
year2022,P-confirm5-v5profit50,carry_mark,YINN,2022-08-12,2022-09-07,trail,-11.40921618160753,True
year2022,P-confirm5-v5profit50,carry_mark,YINN,2022-10-14,2022-10-25,trail,-34.38185233852088,False
year2022,P-confirm5-v5profit50,carry_mark,YINN,2022-11-08,2022-11-23,profit_lock,20.744507023579484,False
year2022,P-confirm5-v5profit50,carry_mark,YINN,2023-01-04,2023-01-31,profit_lock,11.581807686027613,False
year2022,P-confirm5-v5profit50,carry_mark,YINN,2023-06-14,2023-06-21,signal,-7.557120223480485,False
year2022,P-confirm5-v5profit50,carry_mark,SNOW,2022-11-11,2023-01-05,trail,-12.0011368775506,False
year2022,P-confirm5-v5profit50,carry_mark,SNOW,2023-01-13,2023-02-06,signal,14.44413620217182,False
year2022,P-confirm5-v5profit50,carry_mark,SNOW,2023-06-05,2023-07-05,max_hold,-0.6597022778566553,False
year2022,P-confirm5-v5profit50,carry_mark,SNOW,2023-07-19,2023-07-21,hard_stop,-7.055764201430337,False
year2022,P-confirm5-v5profit50,carry_mark,TSLA,2022-12-05,2022-12-21,trail,-26.593404828411117,False
year2022,P-confirm5-v5profit50,carry_mark,TSLA,2023-01-18,2023-02-13,signal,42.08505862732797,False
year2022,P-confirm5-v5profit50,carry_mark,MRNA,2022-12-09,2022-12-13,hard_stop,1.0570427877807598,False
year2022,P-confirm5-v5profit50,carry_mark,MRNA,2023-01-17,2023-02-01,hard_stop,-7.208404859172424,False
year2022,P-confirm5-v5profit50,carry_mark,NVDA,2023-04-19,2023-04-26,signal,-1.509372585492097,False
year2022,P-confirm5-v5profit50,carry_mark,AAOI,2023-01-13,2023-01-20,signal,-1.91320485993266,False
year2022,P-confirm5-v5profit50,carry_mark,AAOI,2023-03-29,2023-04-26,profit_lock,10.218788058805828,False
year2022,P-confirm5-v5profit50,carry_mark,AAOI,2023-05-09,2023-06-22,signal,164.72400659945325,False
year2023,v5,reset_liquidate,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,v5,reset_liquidate,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603473,False
year2023,v5,reset_liquidate,TQQQ,2024-08-06,2024-08-26,terminal,26.220476059691066,False
year2023,v5,reset_liquidate,MSFT,2024-08-16,2024-08-26,terminal,-1.886966772336618,False
year2023,v5,reset_liquidate,NFLX,2023-10-25,2024-08-26,terminal,65.15162887570413,False
year2023,v5,reset_liquidate,YINN,2023-10-12,2023-11-30,trail,-24.892376600456245,False
year2023,v5,reset_liquidate,YINN,2024-01-02,2024-01-17,trail,-26.97428325254111,False
year2023,v5,reset_liquidate,YINN,2024-08-06,2024-08-26,terminal,18.97800480303784,False
year2023,v5,reset_liquidate,SNOW,2023-09-01,2024-01-05,signal,16.509199727021162,False
year2023,v5,reset_liquidate,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,v5,reset_liquidate,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,v5,reset_liquidate,MRNA,2023-11-03,2024-02-12,trail,19.35322949190672,False
year2023,v5,reset_liquidate,GOOGL,2024-03-15,2024-08-26,terminal,16.370420922658834,False
year2023,v5,reset_liquidate,AAOI,2024-04-17,2024-06-21,trail,-25.39859610915135,False
year2023,v5,reset_liquidate,AAOI,2024-07-11,2024-07-25,trail,-5.00312131648667,False
year2023,v5,reset_liquidate,AAOI,2024-08-20,2024-08-26,terminal,11.76681414720866,False
year2023,v5,reset_mark,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,v5,reset_mark,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603473,False
year2023,v5,reset_mark,YINN,2023-10-12,2023-11-30,trail,-24.892376600456245,False
year2023,v5,reset_mark,YINN,2024-01-02,2024-01-17,trail,-26.97428325254111,False
year2023,v5,reset_mark,SNOW,2023-09-01,2024-01-05,signal,16.509199727021162,False
year2023,v5,reset_mark,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,v5,reset_mark,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,v5,reset_mark,MRNA,2023-11-03,2024-02-12,trail,19.35322949190672,False
year2023,v5,reset_mark,AAOI,2024-04-17,2024-06-21,trail,-25.39859610915135,False
year2023,v5,reset_mark,AAOI,2024-07-11,2024-07-25,trail,-5.00312131648667,False
year2023,v5,carry_mark,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,v5,carry_mark,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603448,False
year2023,v5,carry_mark,YINN,2023-10-12,2023-11-30,trail,-24.892376600456224,False
year2023,v5,carry_mark,YINN,2024-01-02,2024-01-17,trail,-26.9742832525411,False
year2023,v5,carry_mark,SNOW,2023-09-01,2024-01-05,signal,16.50919972702114,False
year2023,v5,carry_mark,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,v5,carry_mark,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,v5,carry_mark,MRNA,2023-08-18,2023-10-17,trail,-14.825943022421717,True
year2023,v5,carry_mark,MRNA,2023-11-03,2024-02-12,trail,19.35322949190672,False
year2023,v5,carry_mark,AAOI,2024-04-17,2024-06-21,trail,-25.39859610915135,False
year2023,v5,carry_mark,AAOI,2024-07-11,2024-07-25,trail,-5.003121316486691,False
year2023,P-confirm5-v5profit50,reset_liquidate,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,P-confirm5-v5profit50,reset_liquidate,TQQQ,2023-12-11,2024-01-10,max_hold,10.336111055260977,False
year2023,P-confirm5-v5profit50,reset_liquidate,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603473,False
year2023,P-confirm5-v5profit50,reset_liquidate,TQQQ,2024-08-06,2024-08-26,terminal,26.220476059691066,False
year2023,P-confirm5-v5profit50,reset_liquidate,MSFT,2024-03-01,2024-04-01,max_hold,2.8770752632194085,False
year2023,P-confirm5-v5profit50,reset_liquidate,MSFT,2024-04-12,2024-04-22,hard_stop,-5.8412361341593,False
year2023,P-confirm5-v5profit50,reset_liquidate,MSFT,2024-06-07,2024-07-09,max_hold,9.353930936445654,False
year2023,P-confirm5-v5profit50,reset_liquidate,MSFT,2024-08-16,2024-08-26,terminal,-1.886966772336629,False
year2023,P-confirm5-v5profit50,reset_liquidate,NFLX,2023-10-25,2024-08-26,terminal,65.15162887570413,False
year2023,P-confirm5-v5profit50,reset_liquidate,YINN,2023-10-12,2023-11-30,trail,-24.892376600456245,False
year2023,P-confirm5-v5profit50,reset_liquidate,YINN,2024-01-02,2024-01-17,trail,-26.97428325254111,False
year2023,P-confirm5-v5profit50,reset_liquidate,YINN,2024-08-06,2024-08-26,terminal,18.97800480303784,False
year2023,P-confirm5-v5profit50,reset_liquidate,SNOW,2023-09-01,2024-01-05,signal,16.509199727021162,False
year2023,P-confirm5-v5profit50,reset_liquidate,SNOW,2024-01-11,2024-01-17,hard_stop,-6.928387111325018,False
year2023,P-confirm5-v5profit50,reset_liquidate,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,P-confirm5-v5profit50,reset_liquidate,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,P-confirm5-v5profit50,reset_liquidate,MRNA,2023-11-03,2024-02-09,profit_lock,27.47760109112143,False
year2023,P-confirm5-v5profit50,reset_liquidate,NVDA,2024-02-26,2024-03-25,max_hold,17.638151065641416,False
year2023,P-confirm5-v5profit50,reset_liquidate,NVDA,2024-07-10,2024-07-17,hard_stop,-9.641569646689597,False
year2023,P-confirm5-v5profit50,reset_liquidate,GOOGL,2023-08-30,2023-09-28,max_hold,-3.8578072719825385,False
year2023,P-confirm5-v5profit50,reset_liquidate,GOOGL,2024-01-10,2024-02-08,max_hold,3.218785572620142,False
year2023,P-confirm5-v5profit50,reset_liquidate,GOOGL,2024-02-09,2024-02-27,hard_stop,-6.092099016948205,False
year2023,P-confirm5-v5profit50,reset_liquidate,GOOGL,2024-03-15,2024-08-05,profit_lock,8.904670526315783,False
year2023,P-confirm5-v5profit50,reset_liquidate,AAOI,2024-04-17,2024-06-21,trail,-25.39859610915135,False
year2023,P-confirm5-v5profit50,reset_liquidate,AAOI,2024-07-11,2024-07-19,profit_lock,11.114329773792498,False
year2023,P-confirm5-v5profit50,reset_liquidate,AAOI,2024-08-20,2024-08-26,terminal,11.766814147208681,False
year2023,P-confirm5-v5profit50,reset_mark,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,P-confirm5-v5profit50,reset_mark,TQQQ,2023-12-11,2024-01-10,max_hold,10.336111055260977,False
year2023,P-confirm5-v5profit50,reset_mark,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603473,False
year2023,P-confirm5-v5profit50,reset_mark,MSFT,2024-03-01,2024-04-01,max_hold,2.8770752632194085,False
year2023,P-confirm5-v5profit50,reset_mark,MSFT,2024-04-12,2024-04-22,hard_stop,-5.8412361341593,False
year2023,P-confirm5-v5profit50,reset_mark,MSFT,2024-06-07,2024-07-09,max_hold,9.353930936445654,False
year2023,P-confirm5-v5profit50,reset_mark,YINN,2023-10-12,2023-11-30,trail,-24.892376600456245,False
year2023,P-confirm5-v5profit50,reset_mark,YINN,2024-01-02,2024-01-17,trail,-26.97428325254111,False
year2023,P-confirm5-v5profit50,reset_mark,SNOW,2023-09-01,2024-01-05,signal,16.509199727021162,False
year2023,P-confirm5-v5profit50,reset_mark,SNOW,2024-01-11,2024-01-17,hard_stop,-6.928387111325018,False
year2023,P-confirm5-v5profit50,reset_mark,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,P-confirm5-v5profit50,reset_mark,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,P-confirm5-v5profit50,reset_mark,MRNA,2023-11-03,2024-02-09,profit_lock,27.47760109112143,False
year2023,P-confirm5-v5profit50,reset_mark,NVDA,2024-02-26,2024-03-25,max_hold,17.638151065641416,False
year2023,P-confirm5-v5profit50,reset_mark,NVDA,2024-07-10,2024-07-17,hard_stop,-9.641569646689597,False
year2023,P-confirm5-v5profit50,reset_mark,GOOGL,2023-08-30,2023-09-28,max_hold,-3.8578072719825385,False
year2023,P-confirm5-v5profit50,reset_mark,GOOGL,2024-01-10,2024-02-08,max_hold,3.218785572620142,False
year2023,P-confirm5-v5profit50,reset_mark,GOOGL,2024-02-09,2024-02-27,hard_stop,-6.092099016948205,False
year2023,P-confirm5-v5profit50,reset_mark,GOOGL,2024-03-15,2024-08-05,profit_lock,8.904670526315783,False
year2023,P-confirm5-v5profit50,reset_mark,AAOI,2024-04-17,2024-06-21,trail,-25.39859610915135,False
year2023,P-confirm5-v5profit50,reset_mark,AAOI,2024-07-11,2024-07-19,profit_lock,11.114329773792498,False
year2023,P-confirm5-v5profit50,carry_mark,TQQQ,2023-10-10,2023-10-27,trail,-17.082673786856507,False
year2023,P-confirm5-v5profit50,carry_mark,TQQQ,2023-12-11,2024-01-10,max_hold,10.336111055260954,False
year2023,P-confirm5-v5profit50,carry_mark,TQQQ,2024-05-06,2024-07-22,signal,28.498565677603473,False
year2023,P-confirm5-v5profit50,carry_mark,YINN,2023-10-12,2023-11-30,trail,-24.892376600456235,False
year2023,P-confirm5-v5profit50,carry_mark,YINN,2024-01-02,2024-01-17,trail,-26.97428325254111,False
year2023,P-confirm5-v5profit50,carry_mark,SNOW,2023-09-01,2024-01-05,signal,16.509199727021162,False
year2023,P-confirm5-v5profit50,carry_mark,SNOW,2024-01-11,2024-01-17,hard_stop,-6.928387111325041,False
year2023,P-confirm5-v5profit50,carry_mark,SNOW,2024-06-28,2024-08-06,trail,-14.331088418973547,False
year2023,P-confirm5-v5profit50,carry_mark,TSLA,2024-04-30,2024-07-12,signal,25.85765548340815,False
year2023,P-confirm5-v5profit50,carry_mark,MRNA,2023-08-18,2023-10-17,trail,-14.825943022421706,True
year2023,P-confirm5-v5profit50,carry_mark,MRNA,2023-11-03,2024-02-09,profit_lock,27.47760109112143,False
year2023,P-confirm5-v5profit50,carry_mark,NVDA,2024-02-26,2024-03-25,max_hold,17.638151065641416,False
year2023,P-confirm5-v5profit50,carry_mark,NVDA,2024-07-10,2024-07-17,hard_stop,-9.641569646689563,False
year2023,P-confirm5-v5profit50,carry_mark,GOOGL,2023-08-30,2023-09-28,max_hold,-3.8578072719825496,False
year2023,P-confirm5-v5profit50,carry_mark,GOOGL,2024-01-10,2024-02-08,max_hold,3.218785572620142,False
year2023,P-confirm5-v5profit50,carry_mark,GOOGL,2024-02-09,2024-02-27,hard_stop,-6.092099016948216,False
year2023,P-confirm5-v5profit50,carry_mark,GOOGL,2024-03-15,2024-08-05,profit_lock,8.904670526315805,False
year2023,P-confirm5-v5profit50,carry_mark,AAOI,2023-08-08,2023-09-06,max_hold,11.127365713424231,True
year2023,P-confirm5-v5profit50,carry_mark,AAOI,2024-04-17,2024-06-21,trail,-25.398596109151363,False
year2023,P-confirm5-v5profit50,carry_mark,AAOI,2024-07-11,2024-07-19,profit_lock,11.11432977379252,False
year2024,v5,reset_liquidate,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368063,False
year2024,v5,reset_liquidate,MSFT,2025-03-25,2025-08-26,terminal,27.19242828208246,False
year2024,v5,reset_liquidate,NFLX,2024-10-22,2025-01-03,signal,16.47453362647122,False
year2024,v5,reset_liquidate,NFLX,2025-03-25,2025-08-26,terminal,25.093443715662822,False
year2024,v5,reset_liquidate,YINN,2025-01-28,2025-02-25,signal,38.25064305242771,False
year2024,v5,reset_liquidate,YINN,2025-04-10,2025-08-26,terminal,75.39740148288352,False
year2024,v5,reset_liquidate,TSLA,2024-10-28,2024-12-19,signal,67.02840620483398,False
year2024,v5,reset_liquidate,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506441,False
year2024,v5,reset_liquidate,MRNA,2024-11-19,2025-01-14,trail,-9.809136752879121,False
year2024,v5,reset_liquidate,MRNA,2025-02-18,2025-04-01,trail,-13.33546105109743,False
year2024,v5,reset_liquidate,MRNA,2025-04-29,2025-08-04,signal,1.7986428200842397,False
year2024,v5,reset_liquidate,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580999,False
year2024,v5,reset_liquidate,NVDA,2025-04-08,2025-08-26,terminal,74.76086791152746,False
year2024,v5,reset_liquidate,GOOGL,2024-09-18,2025-03-12,trail,3.995375811745916,False
year2024,v5,reset_liquidate,AAOI,2025-03-13,2025-03-28,trail,3.7543327154057726,False
year2024,v5,reset_liquidate,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864788,False
year2024,v5,reset_liquidate,AAOI,2025-05-02,2025-06-02,trail,0.19275887723202434,False
year2024,v5,reset_mark,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368063,False
year2024,v5,reset_mark,NFLX,2024-10-22,2025-01-03,signal,16.47453362647122,False
year2024,v5,reset_mark,YINN,2025-01-28,2025-02-25,signal,38.25064305242771,False
year2024,v5,reset_mark,TSLA,2024-10-28,2024-12-19,signal,67.02840620483398,False
year2024,v5,reset_mark,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506441,False
year2024,v5,reset_mark,MRNA,2024-11-19,2025-01-14,trail,-9.809136752879121,False
year2024,v5,reset_mark,MRNA,2025-02-18,2025-04-01,trail,-13.33546105109743,False
year2024,v5,reset_mark,MRNA,2025-04-29,2025-08-04,signal,1.7986428200842397,False
year2024,v5,reset_mark,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580999,False
year2024,v5,reset_mark,GOOGL,2024-09-18,2025-03-12,trail,3.995375811745916,False
year2024,v5,reset_mark,AAOI,2025-03-13,2025-03-28,trail,3.7543327154057726,False
year2024,v5,reset_mark,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864788,False
year2024,v5,reset_mark,AAOI,2025-05-02,2025-06-02,trail,0.19275887723202434,False
year2024,v5,carry_mark,TQQQ,2024-08-06,2024-09-09,trail,7.986179955415418,True
year2024,v5,carry_mark,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368063,False
year2024,v5,carry_mark,MSFT,2023-04-28,2025-04-04,trail,19.536231482382703,True
year2024,v5,carry_mark,NFLX,2023-10-25,2025-01-03,signal,114.25523844028564,True
year2024,v5,carry_mark,YINN,2024-08-06,2024-10-09,signal,97.67171273084114,True
year2024,v5,carry_mark,YINN,2025-01-28,2025-02-25,signal,38.25064305242771,False
year2024,v5,carry_mark,TSLA,2024-10-28,2024-12-19,signal,67.02840620483397,False
year2024,v5,carry_mark,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506463,False
year2024,v5,carry_mark,MRNA,2024-11-19,2025-01-14,trail,-9.80913675287911,False
year2024,v5,carry_mark,MRNA,2025-02-18,2025-04-01,trail,-13.335461051097441,False
year2024,v5,carry_mark,MRNA,2025-04-29,2025-08-04,signal,1.7986428200841953,False
year2024,v5,carry_mark,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580999,False
year2024,v5,carry_mark,GOOGL,2024-03-15,2024-09-09,trail,6.810615458117031,True
year2024,v5,carry_mark,GOOGL,2024-09-18,2025-03-12,trail,3.995375811745916,False
year2024,v5,carry_mark,AAOI,2024-08-20,2024-12-06,signal,335.1005535215784,True
year2024,v5,carry_mark,AAOI,2025-03-13,2025-03-28,trail,3.7543327154057726,False
year2024,v5,carry_mark,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864788,False
year2024,v5,carry_mark,AAOI,2025-05-02,2025-06-02,trail,0.19275887723202434,False
year2024,P-confirm5-v5profit50,reset_liquidate,TQQQ,2024-11-08,2024-11-18,hard_stop,-9.048641453484741,False
year2024,P-confirm5-v5profit50,reset_liquidate,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368063,False
year2024,P-confirm5-v5profit50,reset_liquidate,TQQQ,2025-06-25,2025-07-24,max_hold,11.908208101823714,False
year2024,P-confirm5-v5profit50,reset_liquidate,TQQQ,2025-08-07,2025-08-25,signal,-1.594386733820241,False
year2024,P-confirm5-v5profit50,reset_liquidate,MSFT,2024-11-14,2024-12-13,max_hold,5.304369618006088,False
year2024,P-confirm5-v5profit50,reset_liquidate,MSFT,2025-03-25,2025-08-26,terminal,27.19242828208246,False
year2024,P-confirm5-v5profit50,reset_liquidate,NFLX,2024-09-16,2024-10-14,max_hold,3.3643892857142976,False
year2024,P-confirm5-v5profit50,reset_liquidate,NFLX,2024-10-22,2025-01-03,signal,16.47453362647122,False
year2024,P-confirm5-v5profit50,reset_liquidate,NFLX,2025-03-25,2025-08-01,profit_lock,18.65762523967134,False
year2024,P-confirm5-v5profit50,reset_liquidate,NFLX,2025-08-12,2025-08-26,terminal,-0.11109733359200291,False
year2024,P-confirm5-v5profit50,reset_liquidate,YINN,2025-01-28,2025-02-25,signal,38.25064305242771,False
year2024,P-confirm5-v5profit50,reset_liquidate,YINN,2025-04-10,2025-08-26,terminal,75.39740148288352,False
year2024,P-confirm5-v5profit50,reset_liquidate,TSLA,2024-10-28,2024-12-19,signal,67.02840620483398,False
year2024,P-confirm5-v5profit50,reset_liquidate,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506441,False
year2024,P-confirm5-v5profit50,reset_liquidate,MRNA,2024-11-19,2025-01-10,profit_lock,9.730072383504606,False
year2024,P-confirm5-v5profit50,reset_liquidate,MRNA,2025-01-14,2025-02-03,profit_lock,8.488237954206724,False
year2024,P-confirm5-v5profit50,reset_liquidate,MRNA,2025-02-18,2025-04-01,trail,-13.335461051097452,False
year2024,P-confirm5-v5profit50,reset_liquidate,MRNA,2025-04-29,2025-08-01,profit_lock,0.18163885879924901,False
year2024,P-confirm5-v5profit50,reset_liquidate,NVDA,2024-11-07,2024-11-26,hard_stop,-6.124240932610414,False
year2024,P-confirm5-v5profit50,reset_liquidate,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580998,False
year2024,P-confirm5-v5profit50,reset_liquidate,NVDA,2025-04-08,2025-08-26,terminal,74.76086791152746,False
year2024,P-confirm5-v5profit50,reset_liquidate,GOOGL,2024-09-18,2025-02-24,profit_lock,13.615793055628366,False
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,2024-10-07,2024-11-04,max_hold,9.989118363779447,False
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,2024-11-11,2024-12-06,signal,34.20157163187065,False
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,2025-03-13,2025-03-27,profit_lock,13.315317175161368,False
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864776,False
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,2025-05-02,2025-05-22,profit_lock,11.776111500711895,False
year2024,P-confirm5-v5profit50,reset_mark,TQQQ,2024-11-08,2024-11-18,hard_stop,-9.048641453484741,False
year2024,P-confirm5-v5profit50,reset_mark,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368063,False
year2024,P-confirm5-v5profit50,reset_mark,TQQQ,2025-06-25,2025-07-24,max_hold,11.908208101823714,False
year2024,P-confirm5-v5profit50,reset_mark,TQQQ,2025-08-07,2025-08-25,signal,-1.594386733820241,False
year2024,P-confirm5-v5profit50,reset_mark,MSFT,2024-11-14,2024-12-13,max_hold,5.304369618006088,False
year2024,P-confirm5-v5profit50,reset_mark,NFLX,2024-09-16,2024-10-14,max_hold,3.3643892857142976,False
year2024,P-confirm5-v5profit50,reset_mark,NFLX,2024-10-22,2025-01-03,signal,16.47453362647122,False
year2024,P-confirm5-v5profit50,reset_mark,NFLX,2025-03-25,2025-08-01,profit_lock,18.65762523967134,False
year2024,P-confirm5-v5profit50,reset_mark,YINN,2025-01-28,2025-02-25,signal,38.25064305242771,False
year2024,P-confirm5-v5profit50,reset_mark,TSLA,2024-10-28,2024-12-19,signal,67.02840620483398,False
year2024,P-confirm5-v5profit50,reset_mark,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506441,False
year2024,P-confirm5-v5profit50,reset_mark,MRNA,2024-11-19,2025-01-10,profit_lock,9.730072383504606,False
year2024,P-confirm5-v5profit50,reset_mark,MRNA,2025-01-14,2025-02-03,profit_lock,8.488237954206724,False
year2024,P-confirm5-v5profit50,reset_mark,MRNA,2025-02-18,2025-04-01,trail,-13.335461051097452,False
year2024,P-confirm5-v5profit50,reset_mark,MRNA,2025-04-29,2025-08-01,profit_lock,0.18163885879924901,False
year2024,P-confirm5-v5profit50,reset_mark,NVDA,2024-11-07,2024-11-26,hard_stop,-6.124240932610414,False
year2024,P-confirm5-v5profit50,reset_mark,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580998,False
year2024,P-confirm5-v5profit50,reset_mark,GOOGL,2024-09-18,2025-02-24,profit_lock,13.615793055628366,False
year2024,P-confirm5-v5profit50,reset_mark,AAOI,2024-10-07,2024-11-04,max_hold,9.989118363779447,False
year2024,P-confirm5-v5profit50,reset_mark,AAOI,2024-11-11,2024-12-06,signal,34.20157163187065,False
year2024,P-confirm5-v5profit50,reset_mark,AAOI,2025-03-13,2025-03-27,profit_lock,13.315317175161368,False
year2024,P-confirm5-v5profit50,reset_mark,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864776,False
year2024,P-confirm5-v5profit50,reset_mark,AAOI,2025-05-02,2025-05-22,profit_lock,11.776111500711895,False
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,2024-08-06,2024-09-04,profit_lock,12.540143330131738,True
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,2024-11-08,2024-11-18,hard_stop,-9.048641453484752,False
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,2025-04-08,2025-04-22,trail,-4.443444330368084,False
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,2025-06-25,2025-07-24,max_hold,11.908208101823714,False
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,2025-08-07,2025-08-25,signal,-1.594386733820241,False
year2024,P-confirm5-v5profit50,carry_mark,MSFT,2023-04-28,2025-03-11,profit_lock,24.417738511835196,True
year2024,P-confirm5-v5profit50,carry_mark,NFLX,2023-10-25,2025-01-03,signal,114.25523844028564,True
year2024,P-confirm5-v5profit50,carry_mark,NFLX,2025-03-25,2025-08-01,profit_lock,18.65762523967134,False
year2024,P-confirm5-v5profit50,carry_mark,YINN,2024-08-06,2024-09-09,profit_lock,6.924852086161359,True
year2024,P-confirm5-v5profit50,carry_mark,YINN,2025-01-28,2025-02-25,signal,38.25064305242773,False
year2024,P-confirm5-v5profit50,carry_mark,TSLA,2024-10-28,2024-12-19,signal,67.02840620483397,False
year2024,P-confirm5-v5profit50,carry_mark,TSLA,2025-03-13,2025-04-09,trail,-9.627677945506452,False
year2024,P-confirm5-v5profit50,carry_mark,MRNA,2024-11-19,2025-01-10,profit_lock,9.730072383504629,False
year2024,P-confirm5-v5profit50,carry_mark,MRNA,2025-01-14,2025-02-03,profit_lock,8.488237954206701,False
year2024,P-confirm5-v5profit50,carry_mark,MRNA,2025-02-18,2025-04-01,trail,-13.335461051097441,False
year2024,P-confirm5-v5profit50,carry_mark,MRNA,2025-04-29,2025-08-01,profit_lock,0.18163885879924901,False
year2024,P-confirm5-v5profit50,carry_mark,NVDA,2024-11-07,2024-11-26,hard_stop,-6.1242409326104035,False
year2024,P-confirm5-v5profit50,carry_mark,NVDA,2025-01-07,2025-02-04,trail,-23.72333142580999,False
year2024,P-confirm5-v5profit50,carry_mark,GOOGL,2024-09-18,2025-02-24,profit_lock,13.615793055628345,False
year2024,P-confirm5-v5profit50,carry_mark,AAOI,2024-08-20,2024-12-06,signal,335.1005535215784,True
year2024,P-confirm5-v5profit50,carry_mark,AAOI,2025-03-13,2025-03-27,profit_lock,13.315317175161368,False
year2024,P-confirm5-v5profit50,carry_mark,AAOI,2025-04-08,2025-04-17,trail,-13.641687661864776,False
year2024,P-confirm5-v5profit50,carry_mark,AAOI,2025-05-02,2025-05-22,profit_lock,11.776111500711917,False
year2025,v5,reset_liquidate,TQQQ,2026-04-10,2026-06-10,signal,44.928508277909906,False
year2025,v5,reset_liquidate,MSFT,2026-04-15,2026-06-10,signal,-0.061988349906882956,False
