case,rule,mode,date,return
full5y,v5,carry_mark,2024-03-26,0.0003973482624812563
full5y,v5,carry_mark,2024-03-27,-0.0024160991544916245
full5y,v5,carry_mark,2024-03-28,-0.0011392480396961613
full5y,v5,carry_mark,2024-04-01,0.00508566570982647
full5y,v5,carry_mark,2024-04-02,-0.001351607594157489
full5y,v5,carry_mark,2024-04-03,0.0025818165896726807
full5y,v5,carry_mark,2024-04-04,-0.0054986772954861984
full5y,v5,carry_mark,2024-04-05,0.006222180635687291
full5y,v5,carry_mark,2024-04-08,0.00010108008647303768
full5y,v5,carry_mark,2024-04-09,-9.657780406835403e-05
full5y,v5,carry_mark,2024-04-10,-0.0009407262166612806
full5y,v5,carry_mark,2024-04-11,0.004846546204319258
full5y,v5,carry_mark,2024-04-12,-0.0034092726804772267
full5y,v5,carry_mark,2024-04-15,-0.006294909188095587
full5y,v5,carry_mark,2024-04-16,0.0016381749705633108
full5y,v5,carry_mark,2024-04-17,-0.0011859634636087746
full5y,v5,carry_mark,2024-04-18,-0.004671909824278264
full5y,v5,carry_mark,2024-04-19,-0.007652765361515967
full5y,v5,carry_mark,2024-04-22,-0.006365330886890841
full5y,v5,carry_mark,2024-04-23,0.008257700960555359
full5y,v5,carry_mark,2024-04-24,-0.0066428123699995845
full5y,v5,carry_mark,2024-04-25,-0.004423856557186301
full5y,v5,carry_mark,2024-04-26,0.013199024792029824
full5y,v5,carry_mark,2024-04-29,-0.010491236141343752
full5y,v5,carry_mark,2024-04-30,-0.012519214426814095
full5y,v5,carry_mark,2024-05-01,0.001011280305672202
full5y,v5,carry_mark,2024-05-02,0.009411275251693208
full5y,v5,carry_mark,2024-05-03,0.012711957939681051
full5y,v5,carry_mark,2024-05-06,0.017052290870404652
full5y,v5,carry_mark,2024-05-07,-0.003817517741949794
full5y,v5,carry_mark,2024-05-08,-0.009270214909992991
full5y,v5,carry_mark,2024-05-09,-0.0024983359835148876
full5y,v5,carry_mark,2024-05-10,-0.004773836228077599
full5y,v5,carry_mark,2024-05-13,0.0015174840523655918
full5y,v5,carry_mark,2024-05-14,0.0176771949193519
full5y,v5,carry_mark,2024-05-15,0.004082278337724654
full5y,v5,carry_mark,2024-05-16,0.0018573325404716457
full5y,v5,carry_mark,2024-05-17,0.008311427867398325
full5y,v5,carry_mark,2024-05-20,0.011292293348879889
full5y,v5,carry_mark,2024-05-21,0.006870228120577693
full5y,v5,carry_mark,2024-05-22,-0.0057467821922547735
full5y,v5,carry_mark,2024-05-23,-0.008863721740265151
full5y,v5,carry_mark,2024-05-24,0.014656706039028623
full5y,v5,carry_mark,2024-05-28,-0.00038784203842546773
full5y,v5,carry_mark,2024-05-29,-0.005321604470488206
full5y,v5,carry_mark,2024-05-30,-0.011592035601378569
full5y,v5,carry_mark,2024-05-31,-0.010594929788168362
full5y,v5,carry_mark,2024-06-03,0.0010384710876926051
full5y,v5,carry_mark,2024-06-04,-0.005822885689187596
full5y,v5,carry_mark,2024-06-05,0.017235212416218816
full5y,v5,carry_mark,2024-06-06,0.0002747283939658729
full5y,v5,carry_mark,2024-06-07,-0.001521180051887272
full5y,v5,carry_mark,2024-06-10,-0.0028871686666320784
full5y,v5,carry_mark,2024-06-11,0.002935503400487871
full5y,v5,carry_mark,2024-06-12,0.013315169306184793
full5y,v5,carry_mark,2024-06-13,0.0002982868967423613
full5y,v5,carry_mark,2024-06-14,0.002528918724513873
full5y,v5,carry_mark,2024-06-17,0.012345761419488399
full5y,v5,carry_mark,2024-06-18,-0.002812469434636844
full5y,v5,carry_mark,2024-06-20,-0.016207526847935548
full5y,v5,carry_mark,2024-06-21,0.005086711706210367
full5y,v5,carry_mark,2024-06-24,-0.006811697909628678
full5y,v5,carry_mark,2024-06-25,0.009874698464446418
full5y,v5,carry_mark,2024-06-26,0.006412270906311346
full5y,v5,carry_mark,2024-06-27,0.0032258541643392035
full5y,v5,carry_mark,2024-06-28,-0.004731831163538258
full5y,v5,carry_mark,2024-07-01,0.015839571030852928
full5y,v5,carry_mark,2024-07-02,0.015341471567540132
full5y,v5,carry_mark,2024-07-03,0.010730457187769904
full5y,v5,carry_mark,2024-07-05,0.010461869312487937
full5y,v5,carry_mark,2024-07-08,-0.0016046976053388673
full5y,v5,carry_mark,2024-07-09,-0.0004352569753606983
full5y,v5,carry_mark,2024-07-10,0.00496113407636356
full5y,v5,carry_mark,2024-07-11,-0.02498791157561534
full5y,v5,carry_mark,2024-07-12,-0.0020867192669068446
full5y,v5,carry_mark,2024-07-15,0.010236497612596273
full5y,v5,carry_mark,2024-07-16,0.016107507258018638
full5y,v5,carry_mark,2024-07-17,-0.021734735758681657
full5y,v5,carry_mark,2024-07-18,-0.013689039872301556
full5y,v5,carry_mark,2024-07-19,-0.01193993786686447
full5y,v5,carry_mark,2024-07-22,0.010110568700907097
full5y,v5,carry_mark,2024-07-23,0.0029433772692060156
full5y,v5,carry_mark,2024-07-24,-0.023977019212942586
full5y,v5,carry_mark,2024-07-25,-0.0034546432524203198
full5y,v5,carry_mark,2024-07-26,0.0005903455605182906
full5y,v5,carry_mark,2024-07-29,0.0016016678893135071
full5y,v5,carry_mark,2024-07-30,-0.001675681890864189
full5y,v5,carry_mark,2024-07-31,0.0017441189648910948
full5y,v5,carry_mark,2024-08-01,-0.0060481199250345345
full5y,v5,carry_mark,2024-08-02,-0.009828487537332365
full5y,v5,carry_mark,2024-08-05,-0.0161323854331513
full5y,v5,carry_mark,2024-08-06,0.00736566419974678
full5y,v5,carry_mark,2024-08-07,-0.0018444705845496513
full5y,v5,carry_mark,2024-08-08,0.022189443008395583
full5y,v5,carry_mark,2024-08-09,0.0032329630482842873
full5y,v5,carry_mark,2024-08-12,0.002257837748959368
full5y,v5,carry_mark,2024-08-13,0.014414428170381988
full5y,v5,carry_mark,2024-08-14,-0.004981079242326969
full5y,v5,carry_mark,2024-08-15,0.015165753278151572
full5y,v5,carry_mark,2024-08-16,0.008440538487977055
full5y,v5,carry_mark,2024-08-19,0.011912093589781736
full5y,v5,carry_mark,2024-08-20,-0.0027420822967905044
full5y,v5,carry_mark,2024-08-21,0.004815740101510435
full5y,v5,carry_mark,2024-08-22,-0.010426505826678156
full5y,v5,carry_mark,2024-08-23,0.016868655400601694
full5y,v5,carry_mark,2024-08-26,-0.006836836582630001
full5y,v5,carry_mark,2024-08-27,-0.0004135244120197612
full5y,v5,carry_mark,2024-08-28,-0.012406563341301625
full5y,v5,carry_mark,2024-08-29,0.01597343771981994
full5y,v5,carry_mark,2024-08-30,0.01805358921884357
full5y,v5,carry_mark,2024-09-03,-0.01566284729277273
full5y,v5,carry_mark,2024-09-04,0.005121290711390026
full5y,v5,carry_mark,2024-09-05,-0.006199759996128007
full5y,v5,carry_mark,2024-09-06,-0.023791115693195773
full5y,v5,carry_mark,2024-09-09,0.016515797249096596
full5y,v5,carry_mark,2024-09-10,-0.003042694252692191
full5y,v5,carry_mark,2024-09-11,0.010357285814471862
full5y,v5,carry_mark,2024-09-12,0.013104912880849662
full5y,v5,carry_mark,2024-09-13,0.004554075739284724
full5y,v5,carry_mark,2024-09-16,-0.00809880322695844
full5y,v5,carry_mark,2024-09-17,0.009282066943848633
full5y,v5,carry_mark,2024-09-18,-0.007110019746209328
full5y,v5,carry_mark,2024-09-19,0.022633537556344986
full5y,v5,carry_mark,2024-09-20,-0.002999609919812818
full5y,v5,carry_mark,2024-09-23,0.006674530101831444
full5y,v5,carry_mark,2024-09-24,0.04429621750290236
full5y,v5,carry_mark,2024-09-25,-0.01163515204752712
full5y,v5,carry_mark,2024-09-26,0.019025453896193444
full5y,v5,carry_mark,2024-09-27,-0.005221350594467067
full5y,v5,carry_mark,2024-09-30,0.002496913643632248
full5y,v5,carry_mark,2024-10-01,0.003332461626633143
full5y,v5,carry_mark,2024-10-02,0.024217146325439178
full5y,v5,carry_mark,2024-10-03,-0.004935593834140694
full5y,v5,carry_mark,2024-10-04,0.021530535838565214
full5y,v5,carry_mark,2024-10-07,0.0037898814780863654
full5y,v5,carry_mark,2024-10-08,-0.01535302895684818
full5y,v5,carry_mark,2024-10-09,-0.011347073732489799
full5y,v5,carry_mark,2024-10-10,0.003171331592788362
full5y,v5,carry_mark,2024-10-11,0.00700702636833801
full5y,v5,carry_mark,2024-10-14,0.0035120560684853254
full5y,v5,carry_mark,2024-10-15,-0.006314374370626441
full5y,v5,carry_mark,2024-10-16,0.00765222790843918
full5y,v5,carry_mark,2024-10-17,-0.003092029929602469
full5y,v5,carry_mark,2024-10-18,0.009470179341128837
full5y,v5,carry_mark,2024-10-21,0.0012937581158934286
full5y,v5,carry_mark,2024-10-22,-0.003031560459539062
full5y,v5,carry_mark,2024-10-23,-0.007582699741105958
full5y,v5,carry_mark,2024-10-24,0.0032824761247035594
full5y,v5,carry_mark,2024-10-25,0.0023322459551555095
full5y,v5,carry_mark,2024-10-28,-0.007911554007844213
full5y,v5,carry_mark,2024-10-29,-0.0023319039521703332
full5y,v5,carry_mark,2024-10-30,0.005781204814953434
full5y,v5,carry_mark,2024-10-31,-0.015123697181305218
full5y,v5,carry_mark,2024-11-01,0.008566035386135595
full5y,v5,carry_mark,2024-11-04,-0.006819148781166473
full5y,v5,carry_mark,2024-11-05,0.006536826823749675
full5y,v5,carry_mark,2024-11-06,0.0209973531022833
full5y,v5,carry_mark,2024-11-07,0.019074664538949838
full5y,v5,carry_mark,2024-11-08,0.06107604603198352
full5y,v5,carry_mark,2024-11-11,0.01222622992114183
full5y,v5,carry_mark,2024-11-12,-0.0016112793270926184
full5y,v5,carry_mark,2024-11-13,-0.0036092435678908076
full5y,v5,carry_mark,2024-11-14,-0.0031364477174204318
full5y,v5,carry_mark,2024-11-15,-0.00786363763669845
full5y,v5,carry_mark,2024-11-18,0.012173436396280036
full5y,v5,carry_mark,2024-11-19,0.007385236397214945
full5y,v5,carry_mark,2024-11-20,0.016934597210849146
full5y,v5,carry_mark,2024-11-21,0.0032114563450125534
full5y,v5,carry_mark,2024-11-22,0.017617982684165125
full5y,v5,carry_mark,2024-11-25,0.0006265740055033775
full5y,v5,carry_mark,2024-11-26,-0.0022580851238974352
full5y,v5,carry_mark,2024-11-27,-0.0005728805508959933
full5y,v5,carry_mark,2024-11-29,0.017129997077295712
full5y,v5,carry_mark,2024-12-02,0.009590455564042644
full5y,v5,carry_mark,2024-12-03,-0.0024719498623941515
full5y,v5,carry_mark,2024-12-04,0.009304020091479482
full5y,v5,carry_mark,2024-12-05,-0.014369186947136448
full5y,v5,carry_mark,2024-12-06,0.020589733304997228
full5y,v5,carry_mark,2024-12-09,0.0015473637479080926
full5y,v5,carry_mark,2024-12-10,-0.0012478147145519758
full5y,v5,carry_mark,2024-12-11,0.018525102871860977
full5y,v5,carry_mark,2024-12-12,-0.004472694895751317
full5y,v5,carry_mark,2024-12-13,-0.0003216507929454604
full5y,v5,carry_mark,2024-12-16,0.010974939274703787
full5y,v5,carry_mark,2024-12-17,0.0008490157655754116
full5y,v5,carry_mark,2024-12-18,-0.02473424163882674
full5y,v5,carry_mark,2024-12-19,0.0070754146345057166
full5y,v5,carry_mark,2024-12-20,0.001787386480280828
full5y,v5,carry_mark,2024-12-23,0.0021447990160566198
full5y,v5,carry_mark,2024-12-24,0.005683227002753699
full5y,v5,carry_mark,2024-12-26,-0.0009965427106170765
full5y,v5,carry_mark,2024-12-27,-0.00571931314331473
full5y,v5,carry_mark,2024-12-30,-0.004765945577165742
full5y,v5,carry_mark,2024-12-31,0.0027765869489139285
full5y,v5,carry_mark,2025-01-02,-0.00012897667546717394
full5y,v5,carry_mark,2025-01-03,0.003435026268118069
full5y,v5,carry_mark,2025-01-06,0.0046362890574927155
full5y,v5,carry_mark,2025-01-07,0.001154843952654705
full5y,v5,carry_mark,2025-01-08,-0.009463836881823607
full5y,v5,carry_mark,2025-01-10,-0.00743489880777507
full5y,v5,carry_mark,2025-01-13,-0.019733074408823315
full5y,v5,carry_mark,2025-01-14,-0.0022744679704893023
full5y,v5,carry_mark,2025-01-15,0.009065415876335225
full5y,v5,carry_mark,2025-01-16,-0.003715623394016665
full5y,v5,carry_mark,2025-01-17,0.005749372065669611
full5y,v5,carry_mark,2025-01-21,0.0031880008752505516
full5y,v5,carry_mark,2025-01-22,0.008723150472537067
full5y,v5,carry_mark,2025-01-23,1.968680980533044e-05
full5y,v5,carry_mark,2025-01-24,-0.002591417764964521
full5y,v5,carry_mark,2025-01-27,-0.023303126166878563
full5y,v5,carry_mark,2025-01-28,0.01774266116917005
full5y,v5,carry_mark,2025-01-29,-0.0061160169185693666
full5y,v5,carry_mark,2025-01-30,0.0038132054205054612
full5y,v5,carry_mark,2025-01-31,-0.008162601491699839
full5y,v5,carry_mark,2025-02-03,-0.006805475489968915
full5y,v5,carry_mark,2025-02-04,0.009737856448763793
full5y,v5,carry_mark,2025-02-05,-0.011796325014052422
full5y,v5,carry_mark,2025-02-06,0.0038902888214605857
full5y,v5,carry_mark,2025-02-07,-0.0002266956314317059
full5y,v5,carry_mark,2025-02-10,0.008934514772517721
full5y,v5,carry_mark,2025-02-11,-0.0035906133446312327
full5y,v5,carry_mark,2025-02-12,0.006037911603502944
full5y,v5,carry_mark,2025-02-13,0.001744632217459774
full5y,v5,carry_mark,2025-02-14,0.006671218272001423
full5y,v5,carry_mark,2025-02-18,0.009455190347323839
full5y,v5,carry_mark,2025-02-19,0.0003487134758095922
full5y,v5,carry_mark,2025-02-20,-0.0001062857155256891
full5y,v5,carry_mark,2025-02-21,0.004972942986118545
full5y,v5,carry_mark,2025-02-24,-0.015967310800983757
full5y,v5,carry_mark,2025-02-25,-0.0017436540296107417
full5y,v5,carry_mark,2025-02-26,-0.00017209359062344553
full5y,v5,carry_mark,2025-02-27,-0.01166525776000774
full5y,v5,carry_mark,2025-02-28,0.001774451497064633
full5y,v5,carry_mark,2025-03-03,-0.0062901586983168944
full5y,v5,carry_mark,2025-03-04,0.002702428362374998
full5y,v5,carry_mark,2025-03-05,0.020358856130289628
full5y,v5,carry_mark,2025-03-06,-0.004001597534852086
full5y,v5,carry_mark,2025-03-07,0.0037933495940169148
full5y,v5,carry_mark,2025-03-10,-0.006956206284936239
full5y,v5,carry_mark,2025-03-11,-0.00714489993234374
full5y,v5,carry_mark,2025-03-12,0.005890687885733015
full5y,v5,carry_mark,2025-03-13,-0.012545613931746103
full5y,v5,carry_mark,2025-03-14,0.0467011568540421
full5y,v5,carry_mark,2025-03-17,-0.009603197890689762
full5y,v5,carry_mark,2025-03-18,-0.01297928925138433
full5y,v5,carry_mark,2025-03-19,0.008958308923035063
full5y,v5,carry_mark,2025-03-20,-0.0029307758524714676
full5y,v5,carry_mark,2025-03-21,0.003975875202180179
full5y,v5,carry_mark,2025-03-24,0.026077437977845053
full5y,v5,carry_mark,2025-03-25,0.0026565461228906127
full5y,v5,carry_mark,2025-03-26,-0.027038881755492163
full5y,v5,carry_mark,2025-03-27,-0.00556562516489425
full5y,v5,carry_mark,2025-03-28,-0.015249753739948291
full5y,v5,carry_mark,2025-03-31,-0.011608300150032813
full5y,v5,carry_mark,2025-04-01,0.006088265862934294
full5y,v5,carry_mark,2025-04-02,0.006082692288126612
full5y,v5,carry_mark,2025-04-03,-0.009811930185424311
full5y,v5,carry_mark,2025-04-04,-0.019596657695204866
full5y,v5,carry_mark,2025-04-07,-0.0011658320519105981
full5y,v5,carry_mark,2025-04-08,-0.03771686693464217
full5y,v5,carry_mark,2025-04-09,0.0933921820984093
full5y,v5,carry_mark,2025-04-10,-0.03900900980042711
full5y,v5,carry_mark,2025-04-11,0.017173107240058515
full5y,v5,carry_mark,2025-04-14,0.0065073753806239145
full5y,v5,carry_mark,2025-04-15,0.006860614718551772
full5y,v5,carry_mark,2025-04-16,-0.03326565681139444
full5y,v5,carry_mark,2025-04-17,-0.0018366823834516043
full5y,v5,carry_mark,2025-04-21,-0.010535863047577542
full5y,v5,carry_mark,2025-04-22,0.020577487964643582
full5y,v5,carry_mark,2025-04-23,0.00830857307812547
full5y,v5,carry_mark,2025-04-24,0.010137600788570312
full5y,v5,carry_mark,2025-04-25,0.0036969152099899706
full5y,v5,carry_mark,2025-04-28,-0.0012810926076618268
full5y,v5,carry_mark,2025-04-29,0.0014527518181797316
full5y,v5,carry_mark,2025-04-30,0.003160810449629581
full5y,v5,carry_mark,2025-05-01,-0.0031942587252721476
full5y,v5,carry_mark,2025-05-02,0.014410535250463364
full5y,v5,carry_mark,2025-05-05,-0.00526169104586619
full5y,v5,carry_mark,2025-05-06,-0.012446191242346671
full5y,v5,carry_mark,2025-05-07,-0.0030855610335403295
full5y,v5,carry_mark,2025-05-08,0.010358590022423864
full5y,v5,carry_mark,2025-05-09,-0.003258713937075586
full5y,v5,carry_mark,2025-05-12,0.04306212967437173
full5y,v5,carry_mark,2025-05-13,0.016270194353670296
full5y,v5,carry_mark,2025-05-14,-0.0019082491277378488
full5y,v5,carry_mark,2025-05-15,-0.005101449114440093
full5y,v5,carry_mark,2025-05-16,0.004559263169325023
full5y,v5,carry_mark,2025-05-19,0.010028276587535023
full5y,v5,carry_mark,2025-05-20,0.007956697209310647
full5y,v5,carry_mark,2025-05-21,-0.021012213251941237
full5y,v5,carry_mark,2025-05-22,0.005541938595106699
full5y,v5,carry_mark,2025-05-23,-0.001273265853830452
full5y,v5,carry_mark,2025-05-27,0.008373216583523125
full5y,v5,carry_mark,2025-05-28,-0.01146774174017522
full5y,v5,carry_mark,2025-05-29,0.0035907078337061304
full5y,v5,carry_mark,2025-05-30,-0.016744244171001954
full5y,v5,carry_mark,2025-06-02,0.0065804264232440565
full5y,v5,carry_mark,2025-06-03,0.00887890107175937
full5y,v5,carry_mark,2025-06-04,0.005537729288536819
full5y,v5,carry_mark,2025-06-05,-0.0025125066689219767
full5y,v5,carry_mark,2025-06-06,0.005239135701893172
full5y,v5,carry_mark,2025-06-09,0.005391116125977491
full5y,v5,carry_mark,2025-06-10,-0.0010129209016800146
full5y,v5,carry_mark,2025-06-11,0.0024386608755517904
full5y,v5,carry_mark,2025-06-12,-0.0016938088175975086
full5y,v5,carry_mark,2025-06-13,-0.010217745083540864
full5y,v5,carry_mark,2025-06-16,0.00508894011704567
full5y,v5,carry_mark,2025-06-17,-0.00568704151477476
full5y,v5,carry_mark,2025-06-18,-0.0035227500951574677
full5y,v5,carry_mark,2025-06-20,-0.00039114289236230615
full5y,v5,carry_mark,2025-06-23,0.005422599949238771
full5y,v5,carry_mark,2025-06-24,0.016772478532923917
full5y,v5,carry_mark,2025-06-25,0.0038766261093716057
full5y,v5,carry_mark,2025-06-26,0.006241306659110335
full5y,v5,carry_mark,2025-06-27,-0.0010765907911864825
full5y,v5,carry_mark,2025-06-30,0.0024597063184558675
full5y,v5,carry_mark,2025-07-01,-0.0016982959094727246
full5y,v5,carry_mark,2025-07-02,0.00618270671684511
full5y,v5,carry_mark,2025-07-03,-0.0003322176349127459
full5y,v5,carry_mark,2025-07-07,-0.003106651277329631
full5y,v5,carry_mark,2025-07-08,0.011697867379285808
full5y,v5,carry_mark,2025-07-09,-0.0005567122848697869
full5y,v5,carry_mark,2025-07-10,0.0051195302346942586
full5y,v5,carry_mark,2025-07-11,-0.0021559080964143828
full5y,v5,carry_mark,2025-07-14,0.0018638984744450027
full5y,v5,carry_mark,2025-07-15,0.005842745390021132
full5y,v5,carry_mark,2025-07-16,-0.00016402739583404324
full5y,v5,carry_mark,2025-07-17,0.004110506854790108
full5y,v5,carry_mark,2025-07-18,-0.004525098330689092
full5y,v5,carry_mark,2025-07-21,0.0015956633040107525
full5y,v5,carry_mark,2025-07-22,0.0036206576020349156
full5y,v5,carry_mark,2025-07-23,0.009527847744409335
full5y,v5,carry_mark,2025-07-24,-0.0009460910573628855
full5y,v5,carry_mark,2025-07-25,-0.0017935684136863527
full5y,v5,carry_mark,2025-07-28,-0.0007552854823709044
full5y,v5,carry_mark,2025-07-29,-0.00700375832299247
full5y,v5,carry_mark,2025-07-30,-0.001208311837736975
full5y,v5,carry_mark,2025-07-31,-0.01396079803202217
full5y,v5,carry_mark,2025-08-01,-0.013784442540813735
full5y,v5,carry_mark,2025-08-04,0.010853554420815658
full5y,v5,carry_mark,2025-08-05,-0.0014344802183593798
full5y,v5,carry_mark,2025-08-06,0.004453781142028634
full5y,v5,carry_mark,2025-08-07,0.0005229889007498989
full5y,v5,carry_mark,2025-08-08,0.0029341236419549444
full5y,v5,carry_mark,2025-08-11,-0.00225920509532892
full5y,v5,carry_mark,2025-08-12,0.006123974152294731
full5y,v5,carry_mark,2025-08-13,0.006236188001845511
full5y,v5,carry_mark,2025-08-14,-0.0034904060758442546
full5y,v5,carry_mark,2025-08-15,-3.623446903244787e-06
full5y,v5,carry_mark,2025-08-18,0.003017539872731012
full5y,v5,carry_mark,2025-08-19,-0.008723888448176864
full5y,v5,carry_mark,2025-08-20,0.0012252520418396307
full5y,v5,carry_mark,2025-08-21,-0.001222410758411674
full5y,v5,carry_mark,2025-08-22,0.00809530050033357
full5y,v5,carry_mark,2025-08-25,0.0015341292029576238
full5y,v5,carry_mark,2025-08-26,0.0023127265400596287
full5y,v5,carry_mark,2025-08-27,-0.007765289317147273
full5y,v5,carry_mark,2025-08-28,0.0024224062960179426
full5y,v5,carry_mark,2025-08-29,-0.002734333899115371
full5y,v5,carry_mark,2025-09-02,0.0010116413563060257
full5y,v5,carry_mark,2025-09-03,-0.0015807739088076866
full5y,v5,carry_mark,2025-09-04,-0.0012423449053444613
full5y,v5,carry_mark,2025-09-05,0.00010244090230425718
full5y,v5,carry_mark,2025-09-08,0.005132085067892089
full5y,v5,carry_mark,2025-09-09,0.006739581840475961
full5y,v5,carry_mark,2025-09-10,0.0008671678738184308
full5y,v5,carry_mark,2025-09-11,0.00396321221167667
full5y,v5,carry_mark,2025-09-12,-0.002690692329185995
full5y,v5,carry_mark,2025-09-15,0.003077904201522075
full5y,v5,carry_mark,2025-09-16,-0.0024016989230834064
full5y,v5,carry_mark,2025-09-17,0.005827557990814303
full5y,v5,carry_mark,2025-09-18,-0.0033789185399766054
full5y,v5,carry_mark,2025-09-19,0.0003395527886793648
full5y,v5,carry_mark,2025-09-22,0.007169171883640679
full5y,v5,carry_mark,2025-09-23,-0.01561894809399882
full5y,v5,carry_mark,2025-09-24,-0.0036479918058522575
full5y,v5,carry_mark,2025-09-25,0.00016078606609932767
full5y,v5,carry_mark,2025-09-26,-0.004045680230963777
full5y,v5,carry_mark,2025-09-29,0.006887399094489233
full5y,v5,carry_mark,2025-09-30,0.0031534155948865217
full5y,v5,carry_mark,2025-10-01,0.009240328658945085
full5y,v5,carry_mark,2025-10-02,0.001246425787420502
full5y,v5,carry_mark,2025-10-03,-0.00386864245313715
full5y,v5,carry_mark,2025-10-06,0.020539890905952575
full5y,v5,carry_mark,2025-10-07,-0.008497927495173929
full5y,v5,carry_mark,2025-10-08,0.007719915959033474
full5y,v5,carry_mark,2025-10-09,-0.00026013451795302566
full5y,v5,carry_mark,2025-10-10,-0.03788826873881453
full5y,v5,carry_mark,2025-10-13,0.02046609796655855
full5y,v5,carry_mark,2025-10-14,-0.006834557771373251
full5y,v5,carry_mark,2025-10-15,0.014591841646850989
full5y,v5,carry_mark,2025-10-16,-0.006029314636119831
full5y,v5,carry_mark,2025-10-17,0.004612737179776926
full5y,v5,carry_mark,2025-10-20,0.009906735975250014
full5y,v5,carry_mark,2025-10-21,-0.002752617690450254
full5y,v5,carry_mark,2025-10-22,-0.020808322371172326
full5y,v5,carry_mark,2025-10-23,0.005547762286040115
full5y,v5,carry_mark,2025-10-24,0.008865642321797373
full5y,v5,carry_mark,2025-10-27,0.012234447585633069
full5y,v5,carry_mark,2025-10-28,0.0047670347645776935
full5y,v5,carry_mark,2025-10-29,-0.0009699715621051541
full5y,v5,carry_mark,2025-10-30,-0.00419690924519669
full5y,v5,carry_mark,2025-10-31,0.003942024408067601
full5y,v5,carry_mark,2025-11-03,-0.006596210582406026
full5y,v5,carry_mark,2025-11-04,-0.015321237345995341
full5y,v5,carry_mark,2025-11-05,0.002850942829179437
full5y,v5,carry_mark,2025-11-06,-0.003783570887349674
full5y,v5,carry_mark,2025-11-07,0.0006424913066863436
full5y,v5,carry_mark,2025-11-10,0.007280131070995344
full5y,v5,carry_mark,2025-11-11,-0.0014975504914568783
full5y,v5,carry_mark,2025-11-12,0.0021844925792981586
full5y,v5,carry_mark,2025-11-13,-0.008363575529343258
full5y,v5,carry_mark,2025-11-14,-0.0026338137823627593
full5y,v5,carry_mark,2025-11-17,-0.0027511435736777834
full5y,v5,carry_mark,2025-11-18,0.0012835165737990484
full5y,v5,carry_mark,2025-11-19,-0.003709217700467793
full5y,v5,carry_mark,2025-11-20,-0.014615724112391492
full5y,v5,carry_mark,2025-11-21,0.00449745920987511
full5y,v5,carry_mark,2025-11-24,0.011733431082592194
full5y,v5,carry_mark,2025-11-25,0.0010504973815981921
full5y,v5,carry_mark,2025-11-26,0.014917180400843666
full5y,v5,carry_mark,2025-11-28,0.006802060663721077
full5y,v5,carry_mark,2025-12-01,-0.006289197114386557
full5y,v5,carry_mark,2025-12-02,-0.001480333285230373
full5y,v5,carry_mark,2025-12-03,0.0022025180148094515
full5y,v5,carry_mark,2025-12-04,0.0056473826994213995
full5y,v5,carry_mark,2025-12-05,0.009474953013501753
full5y,v5,carry_mark,2025-12-08,0.007397141611889979
full5y,v5,carry_mark,2025-12-09,0.009776293564252614
full5y,v5,carry_mark,2025-12-10,0.01729564693762926
full5y,v5,carry_mark,2025-12-11,0.0043468080846400855
full5y,v5,carry_mark,2025-12-12,-0.015569262470956247
full5y,v5,carry_mark,2025-12-15,0.0072350401414821965
full5y,v5,carry_mark,2025-12-16,0.0007108997006081807
full5y,v5,carry_mark,2025-12-17,-0.0017407163033544282
full5y,v5,carry_mark,2025-12-18,0.003314147194073036
full5y,v5,carry_mark,2025-12-19,0.013142014683673575
full5y,v5,carry_mark,2025-12-22,0.00474624287227674
full5y,v5,carry_mark,2025-12-23,-0.004473448841811734
full5y,v5,carry_mark,2025-12-24,0.0011074763754093664
full5y,v5,carry_mark,2025-12-26,-0.003714847156524592
full5y,v5,carry_mark,2025-12-29,0.000477864011113327
full5y,v5,carry_mark,2025-12-30,-0.0014447669550015862
full5y,v5,carry_mark,2025-12-31,-0.006563923596844557
full5y,v5,carry_mark,2026-01-02,0.017950782638435036
full5y,v5,carry_mark,2026-01-05,0.004445172664822405
full5y,v5,carry_mark,2026-01-06,0.010485004578809265
full5y,v5,carry_mark,2026-01-07,-0.0037061893377179135
full5y,v5,carry_mark,2026-01-08,-0.011046368252364925
full5y,v5,carry_mark,2026-01-09,-0.001419169208179205
full5y,v5,carry_mark,2026-01-12,0.009133999489923684
full5y,v5,carry_mark,2026-01-13,0.009687442238674127
full5y,v5,carry_mark,2026-01-14,-0.0022430241797682495
full5y,v5,carry_mark,2026-01-15,-0.00029232874431233123
full5y,v5,carry_mark,2026-01-16,0.0016241044869099053
full5y,v5,carry_mark,2026-01-20,-0.006633180702615138
full5y,v5,carry_mark,2026-01-21,0.02233987726453319
full5y,v5,carry_mark,2026-01-22,0.007999238437322198
full5y,v5,carry_mark,2026-01-23,-0.005548819807852201
full5y,v5,carry_mark,2026-01-26,-0.0012983531875916166
full5y,v5,carry_mark,2026-01-27,0.0003810578817152632
full5y,v5,carry_mark,2026-01-28,0.006771225106946344
full5y,v5,carry_mark,2026-01-29,-0.0015905263188149333
full5y,v5,carry_mark,2026-01-30,-0.01852650467188305
full5y,v5,carry_mark,2026-02-02,-0.011006394351886306
full5y,v5,carry_mark,2026-02-03,-0.016070154143750036
full5y,v5,carry_mark,2026-02-04,-0.0068875113323705
full5y,v5,carry_mark,2026-02-05,-0.006394861181190548
full5y,v5,carry_mark,2026-02-06,0.016262849676420933
